ID,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,PredictedSolubility,Residual,AbsoluteResidual,Name,SMILES,abs_residual,MolWt_diff,MolLogP_diff,TPSA_diff,HBA_diff,HBD_diff,Rotatable_diff,rdkit_valid,has_metal,formal_charge,is_charged,atom_count,heavy_atom_count_rdkit,component_count,is_multicomponent,carbon_count,high_mw_95,high_mw_99,high_logp_95,high_logp_99,large_structure_95,large_structure_99,multicomponent_record,extreme_residual_95,extreme_residual_99,id_occurrences,repeated_id,smiles_occurrences,repeated_smiles,single_component,multicomponent,metal_free,neutral,high_mw,very_high_mw,high_logp,very_high_logp,candidate_single_component,candidate_single_neutral,candidate_standard_domain,candidate_conservative_domain,excluded_multicomponent,excluded_metal,excluded_charged,excluded_high_mw,excluded_high_logp
A-5667,PHMIXEGPFULHMW-UHFFFAOYSA-N,-8.5404809541,0.0,1,G1,1978.5899999999992,24.087000000000053,-15.8439511863341,7.303470232234099,7.303470232234099,2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-[2-oxo-1-(phenylcarbamoyl)propyl]diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxo-N-phenylbutanamide; 2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(4-methoxyphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-3-oxo-N-phenylbutanamide; 2-[(E)-2-(2-chloro-4-{3-chloro-4-[(E)-2-{1-[(4-methoxyphenyl)carbamoyl]-2-oxopropyl}diazen-1-yl]phenyl}phenyl)diazen-1-yl]-N-(4-methoxyphenyl)-3-oxobutanamide,COc1ccc(NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(C)=O)C(=O)Nc4ccccc4)c(Cl)c3)C(C)=O)cc1.COc5ccc(NC(=O)C(N=Nc6ccc(cc6Cl)c7ccc(N=NC(C(C)=O)C(=O)Nc8ccc(OC)cc8)c(Cl)c7)C(C)=O)cc5.CC(=O)C(N=Nc9ccc(cc9Cl)c%10ccc(N=NC(C(C)=O)C(=O)Nc%11ccccc%11)c(Cl)c%10)C(=O)Nc%12ccccc%12,7.303470232234099,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,138,138,3,True,99,True,True,True,True,True,True,True,True,True,1,False,1.0,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True
A-2168,XRADHEAKQRNYQQ-UHFFFAOYSA-K,-5.8937682366,1.0128175529705463,4,G4,201.234,-8.988,1.3456910732725285,-7.239459309872528,7.239459309872528,neodymium(3+) ion trifluoride,[F-].[F-].[F-].[Nd+3],7.239459309872528,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,4,4,4,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-5764,QHGNHLZPVBIIPX-UHFFFAOYSA-N,-8.828369840499999,0.0,1,G1,134.71,-0.4996,-1.6051332688238498,-7.223236571676149,7.223236571676149,oxotin,O=[Sn],7.223236571676149,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,True,True,0,False,2,2,1,False,0,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
A-2433,QCCDYNYSHILRDG-UHFFFAOYSA-K,-5.8633448938,0.4225202739292101,4,G5,197.11,-8.988,1.3572167821236223,-7.220561675923623,7.220561675923623,cerium(3+) ion trifluoride,[F-].[F-].[F-].[Ce+3],7.220561675923623,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,4,4,4,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-2657,VGSJTKYUFRVBDY-UHFFFAOYSA-N,-7.138082494500001,0.0,1,G1,1374.3029999999987,23.852900000000023,-14.068588968641372,6.930506474141371,6.930506474141371,"N-[2-(2-heptadecyl-4,5-dihydro-1H-imidazol-1-yl)ethyl]octadecanamide; N-{2-[(2-octadecanamidoethyl)amino]ethyl}octadecanamide; bis(acetic acid)",CCCCCCCCCCCCCCCCCC(=O)NCCNCCNC(=O)CCCCCCCCCCCCCCCCC.CCCCCCCCCCCCCCCCCC(=O)NCCN1CCN=C1CCCCCCCCCCCCCCCCC.CC(O)=O.CC(O)=O,6.930506474141371,0.0,0.0,2.8421709430404014e-14,0.0,0.0,0.0,True,False,0,False,97,97,4,True,84,True,True,True,True,True,True,True,True,True,1,False,1.0,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True
A-5088,BYMUNNMMXKDFEZ-UHFFFAOYSA-K,-5.535398327699999,1.2583150743901914,4,G4,195.9,-8.988,1.3605984765246468,-6.895996804224646,6.895996804224646,lanthanum(3+) ion trifluoride,[F-].[F-].[F-].[La+3],6.895996804224646,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,4,4,4,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-2781,OJMOMXZKOWKUTA-UHFFFAOYSA-N,-6.9334417301,0.0,1,G1,85.791,-4.3286,-0.0534727107810788,-6.879969019318922,6.879969019318922,aluminium(3+) ion borate,[Al+3].[O-]B([O-])[O-],6.879969019318922,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,5,5,2,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-307,WUVJFYRTCZOXAH-UHFFFAOYSA-K,-3.2357622441000005,0.0258059252000002,2,G3,1445.578,12.595639999999984,-10.107857214888094,6.872094970788094,6.872094970788094,"cobalt(3+) ion 9-(2-carboxyphenyl)-6-(diethylamino)-N,N-diethyl-3H-xanthen-3-iminium bis(3-methyl-4-[(E)-2-(2-oxido-5-{[3-(propan-2-yloxy)propyl]sulfamoyl}phenyl)diazen-1-yl]-1-phenyl-1H-pyrazol-5-olate)",[Co+3].CCN(CC)c1ccc2c(c1)[o+]c3cc(ccc3c2c4ccccc4C(O)=O)N(CC)CC.CC(C)OCCCN[S](=O)(=O)c5ccc([O-])c(c5)N=Nc6c(C)nn(c6[O-])c7ccccc7.CC(C)OCCCN[S](=O)(=O)c8ccc([O-])c(c8)N=Nc9c(C)nn(c9[O-])c%10ccccc%10,6.872094970788094,0.0,1.7763568394002505e-15,0.0,2.0,0.0,0.0,True,True,0,False,100,100,4,True,72,True,True,True,True,True,True,True,True,True,1,False,1.0,False,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True
A-6095,PCHJSUWPFVWCPO-UHFFFAOYSA-N,-8.8172722155,0.0,1,G1,196.967,-0.0025,-1.9628233428057908,-6.854448872694208,6.854448872694208,gold,[Au],6.854448872694208,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,1,1,1,False,0,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
A-6075,CRHLEZORXKQUEI-UHFFFAOYSA-N,-8.4010988426,0.3273137652548241,3,G5,251.825,-1.3605999999999998,-1.6142769449801926,-6.786821897619808,6.786821897619808,Aluminum cobalt oxide,[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Co++].[Co++],6.786821897619808,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,9,9,9,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-6078,QGPQTSCLUYMZHL-UHFFFAOYSA-N,-8.2496923157,0.0,1,G1,177.702,-1.1861,-1.471602345715319,-6.778089969984682,6.778089969984682,diiron(3+) ion trioxidandiide,O.[O--].[O--].[O--].[Fe+3].[Fe+3],6.778089969984682,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,6,6,6,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-5980,JEPVJCOLPSALKN-UHFFFAOYSA-N,-9.0249738719,0.0,1,G1,423.6760000000001,-0.917,-2.258489076951582,-6.766484794948418,6.766484794948418,"2,5,7,10,11,14-hexaoxa-1,6-distibabicyclo[4.4.4]tetradecane",C1CO[Sb]2OCCO[Sb](O1)OCCO2,6.766484794948418,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,14,14,1,False,6,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-2135,XIJNZQQUHMHCIW-UHFFFAOYSA-N,-6.3644088649,0.5972571708999999,2,G2,925.6969999999994,24.58060000000004,-13.083739207396697,6.719330342496697,6.719330342496697,"2,6-diethylanthracene; 9,9-dipropylicosane; tricosane",CCCCCCCCCCCCCCCCCCCCCCC.CCCCCCCCCCCC(CCC)(CCC)CCCCCCCC.CCc1ccc2cc3cc(CC)ccc3cc2c1,6.719330342496697,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,True,False,0,False,67,67,3,True,67,True,False,True,True,True,True,True,True,True,1,False,1.0,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,True
A-5950,AFNRRBXCCXDRPS-UHFFFAOYSA-N,-8.4059550501,0.0,1,G1,152.79399999999998,-0.268,-1.741258097567763,-6.664696952532236,6.664696952532236,stannanethione,S=[SnH2],6.664696952532236,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,2,2,1,False,0,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
A-5987,OIIOABHODDNVGM-UHFFFAOYSA-N,-8.972710915599999,0.0,1,G1,469.5490000000001,-0.933,-2.3807818919977706,-6.591929023602228,6.591929023602228,oxo[(oxochromio)oxy]chromium; oxo[(oxoferrio)oxy]iron; oxo[(oxomanganio)oxy]manganese,O=[Cr]O[Cr]=O.O=[Mn]O[Mn]=O.O=[Fe]O[Fe]=O,6.591929023602228,0.0,1.1102230246251563e-16,0.0,0.0,0.0,0.0,True,True,0,False,15,15,3,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-5953,YNRGZHRFBQOYPP-UHFFFAOYSA-N,-9.0983152748,0.0,1,G1,514.161,-0.7688,-2.5661403452355405,-6.532174929564459,6.532174929564459,dibismuth(3+) ion trisulfanediide,[S--].[S--].[S--].[Bi+3].[Bi+3],6.532174929564459,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,5,5,5,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-5093,CADNYOZXMIKYPR-UHFFFAOYSA-B,-6.3076085303,0.0,1,G1,745.2030000000005,-10.0288,0.2100226888272471,-6.517631219127247,6.517631219127247,tetrairon tris(pyrophosphate),[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-][P]([O-])(=O)O[P]([O-])([O-])=O.[O-][P]([O-])(=O)O[P]([O-])([O-])=O.[O-][P]([O-])(=O)O[P]([O-])([O-])=O,6.517631219127247,0.0,0.0,5.684341886080804e-14,0.0,0.0,0.0,True,True,0,False,31,31,7,True,0,True,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False
A-2013,SQORATIMOBOFKR-UHFFFAOYSA-H,-5.648400548200001,0.3302053143352448,6,G5,578.5540000000003,-10.5414,0.8651941144051714,-6.513594662605172,6.513594662605172,digadolinium(3+) ion trioxalate,[Gd+3].[Gd+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,6.513594662605172,0.0,0.0,2.8421709430404014e-14,0.0,0.0,0.0,True,True,0,False,20,20,5,True,6,True,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False
A-6076,HUUOUJVWIOKBMD-UHFFFAOYSA-N,-8.5104350823,0.0,1,G1,323.918,-0.8585,-2.001304226778099,-6.509130855521901,6.509130855521901,bismuth vanadium tetraoxide,[O--].[O--].[O--].[O--].[V].[Bi+3],6.509130855521901,0.0019999999999527,0.0,0.0,0.0,0.0,0.0,True,True,-5,True,6,6,6,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
A-2707,LPGFSDGXTDNTCB-UHFFFAOYSA-N,-7.3809427734,0.0,1,G1,1202.022999999999,24.61520000000004,-13.86879785230002,6.487855078900021,6.487855078900021,"3-[(3-methylnonadecanoyl)oxy]-2,2-bis({[(3-methylnonadecanoyl)oxy]methyl})propyl 3-methylnonadecanoate",CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)(COC(=O)CCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCC(C)C,6.487855078900021,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,True,False,0,False,85,85,1,False,77,True,True,True,True,True,True,False,True,True,1,False,1.0,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True
A-2669,LMYUVIRTIDGPBO-UHFFFAOYSA-N,-6.3011016483,0.0,1,G1,200.033,-5.757700000000001,0.1553448022173684,-6.456446450517369,6.456446450517369,titanium(4+) ion bis(oxosilanebis(olate)),[Ti+4].[O-][Si]([O-])=O.[O-][Si]([O-])=O,6.456446450517369,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,True,0,False,9,9,3,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
H-94,CIPFDHFTBYJKQB-UHFFFAOYSA-N,-12.95,0.0,1,G1,514.6610000000003,10.0129,-6.551732895481859,-6.3982671045181405,6.3982671045181405,Decachlorodiphenyl ether  ,ClC1=C(Cl)C(Cl)=C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,6.3982671045181405,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,23,23,1,False,12,False,False,True,False,False,False,False,True,True,1,False,1.0,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True
A-5939,JQPTYAILLJKUCY-UHFFFAOYSA-N,-8.0625429623,0.0,1,G1,122.419,-0.1213,-1.7105768965075518,-6.351966065792448,6.351966065792448,oxopalladium,[O--].[Pd++],6.351966065792448,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,2,2,2,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-2706,QTIMEBJTEBWHOB-PMDAXIHYSA-N,-7.378019409199999,0.0,1,G1,1193.958999999999,24.29560000000003,-13.728157893069016,6.350138483869018,6.350138483869018,"3-(oleoyloxy)-2,2-bis[(oleoyloxy)methyl]propyl octadec-9-enoate (non-preferred name)",CCCCCCCC\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCCCCCC)COC(=O)CCCCCCC\C=C/CCCCCCCC,6.350138483869018,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,85,85,1,False,77,True,True,True,True,True,True,False,True,True,1,False,1.0,False,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True
A-2174,LJUBBLNHYXJKSN-UHFFFAOYSA-N,-5.805457995399999,0.0,1,G1,141.844,-6.3509,0.537177807601787,-6.342635803001786,6.342635803001786,disodium oxotitaniumbis(olate),[O--].[O--].[O--].[Na+].[Na+].[Ti+4],6.342635803001786,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,6,6,6,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
B-2402,UGQQAJOWXNCOPY-UHFFFAOYSA-N,-13.1719,0.0,1,G1,653.73,9.716199999999992,-6.830760899318627,-6.3411391006813735,6.3411391006813735,dechlorane plus,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C5(Cl)C(=C(Cl)C4(Cl)C5(Cl)Cl)Cl,6.3411391006813735,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,30,30,1,False,18,True,False,True,False,False,False,False,True,True,1,False,1.0,False,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True
A-6080,GUCVJGMIXFAOAE-UHFFFAOYSA-N,-7.968043762200001,0.8489575969489346,6,G4,92.906,-0.0025,-1.6719948295289428,-6.296048932671058,6.296048932671058,niobium,[Nb],6.296048932671058,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,1,1,1,False,0,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
A-2295,QRTRRDMHGTZPBF-UHFFFAOYSA-L,-7.706047479099999,0.0,1,G1,203.286,-1.4592999999999998,-1.4421477751267384,-6.2638997039732605,6.2638997039732605,oxygen(-2) anion; zirconium(+4) cation; sulfate,[O--].[Zr+4].[O-][S]([O-])(=O)=O,6.2638997039732605,2.8421709430404014e-14,0.0,1.4210854715202004e-14,0.0,0.0,0.0,True,True,0,False,7,7,3,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-6108,INZDTEICWPZYJM-UHFFFAOYSA-N,-10.098913562,0.0,1,G1,251.156,4.831200000000004,-3.9004823554528034,-6.1984312065471965,6.1984312065471965,1-(chloromethyl)-4-[4-(chloromethyl)phenyl]benzene,ClCc1ccc(cc1)c2ccc(CCl)cc2,6.1984312065471965,2.8421709430404014e-14,8.881784197001252e-16,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,14,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-6060,JSBMGPVJAADXIZ-UHFFFAOYSA-N,-7.5649937324,0.6371146617127232,3,G4,367.2770000000001,-2.7986999999999984,-1.4055153283729214,-6.159478404027079,6.159478404027079,"5-[3-(2,4,6-trioxo-1,3-diazinan-5-ylidene)-2,3-dihydro-1H-isoindol-1-ylidene]-1,3-diazinane-2,4,6-trione",O=C1NC(=O)C(C(=O)N1)=C2NC(c3ccccc23)=C4C(=O)NC(=O)NC4=O,6.159478404027079,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,27,27,1,False,16,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-4424,FOIBFBMSLDGNHL-UHFFFAOYSA-N,-12.0605,0.3647499999999999,2,G3,459.75400000000025,8.8118,-5.954433207901918,-6.106066792098082,6.106066792098082,"1,2,3,4,6,7,8,9-octachlorodibenzo-p-dioxin",Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,6.106066792098082,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,12,False,False,True,False,False,False,False,True,True,1,False,1.0,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True
A-1140,WBXXVIQNIMIONY-UHFFFAOYSA-H,-5.3110386285,0.0277448431718879,4,G5,613.9880000000003,-10.5414,0.7661635694416224,-6.077202197941623,6.077202197941623,tris[oxalato(2-)]dilutetium,[Lu+3].[Lu+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,6.077202197941623,0.0,0.0,2.8421709430404014e-14,0.0,0.0,0.0,True,True,0,False,20,20,5,True,6,True,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False
A-1822,ADPGKKZKGXANON-UHFFFAOYSA-N,-3.2659206297,0.0,1,G1,212.138,-12.993099999999997,2.795233764314785,-6.061154394014785,6.061154394014785,sodium hydroxysilanoylolate,O.O.O.O.O.[Na+].[Na+].[O-][Si]([O-])=O,6.061154394014785,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,True,0,False,11,11,8,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-277,KEWYKJOOCFOYTD-UHFFFAOYSA-N,-5.5836431263,0.3166601883671506,3,G5,174.06,-6.3509,0.4471408928717062,-6.030784019171707,6.030784019171707,dipotassium; oxygen(-2) anion; titanium(+4) cation,[O--].[O--].[O--].[K+].[K+].[Ti+4],6.030784019171707,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,6,6,6,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-2331,KLZUFWVZNOTSEM-UHFFFAOYSA-K,-4.1998793146,0.0,1,G1,83.976,-9.3688,1.8141206229584736,-6.0139999375584745,6.0139999375584745,aluminium(3+) ion trifluoride,[F-].[F-].[F-].[Al+3],6.0139999375584745,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,4,4,4,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-2725,RYYGJLVSNHAPGS-KHGNKIMXSA-N,-7.355606282999999,0.0,1,G1,1133.9039999999989,23.675200000000025,-13.331058511204253,5.9754522282042535,5.9754522282042535,ethyl (9Z)-hexadec-9-enoate ethyl (9Z)-octadec-9-enoate ethyl hexadecanoate ethyl tetradecanoate,CCCCCCCCCCCCCCCC(=O)OCC.CCCCCCCCCCCCCC(=O)OCC.CCCCCCCC\C=C/CCCCCCCC(=O)OCC.CCCCCC\C=C/CCCCCCCC(=O)OCC,5.9754522282042535,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,True,False,0,False,80,80,4,True,72,True,True,True,True,True,True,True,True,True,1,False,1.0,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True
A-5648,JAONJTDQXUSBGG-UHFFFAOYSA-N,-7.6234773746,0.0,1,G1,264.739,-1.3605999999999998,-1.6503688470420332,-5.973108527557967,5.973108527557967,dialuminium zinc tetraoxide,[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Zn++].[Zn++],5.973108527557967,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,9,9,9,True,0,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-5201,LQPLDXQVILYOOL-UHFFFAOYSA-I,0.2012984367,0.0,1,G1,503.2590000000004,-24.33809999999997,6.173965223343212,-5.972666786643212,5.972666786643212,pentasodium 2-[bis({2-[bis(carboxylatomethyl)amino]ethyl})amino]acetate,[Na+].[Na+].[Na+].[Na+].[Na+].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O,5.972666786643212,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,True,True,0,False,32,32,6,True,14,False,False,False,False,False,False,True,True,True,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
A-5756,QDOXWKRWXJOMAK-UHFFFAOYSA-N,-7.6862678201,0.2497669278737231,3,G5,151.989,-0.311,-1.7231183687901803,-5.96314945130982,5.96314945130982,chromium (III) oxide,O=[Cr]O[Cr]=O,5.96314945130982,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,5,5,1,False,0,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
A-6092,ATBAMAFKBVZNFJ-UHFFFAOYSA-N,-7.2558511787,0.0,1,G1,9.012,-0.3808,-1.2977344448514232,-5.958116733848577,5.958116733848577,beryllium,[Be],5.958116733848577,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,1,1,1,False,0,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
A-6069,LTPBRCUWZOMYOC-UHFFFAOYSA-N,-7.255116256,0.0,1,G1,25.011000000000003,-0.4996,-1.2985477365114853,-5.956568519488515,5.956568519488515,oxoberyllium,[Be]=O,5.956568519488515,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,True,True,0,False,2,2,1,False,0,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
A-19,YJZHZFOWHRKQHS-UHFFFAOYSA-N,-1.9803097957,0.1558590555003896,4,G5,733.0020000000002,12.05423999999998,-7.916292591655534,5.935982795955534,5.935982795955534,"2,3-dimethylphenol; 2,4-dimethylphenol; 2,5-dimethylphenol; 2,6-dimethylphenol; 3,4-dimethylphenol; 3,5-dimethylphenol",Cc1ccc(O)c(C)c1.Cc2ccc(C)c(O)c2.Cc3cc(C)cc(O)c3.Cc4ccc(O)cc4C.Cc5cccc(O)c5C.Cc6cccc(C)c6O,5.935982795955534,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,True,False,0,False,54,54,6,True,48,True,False,True,True,True,False,True,True,True,1,False,1.0,False,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False,True,True
A-5961,GLVDLLVMSDGVDA-UHFFFAOYSA-N,-9.2195295624,0.0,1,G1,371.34500000000014,2.3017000000000003,-3.301651214546175,-5.917878347853825,5.917878347853825,"2-[(1-amino-4-hydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy]ethyl ethyl carbonate",CCOC(=O)OCCOc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1N,5.917878347853825,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,True,False,0,False,27,27,1,False,19,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3124,WDMKCPIVJOGHBF-UHFFFAOYSA-N,-11.4817,0.0,1,G1,409.31000000000006,8.159799999999999,-5.5725172944751336,-5.9091827055248665,5.9091827055248665,"dibenzofuran, 1,2,3,4,6,7,8-heptachloro-",Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c23)c(Cl)c1Cl,5.9091827055248665,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,20,20,1,False,12,False,False,True,False,False,False,False,True,True,1,False,1.0,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True
A-6058,ACUPDOXCXXCPIX-LUAWRHEFSA-N,-7.5280099033,0.0,1,G1,337.2950000000001,-1.8951199999999984,-1.6556247012619298,-5.87238520203807,5.87238520203807,"2-cyano-N-methyl-2-[(1E)-3-(2,4,6-trioxo-1,3-diazinan-5-ylidene)-2,3-dihydro-1H-isoindol-1-ylidene]acetamide",CNC(=O)/C(C#N)=C/1NC(c2ccccc12)=C3C(=O)NC(=O)NC3=O,5.87238520203807,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,25,25,1,False,16,False,False,False,False,False,False,False,True,True,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
