ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,median_absolute_error,prediction_count,prediction_sd,prediction_range,failure_mode,error_direction,solubility_region,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
A-1196,-3.9093070504999994,-4.13516195292834,0.2258549024283396,0.32818798537838173,0.2591037991272253,3,0.3638711677232186,0.7254601570079195,Low-error + high-uncertainty,Underprediction,-4 to < -2,227.392,3.9955000000000034,0,0,10,0.9285714285714286
A-1197,-3.1032621252,-2.425181441980909,-0.6780806832190909,0.6780806832190909,0.6780806832190909,2,0.0802459659344071,0.1134849333501679,Low-error + stable,Overprediction,-4 to < -2,156.26899999999995,2.583600000000001,1,0,0,1.0
A-1199,-3.9356925608,-5.491903707458779,1.5562111466587787,1.5562111466587787,1.41476776758387,3,0.6371834020012918,1.2505966826644688,High-error + high-uncertainty,Underprediction,-4 to < -2,241.46299999999997,5.249100000000005,0,0,13,1.0
A-12,-2.6645485391,-2.139878929666808,-0.5246696094331922,0.5246696094331922,0.5274747901192612,4,0.2444764888252447,0.4715384908426201,Low-error + high-uncertainty,Overprediction,-4 to < -2,376.4490000000002,0.5283999999999995,4,0,2,0.7142857142857143
A-1203,-1.4534068203,-0.7643986233084252,-0.6890081969915748,0.6890081969915748,0.6586537984272028,3,0.1397876859509901,0.2745873632152732,Low-error + stable,Overprediction,-2 to < 0,78.542,1.6352,0,0,1,1.0
A-1205,-2.7612722995,-2.134340848192641,-0.626931451307359,0.626931451307359,0.6009092578733317,3,0.1153701256282696,0.2262953819603419,Low-error + stable,Overprediction,-4 to < -2,157.55599999999998,2.2482000000000006,1,1,1,0.0
A-1206,-2.7964187192,-3.589643068176691,0.793224348976691,0.793224348976691,0.7760050801593632,4,0.1616609057066663,0.346222493743642,Low-error + high-uncertainty,Underprediction,-4 to < -2,170.21099999999998,3.042400000000001,2,2,1,0.0833333333333333
A-1209,-1.6216647134000002,-1.2307843735243467,-0.3908803398756531,0.3908803398756531,0.3974695751569941,3,0.0798603006477295,0.1593123234825366,Low-error + stable,Overprediction,-2 to < 0,112.987,1.8525,0,0,1,1.0
A-1211,-1.6520779355000001,-1.8134701139383564,0.16139217843835654,0.16139217843835654,0.1535177016012439,3,0.0250109157274279,0.0481265152044416,Low-error + stable,Underprediction,-2 to < 0,121.18299999999996,2.1184,1,1,2,0.25
A-1212,-3.7601070667,-3.1670589728212666,-0.5930480938787331,0.5930480938787331,0.673525531854513,3,0.2772223850009573,0.5366368873950425,Low-error + high-uncertainty,Overprediction,-4 to < -2,158.285,3.095200000000002,0,0,6,1.0
A-1214,-3.7755457257000002,-3.776297910708429,0.0007521850084290007,0.06973617558445012,0.1034759858640317,3,0.1044960870663545,0.2089901291015685,Low-error + stable,Underprediction,-4 to < -2,161.031,3.301820000000001,1,1,0,0.1428571428571428
A-1215,-4.0576928644,-3.252011728387106,-0.8056811360128937,0.8056811360128937,0.8056811360128937,1,0.0,0.0,Low-error + stable,Overprediction,-6 to < -4,308.359,2.0868,2,2,5,0.1428571428571428
A-1219,-3.0625087471,-4.591729744902502,1.5292209978025024,1.5292209978025024,1.5046941247908028,4,0.0972962014707181,0.2069018814204701,High-error + stable,Underprediction,-4 to < -2,308.333,3.609600000000002,3,3,4,0.1578947368421052
A-122,-3.9885265275,-3.6212738729755767,-0.36725265452442346,0.36725265452442346,0.3342797300049045,4,0.1675301840056417,0.3884279777833148,Low-error + high-uncertainty,Overprediction,-4 to < -2,214.264,3.144400000000002,2,2,5,0.1428571428571428
A-1222,-3.0021546467999998,-3.689854786976501,0.6877001401765007,0.6877001401765007,0.7397816190844053,3,0.2529037600143479,0.4976985091216126,Low-error + high-uncertainty,Underprediction,-4 to < -2,266.318,4.112300000000004,0,0,9,1.0
A-1225,-1.7566476759,-1.7219962554462667,-0.034651420453733366,0.07318615623039956,0.0758287551790646,3,0.0802261634872411,0.1437297135121344,Low-error + stable,Overprediction,-2 to < 0,150.17699999999996,1.78162,1,1,1,0.2222222222222222
A-1226,-2.3290690398,-0.929578927841013,-1.3994901119589869,1.3994901119589869,1.282002355718202,3,0.2416024673664082,0.438265775929017,High-error + high-uncertainty,Overprediction,-4 to < -2,56.108,1.5824,0,0,0,0.5
A-1227,-0.8176814122000001,-1.1168484120319426,0.2991669998319425,0.2991669998319425,0.2925548572013989,3,0.0133421699423729,0.0241017158016745,Low-error + stable,Underprediction,-2 to < 0,172.17999999999998,0.6672,0,0,4,0.5
A-1228,-0.6229628479,-0.3250739182182893,-0.2978889296817107,0.2978889296817107,0.3668004576211258,3,0.1496317682219162,0.2744308076656749,Low-error + high-uncertainty,Overprediction,-2 to < 0,109.128,0.9744,1,1,0,0.0
A-123,-7.2780387128,-6.211040905312585,-1.0669978074874151,1.0669978074874151,1.0669978074874151,2,0.1121889804486827,0.1586591776993371,Low-error + stable,Overprediction,< -6,379.37500000000017,5.998200000000005,2,2,6,0.4285714285714285
A-1231,-4.8438678664,-3.9388008725613375,-0.9050669938386626,0.9050669938386626,0.9050669938386626,1,0.0,0.0,Low-error + stable,Overprediction,-6 to < -4,488.6140000000004,2.0704199999999995,4,3,8,0.5217391304347826
A-1232,-4.1492593891,-6.00931217354302,1.860052784443021,1.860052784443021,1.6868308597761024,3,0.3838542117073198,0.7066531807229461,High-error + high-uncertainty,Underprediction,-6 to < -4,366.63400000000007,6.091800000000006,0,0,19,0.8695652173913043
A-1233,-3.7919361419000004,-3.776297910708429,-0.015638231191571105,0.0750540492165955,0.0891237270375366,3,0.1044960870663545,0.2089901291015685,Low-error + stable,Overprediction,-4 to < -2,161.03099999999998,3.301820000000001,1,1,0,0.1428571428571428
A-1234,-3.8458299965,-4.3907262411729935,0.544896244672993,0.544896244672993,0.544896244672993,2,0.0784311930311208,0.1109184568977132,Low-error + stable,Underprediction,-4 to < -2,182.307,3.8602000000000034,1,0,0,0.9166666666666666
A-1235,-1.7720804309,-1.9193199201029518,0.14723948920295185,0.14723948920295185,0.0936789434313998,3,0.1469344855811147,0.278841847687731,Low-error + stable,Underprediction,-2 to < 0,152.237,2.117,0,0,3,0.6
A-1236,-2.8480980227,-2.201374312373589,-0.6467237103264108,0.6467237103264108,0.6485136865982946,3,0.0313659442296571,0.0626552295064835,Low-error + stable,Overprediction,-4 to < -2,181.147,1.60142,1,1,2,0.125
A-1237,-0.8997243446,-1.7788327990751478,0.8791084544751478,0.8791084544751478,0.8418596687829126,3,0.0849583417815715,0.1571918040053586,Low-error + stable,Underprediction,-2 to < 0,203.219,0.5241,1,1,2,0.1428571428571428
A-1239,-2.9226200497000003,-3.062648694016874,0.14002864431687378,0.14002864431687378,0.1319659950473304,3,0.0868131022823762,0.1730636876176809,Low-error + stable,Underprediction,-4 to < -2,214.22,2.3288,2,2,2,0.0
A-1245,-1.7134804626,-1.887484969207837,0.17400450660783673,0.17400450660783673,0.1806403111047942,3,0.063954518767649,0.1273916016825316,Low-error + stable,Underprediction,-2 to < 0,129.247,2.1615,0,0,5,1.0
A-1246,-1.7531263116999998,-2.108574941563811,0.3554486298638108,0.3554486298638108,0.4204238483321998,3,0.1162088681599859,0.2033535520000948,Low-error + stable,Underprediction,-2 to < 0,141.601,2.23062,1,1,0,0.1428571428571428
A-1247,-3.0824090581,-3.8033795105647648,0.7209704524647648,0.7209704524647648,0.7701253980703786,4,0.147815750944513,0.331979177410949,Low-error + stable,Underprediction,-4 to < -2,302.238,1.988,3,3,1,0.0
A-125,-1.8579774272,-1.7916244022346899,-0.06635302496531,0.08213459809511348,0.0593488184449662,3,0.0937239840083394,0.1870549758403743,Low-error + stable,Overprediction,-2 to < 0,144.214,2.2874,0,0,5,0.875
A-1252,-4.086559757,-4.989664807438924,0.9031050504389239,0.9031050504389239,0.9231859235900588,3,0.1206511924678193,0.238782571759522,Low-error + stable,Underprediction,-6 to < -4,306.36100000000005,4.157700000000002,3,3,3,0.1
A-1254,-3.8089694812,-3.776297910708429,-0.03267157049157127,0.08073182898326227,0.0720903877375365,3,0.1044960870663545,0.2089901291015685,Low-error + stable,Overprediction,-4 to < -2,161.031,3.301820000000001,1,1,0,0.1428571428571428
A-1255,-4.1564425332,-2.703294997829759,-1.453147535370241,1.453147535370241,1.453147535370241,1,0.0,0.0,High-error + stable,Overprediction,-6 to < -4,358.4120000000001,1.59172,3,1,5,0.625
A-1256,-2.6890833931999993,-1.497591040327759,-1.1914923528722408,1.1914923528722408,1.1868204151421915,3,0.0371303187063365,0.0738184344352828,High-error + stable,Overprediction,-4 to < -2,122.16699999999996,2.00362,1,1,1,0.25
A-1258,-2.9191416399,-3.1608172718480945,0.24167563194809402,0.24167563194809402,0.2132406952611001,3,0.0927263899374443,0.1787934470000056,Low-error + stable,Underprediction,-4 to < -2,205.04,2.6205000000000007,1,1,2,0.125
A-1263,-2.749354496,-2.247139540179893,-0.5022149558201067,0.5022149558201067,0.4769590205676239,3,0.0906414708219281,0.1759258881876597,Low-error + stable,Overprediction,-4 to < -2,137.56899999999996,2.2116799999999994,1,1,0,0.0
A-1268,-2.8118286729000004,-2.134340848192641,-0.6774878247073595,0.6774878247073595,0.6514656312733322,3,0.1153701256282696,0.2262953819603419,Low-error + stable,Overprediction,-4 to < -2,157.55599999999998,2.2482,1,1,1,0.0
A-1269,-2.7852565821,-2.5093847908651434,-0.27587179123485683,0.27587179123485683,0.2233005283859803,3,0.1176789948770016,0.2170303442112842,Low-error + stable,Overprediction,-4 to < -2,148.20499999999998,2.6225000000000014,1,1,2,0.3
A-1270,-2.969024542,-2.6629790473643067,-0.3060454946356937,0.3060454946356937,0.3249941223025403,3,0.0984998707690531,0.1942466130842706,Low-error + stable,Overprediction,-4 to < -2,226.272,2.0052,0,0,7,0.5
A-1274,-1.8467055699,-3.3696594892939586,1.5229539193939592,1.5229539193939592,1.5739812593221327,3,0.1822102750769063,0.3535406187610856,High-error + high-uncertainty,Underprediction,-2 to < 0,168.623,2.9327000000000014,1,1,2,0.2222222222222222
A-1275,-1.7963921827,-1.6824305888913265,-0.1139615938086736,0.1139615938086736,0.1139615938086736,2,0.0498203747628145,0.0704566496720826,Low-error + stable,Overprediction,-2 to < 0,150.177,1.4641999999999995,2,1,3,0.3333333333333333
A-1276,-1.8944614494000003,-2.071988108541287,0.1775266591412865,0.1775266591412865,0.1545880178464136,3,0.0451281011729379,0.0810409666066189,Low-error + stable,Underprediction,-2 to < 0,188.223,1.8863,0,0,8,0.7777777777777778
A-1277,-4.0179591997,-4.176906775360141,0.15894757566014125,0.15894757566014125,0.15894757566014125,2,0.0547910071072697,0.0774861853471815,Low-error + stable,Underprediction,-6 to < -4,256.3859999999999,3.850900000000003,1,0,0,0.9333333333333332
A-1280,-3.8064830067,-2.968715890871234,-0.8377671158287661,0.8377671158287661,0.9303558937388056,3,0.1892480297306231,0.3428428526935736,Low-error + high-uncertainty,Overprediction,-4 to < -2,156.269,3.0378000000000016,0,0,6,0.9
A-1287,-4.0549767292,-4.318571560636308,0.2635948314363077,0.2635948314363077,0.2635948314363077,1,0.0,0.0,Low-error + stable,Underprediction,-6 to < -4,272.388,3.841400000000003,4,0,0,0.7777777777777778
A-1288,-1.7107562487,-1.0570303718700451,-0.6537258768299549,0.6537258768299549,0.6938595271087336,3,0.0720042231447245,0.1261201924697357,Low-error + stable,Overprediction,-2 to < 0,122.993,1.7913,0,0,1,1.0
A-1289,-2.779325494,-2.3217353828016383,-0.45759011119836135,0.45759011119836135,0.4441582554813905,3,0.0933903409486776,0.1853261419391136,Low-error + stable,Overprediction,-4 to < -2,142.585,2.3486,1,1,1,0.1428571428571428
A-129,-4.0217535152,-2.8031623667609273,-1.2185911484390728,1.2185911484390728,1.2185911484390728,2,0.032061198400258,0.0453413816035794,High-error + stable,Overprediction,-6 to < -4,210.27299999999997,2.6027000000000005,1,0,6,0.6666666666666666
A-1290,-3.2037371554000003,-3.9163208164562104,0.7125836610562101,0.7125836610562101,0.7112964134318696,4,0.0971518603284485,0.2180561516586721,Low-error + stable,Underprediction,-4 to < -2,376.4680000000002,2.6367000000000016,4,0,2,0.7272727272727273
A-1292,-2.9839461582,-3.9335785460454433,0.9496323878454436,0.9496323878454436,0.9496323878454436,2,0.0887455288165735,0.1255051304523706,Low-error + stable,Underprediction,-4 to < -2,226.279,3.164100000000001,2,2,2,0.0714285714285714
A-1294,-3.4001753553,-5.157040645080416,1.7568652897804158,1.7568652897804158,1.8752609460696237,3,0.2611777446486529,0.4804192574351811,High-error + high-uncertainty,Underprediction,-4 to < -2,582.993,5.721400000000005,0,0,20,1.0
A-1295,-0.8723707236,-1.0018440622872027,0.12947333868720257,0.12947333868720257,0.12947333868720257,2,0.178918101893651,0.2530284062520527,Low-error + high-uncertainty,Underprediction,-2 to < 0,172.18,0.9620000000000002,1,0,2,0.75
A-1298,-1.9153264102999998,-2.610650299313081,0.695323889013081,0.695323889013081,0.6732864938637557,3,0.0586875808139827,0.1109954423041257,Low-error + stable,Underprediction,-2 to < 0,189.258,2.2650999999999994,2,2,3,0.3333333333333333
A-1302,-3.9764017843,-4.457387053504892,0.48098526920489143,0.48098526920489143,0.4844503702972993,3,0.0704419441166493,0.1407559916557401,Low-error + stable,Underprediction,-4 to < -2,226.36,4.076600000000004,0,0,8,0.7142857142857143
A-1304,-3.882202908,-3.4662101347481653,-0.41599277325183426,0.41599277325183426,0.4540840224663789,3,0.1443503910912708,0.2810610464519012,Low-error + stable,Overprediction,-4 to < -2,182.222,2.917600000000001,2,2,2,0.0
A-1305,-3.9207588975,-3.4493440212942605,-0.4714148762057393,0.4714148762057393,0.4714148762057393,2,0.2393647354796151,0.3385128552691201,Low-error + high-uncertainty,Overprediction,-4 to < -2,198.3059999999999,3.2985000000000024,1,0,4,0.9166666666666666
A-1306,-4.1227687236,-4.508503316367665,0.38573459276766453,0.38573459276766453,0.3735606115812278,3,0.1109557446995159,0.2209074278368961,Low-error + stable,Underprediction,-6 to < -4,314.4250000000001,3.925200000000003,3,1,4,0.55
A-1308,-3.7586078484,-3.559915942374504,-0.1986919060254961,0.1986919060254961,0.1822200293917908,3,0.0554377680991128,0.107142038284401,Low-error + stable,Overprediction,-4 to < -2,134.22199999999998,3.2001000000000017,1,1,2,0.4
A-1311,-3.931170339,-3.408961587183143,-0.5222087518168567,0.5222087518168567,0.534618638852093,3,0.1418214520399776,0.2828272991530851,Low-error + stable,Overprediction,-4 to < -2,196.29,3.0745000000000013,1,0,2,0.75
A-1312,-3.9853522661,-4.837028174818986,0.8516759087189857,0.8516759087189857,0.90121461559947,3,0.1085214345300825,0.1993623750151876,Low-error + stable,Underprediction,-4 to < -2,222.372,4.3963000000000045,0,0,7,0.6
A-1313,-4.0436629248,-3.2802241495447606,-0.7634387752552393,0.7634387752552393,0.8158973758357488,3,0.1279110099394766,0.2391426175535245,Low-error + stable,Overprediction,-6 to < -4,254.32599999999996,2.785400000000001,0,0,9,0.5714285714285714
A-1315,-2.8473301433999993,-2.115266662132991,-0.7320634812670089,0.7320634812670089,0.6695660350703365,3,0.1222424902776799,0.2192147654101721,Low-error + stable,Overprediction,-4 to < -2,161.12599999999998,2.2876000000000003,1,1,0,0.1428571428571428
A-1325,-2.0159485066,-2.6141956282591483,0.5982471216591482,0.5982471216591482,0.5646006521881684,3,0.192235618373137,0.3800287846487746,Low-error + high-uncertainty,Underprediction,-4 to < -2,230.30399999999997,1.939,0,0,10,0.75
A-1327,-3.1795029693,-5.312446402429332,2.132943433129332,2.132943433129332,2.132943433129332,2,0.1704366382036118,0.2410338052728242,High-error + high-uncertainty,Underprediction,-4 to < -2,336.231,4.5085000000000015,2,2,2,0.2
A-1328,-2.8846346488,-3.589643068176691,0.705008419376691,0.705008419376691,0.6877891505593632,4,0.1616609057066663,0.346222493743642,Low-error + high-uncertainty,Underprediction,-4 to < -2,170.21099999999998,3.042400000000001,2,2,1,0.0833333333333333
A-1329,-1.7858311962,-2.2318524191264633,0.44602122292646307,0.44602122292646307,0.4686213618069332,3,0.0868032593123581,0.1691358166585197,Low-error + stable,Underprediction,-2 to < 0,135.20999999999998,2.3922000000000008,1,1,1,0.3333333333333333
A-1333,-0.7480293677,-0.794827578767142,0.04679821106714207,0.08365271258181554,0.0552817522720102,3,0.1017883732621971,0.2035742188105814,Low-error + stable,Underprediction,-2 to < 0,123.155,1.2774,1,1,1,0.1428571428571428
A-1334,-0.6027996358,-0.2312280324318312,-0.3715716033681687,0.3715716033681687,0.3329877584909171,3,0.0731030724810198,0.1300388310010726,Low-error + stable,Overprediction,-2 to < 0,88.14999999999999,1.1689,0,0,3,1.0
A-1335,-1.8832793564,-1.4530454540581295,-0.43023390234187064,0.43023390234187064,0.4175184034524211,3,0.08981492008888,0.1782745852505758,Low-error + stable,Overprediction,-2 to < 0,168.152,1.1856,1,1,2,0.1428571428571428
A-1336,-1.7584817871,-0.9270017308357911,-0.831480056264209,0.831480056264209,0.8063776715019255,3,0.052239489826313,0.0950024632680263,Low-error + stable,Overprediction,-2 to < 0,126.155,1.2917,0,0,3,0.2857142857142857
A-1337,-3.314476262,-5.3224018016245465,2.007925539624546,2.007925539624546,1.9939537918710493,3,0.1101920491908299,0.219051413174248,High-error + stable,Underprediction,-4 to < -2,453.836,4.3126,0,0,3,1.0
A-1339,-4.0127821042,-3.780347304580385,-0.23243479961961497,0.23243479961961497,0.253556674832363,3,0.0933063748542952,0.1829915777195561,Low-error + stable,Overprediction,-6 to < -4,236.355,3.4795000000000025,1,1,1,0.6
A-1341,-3.9337357827,-3.63114814072517,-0.3025876419748305,0.3025876419748305,0.3137856019797773,3,0.0237544328091565,0.0433694522391254,Low-error + stable,Overprediction,-4 to < -2,192.302,3.291800000000002,1,1,6,0.5384615384615384
A-1343,-3.8935675896,-2.7703465481558958,-1.1232210414441042,1.1232210414441042,1.096820389206033,4,0.0984589594911009,0.2233323760601959,Low-error + stable,Overprediction,-4 to < -2,172.18299999999996,2.3579,2,2,1,0.0
A-1345,-3.8454729507,-2.062966870057309,-1.7825060806426907,1.7825060806426907,1.7825060806426907,2,0.8988703134208713,1.271194588054351,High-error + high-uncertainty,Overprediction,-4 to < -2,154.13299999999998,-0.3789000000000002,1,1,1,0.0
A-1346,-1.7067530060000002,-1.6657890084659968,-0.0409639975340032,0.10529127669391673,0.0846037783564963,3,0.1587353425133024,0.3039866896983763,Low-error + high-uncertainty,Overprediction,-2 to < 0,110.971,1.9777,0,0,1,0.3333333333333333
A-1347,-6.6672950838,-6.7496262881224975,0.082331204322497,0.082331204322497,0.082331204322497,2,0.0351483930036829,0.049707334081428,Low-error + stable,Underprediction,< -6,464.8310000000001,5.549700000000002,3,3,5,0.0952380952380952
