ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,median_absolute_error,prediction_count,mean_squared_error,prediction_sd,prediction_range,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3,recomputed_absolute_error,recomputed_residual,failure_mode,error_direction,solubility_region,failure_priority_score
A-2259,-6.6027992709,-3.940356264749161,-2.662443006150839,2.662443006150839,2.608157961629109,3,7.088602761001517,0.2757304216723372,0.5433861091031322,162.27599999999995,3.9334000000000033,1,1,2,0.5,2.6624430061508395,-2.6624430061508395,High-error + high-uncertainty,Overprediction,< -6,7.439698803693611
A-5693,-6.6027992709,-3.940356264749161,-2.662443006150839,2.662443006150839,2.608157961629109,3,7.088602761001517,0.2757304216723372,0.5433861091031322,162.27599999999995,3.9334000000000033,1,1,2,0.5,2.6624430061508395,-2.6624430061508395,High-error + high-uncertainty,Overprediction,< -6,7.439698803693611
F-1010,-3.9599999999999995,-1.31651633872826,-2.64348366127174,2.64348366127174,2.741313548221825,3,6.988005867410642,0.1909139663843198,0.3421702937140705,199.25,0.8916,1,0,3,0.8,2.6434836612717394,-2.6434836612717394,High-error + high-uncertainty,Overprediction,-4 to < -2,6.428986184265636
F-851,-1.83,-4.466137946404591,2.6361379464045913,2.6361379464045913,2.654628968756782,3,6.949223272474216,0.1792563970466875,0.3570793606549545,302.3810000000001,3.384000000000002,4,3,1,0.1052631578947368,2.636137946404591,2.636137946404591,High-error + high-uncertainty,Underprediction,-2 to < 0,6.282498712483713
A-326,-1.4593774078,-4.075391455040843,2.6160140472408426,2.6160140472408426,2.643586629452976,3,6.843529495361413,0.6762967536538979,1.351750144864675,230.39199999999997,3.916200000000003,0,0,13,1.0,2.616014047240843,2.616014047240843,High-error + high-uncertainty,Underprediction,-2 to < 0,11.995867410300182
A-63,-3.8937390711,-6.503945991731767,2.610206920631767,2.610206920631767,2.610206920631767,2,6.813180168513972,0.2092275048511966,0.2958923749820448,344.502,6.115200000000006,2,2,11,0.25,2.6102069206317666,2.6102069206317666,High-error + high-uncertainty,Underprediction,-4 to < -2,6.587531468953724
C-1515,-6.33,-3.750310767278547,-2.579689232721453,2.579689232721453,2.579689232721453,2,6.654796537418998,0.4012429920314446,0.5674432811380288,296.332,2.1513400000000003,3,1,0,0.0,2.579689232721453,-2.579689232721453,High-error + high-uncertainty,Overprediction,< -6,8.758381441228597
B-993,0.6484,-1.9129647559541985,2.5613647559541985,2.5613647559541985,2.5613647559541985,2,6.560589413044311,0.2959714257795472,0.4185668044123376,204.273,0.8972,3,1,0,0.5833333333333334,2.5613647559541985,2.5613647559541985,High-error + high-uncertainty,Underprediction,>= 0,7.512233109405964
A-2474,-5.0625368604,-2.5042503615855156,-2.5582864988144842,2.5582864988144842,2.4692023130942826,3,6.544829810016472,0.1928803181709612,0.3535580463157792,346.46400000000006,1.931999999999999,1,0,13,0.9444444444444444,2.5582864988144842,-2.5582864988144842,High-error + high-uncertainty,Overprediction,-6 to < -4,6.315640668500602
B-2922,-3.3105,-5.854521236249806,2.544021236249805,2.544021236249805,2.544021236249805,2,6.472044050489986,0.2862339261171825,0.404795900326218,347.48000000000013,5.863000000000006,1,0,13,1.0,2.5440212362498054,2.5440212362498054,High-error + high-uncertainty,Underprediction,-4 to < -2,7.371972253070363
B-3430,-9.9799,-7.4437164395805935,-2.536183560419408,2.536183560419408,2.60432243684818,3,6.432227052141665,0.1600740999581233,0.2976006560252964,477.3450000000001,7.297300000000005,3,3,9,0.25,2.536183560419407,-2.536183560419407,High-error + high-uncertainty,Overprediction,< -6,5.90111658629048
F-712,-1.66,-4.188342628306263,2.5283426283062624,2.5283426283062624,2.5146110596349955,4,6.392516446110619,0.2014631602872165,0.4590101804555364,212.227,3.109300000000001,3,3,0,0.0,2.5283426283062624,2.5283426283062624,High-error + high-uncertainty,Underprediction,-2 to < 0,6.367027715253506
A-5282,-0.1977113735,-2.724682802051832,2.526971428551832,2.526971428551832,2.498817095348773,3,6.385584600717286,0.2754144902859242,0.5486661702743256,299.547,3.906900000000001,0,0,17,1.0,2.526971428551832,2.526971428551832,High-error + high-uncertainty,Underprediction,-2 to < 0,7.219673927799727
B-3281,-1.2891,-3.813599538314581,2.5244995383145814,2.5244995383145814,2.453683872317788,3,6.373097918950535,0.2082192356423508,0.3979653561734126,402.751,2.5050000000000003,0,0,1,0.0,2.524499538314581,2.524499538314581,High-error + high-uncertainty,Underprediction,-2 to < 0,6.438986073482438
A-5978,-8.2779665867,-5.7553363285775605,-2.52263025812244,2.52263025812244,2.619990142171344,3,6.3636634191948875,0.1923883939543864,0.3458559460922199,284.484,5.454400000000006,0,0,7,0.9444444444444444,2.5226302581224394,-2.5226302581224394,High-error + high-uncertainty,Overprediction,< -6,6.253004760737275
B-1867,-1.5687,-4.087692051587498,2.518992051587498,2.518992051587498,2.681394575335534,3,6.345320955960993,0.2893655043129677,0.505772519207992,222.26499999999996,3.8328000000000033,0,0,9,1.0,2.5189920515874986,2.5189920515874986,High-error + high-uncertainty,Underprediction,-2 to < 0,7.368195371060681
B-214,-2.2596,-4.7678513343574105,2.508251334357411,2.508251334357411,2.4330520774198723,3,6.291324756305733,0.1998626906963711,0.3779095074190373,260.336,3.970800000000003,3,3,3,0.0526315789473684,2.5082513343574107,2.5082513343574107,High-error + high-uncertainty,Underprediction,-4 to < -2,6.316437705633061
B-751,-1.9582,0.5398286663449591,-2.4980286663449593,2.4980286663449593,2.592739202358528,3,6.2401472178811765,0.2616504879509915,0.4969241939008761,254.27899999999997,-3.070399999999999,0,0,10,1.0,2.498028666344959,-2.498028666344959,High-error + high-uncertainty,Overprediction,-2 to < 0,7.014342827116163
C-2444,-5.08,-7.570986950604334,2.4909869506043343,2.4909869506043343,2.474708876922632,5,6.2050159880810805,0.2035614043533215,0.5121917205681523,416.1350000000001,6.454800000000002,3,3,6,0.1666666666666666,2.4909869506043343,2.4909869506043343,High-error + high-uncertainty,Underprediction,-6 to < -4,6.331618401405893
A-2484,-4.2206388586,-6.711125396767137,2.4904865381671377,2.4904865381671377,2.5801915514611524,3,6.202523196791734,0.1862553050928443,0.3385604620605837,332.40600000000006,5.7707600000000046,3,3,4,0.0,2.4904865381671373,2.4904865381671373,High-error + high-uncertainty,Underprediction,-6 to < -4,6.13077026328205
A-5529,-7.835715931,-5.3545264745654535,-2.4811894564345462,2.4811894564345462,2.4771486126912485,3,6.156301118721959,0.6402256578338343,1.2804321874041555,342.5200000000001,5.285800000000005,0,0,15,0.9,2.4811894564345467,-2.4811894564345467,High-error + high-uncertainty,Overprediction,< -6,11.363566064106223
F-716,-2.42,-4.893976544725165,2.4739765447251645,2.4739765447251645,2.4886560086518417,4,6.120559943850264,0.1707793655546095,0.3247672832319637,228.682,3.6236000000000015,3,3,0,0.0,2.473976544725165,2.473976544725165,High-error + high-uncertainty,Underprediction,-4 to < -2,5.925507525541135
B-1126,-7.3387,-4.866453935715853,-2.472246064284146,2.472246064284146,2.472246064284146,2,6.11200060236845,0.1776578225394514,0.2512461020969647,370.7750000000001,3.5920000000000023,1,0,0,1.0,2.472246064284147,-2.472246064284147,High-error + high-uncertainty,Overprediction,< -6,6.002254771193978
B-2429,-4.4603,-6.9193669656091465,2.459066965609146,2.459066965609146,2.459066965609146,2,6.047010341350172,0.1573492747307932,0.2225254783538579,375.1330000000001,5.409000000000001,3,3,1,0.0666666666666666,2.4590669656091464,2.4590669656091464,High-error + high-uncertainty,Underprediction,-6 to < -4,5.74644981612926
A-6026,-7.9318475776,-5.479428340009328,-2.452419237590673,2.452419237590673,2.635352232750765,3,6.014360116904817,0.4599589426157076,0.8636292453442689,256.42999999999995,5.106500000000005,0,0,12,0.9375,2.4524192375906724,-2.4524192375906724,High-error + high-uncertainty,Overprediction,< -6,9.23383173546953
B-1839,-3.4065999999999996,-5.851087758612363,2.4444877586123623,2.4444877586123623,2.458083825230553,3,5.975520402005691,0.2150747505429986,0.4295044053348853,331.519,4.948100000000002,1,1,5,0.2,2.4444877586123632,2.4444877586123632,High-error + high-uncertainty,Underprediction,-4 to < -2,6.39043857026987
B-668,-2.1209,-4.562535279895652,2.4416352798956518,2.4416352798956518,2.4918155570111864,3,5.9615828400311175,0.149618183868048,0.2863358572406129,264.217,3.898900000000002,2,2,5,0.0769230769230769,2.441635279895652,2.441635279895652,High-error + high-uncertainty,Underprediction,-4 to < -2,5.62924111302485
F-856,-1.15,-3.5868851525537355,2.4368851525537356,2.4368851525537356,2.3672606553081263,3,5.9384092467368434,0.3008035727977405,0.5893966794794747,239.322,2.3606,3,2,0,0.2666666666666666,2.4368851525537356,2.4368851525537356,High-error + high-uncertainty,Underprediction,-2 to < 0,7.369273351360798
A-3000,0.7779988658,-1.650262931124803,2.428261796924803,2.428261796924803,2.538274375974797,3,5.896455354404473,0.24261395711374,0.44624861467332,186.232,1.55014,1,1,1,0.25,2.428261796924803,2.428261796924803,High-error + high-uncertainty,Underprediction,>= 0,6.6828606624584275
B-3344,-3.0376,-5.463350691427595,2.4257506914275955,2.4257506914275955,2.431917762820613,3,5.884266416961458,0.179345181667228,0.3585312795842288,270.4,5.194400000000004,0,0,8,1.0,2.4257506914275955,2.4257506914275955,High-error + high-uncertainty,Underprediction,-4 to < -2,5.947498091204135
A-5450,-2.4949028287,-4.920002818670102,2.4250999899701022,2.4250999899701022,2.0947376994014317,3,5.88110996135299,0.57723523022924,1.0026885433582446,312.538,6.032800000000007,0,0,18,0.9,2.425099989970102,2.425099989970102,High-error + high-uncertainty,Underprediction,-4 to < -2,10.54584659822868
B-2803,0.4904,-1.9288701329238875,2.4192701329238875,2.4192701329238875,2.3571765612255526,3,5.852867976057564,0.1822382365155591,0.3482474184461885,323.286,-1.301999999999997,0,0,8,0.7272727272727273,2.4192701329238875,2.4192701329238875,High-error + high-uncertainty,Underprediction,>= 0,5.970589560056371
B-894,1.4942,-0.9194419486993614,2.4136419486993614,2.4136419486993614,2.1337538502999847,3,5.825667456521251,0.854912439320183,1.6396612676832627,32.046,-1.1812,0,0,0,0.0,2.4136419486993614,2.4136419486993614,High-error + high-uncertainty,Underprediction,>= 0,13.737340202507426
A-5465,-3.775990335,-6.188244144087117,2.4122538090871166,2.4122538090871166,2.3542260006394757,3,5.818968439455303,0.3945850295889708,0.7827437017588883,298.5109999999999,6.722600000000007,0,0,17,0.9473684210526316,2.4122538090871175,2.4122538090871175,High-error + high-uncertainty,Underprediction,-4 to < -2,8.413994103796107
F-754,-1.22,-3.6309531774449106,2.410953177444911,2.410953177444911,2.3682612381663652,4,5.812695223831712,0.1979524163419663,0.4246262015137474,249.741,3.0882000000000014,2,2,3,0.2857142857142857,2.4109531774449104,2.4109531774449104,High-error + high-uncertainty,Underprediction,-2 to < 0,6.138953045286627
B-2355,-0.0456,-2.4446795712267138,2.399079571226714,2.399079571226714,2.4173620903108057,4,5.755582789077353,0.1578070083147613,0.3735750390266679,173.171,1.933,2,2,1,0.0,2.399079571226714,2.399079571226714,High-error + high-uncertainty,Underprediction,-2 to < 0,5.655930122515535
A-5623,-7.721757870399999,-5.323357875521216,-2.3983999948787833,2.3983999948787833,2.3983999948787833,2,5.752322535434548,0.1841812920444415,0.260471681144649,395.202,4.581600000000002,2,2,6,0.125,2.3983999948787833,-2.3983999948787833,High-error + high-uncertainty,Overprediction,< -6,5.959716774711969
A-2624,-6.378367614400001,-4.009560680401395,-2.3688069339986058,2.3688069339986058,2.183833867634512,3,5.611246290559875,0.4060868520542446,0.7463116103913281,358.47500000000014,3.945300000000002,0,0,15,0.8421052631578947,2.3688069339986058,-2.3688069339986058,High-error + high-uncertainty,Overprediction,< -6,8.477556173118613
A-5854,-7.255740326000001,-4.888310482034852,-2.3674298439651484,2.3674298439651484,2.3623499963003276,4,5.604724066096847,0.16558193062098,0.4034987754361872,270.291,3.8919000000000015,5,3,0,0.0,2.367429843965149,-2.367429843965149,High-error + high-uncertainty,Overprediction,< -6,5.6952535001376665
A-2607,-5.6698930776,-3.3131716119377366,-2.3567214656622633,2.3567214656622633,2.425085122607052,3,5.554136066713286,0.7325367395757466,1.4602806341729204,140.286,-2.4172,13,0,0,0.0,2.3567214656622637,-2.3567214656622637,High-error + high-uncertainty,Overprediction,-6 to < -4,12.231832714245243
A-2270,-6.813503151,-4.4577709447224665,-2.3557322062775334,2.3557322062775334,2.29497251090653,3,5.549474227693215,0.1554118977015397,0.2924657416588205,195.265,3.8144000000000022,3,3,1,0.1428571428571428,2.3557322062775334,-2.3557322062775334,High-error + high-uncertainty,Overprediction,< -6,5.5590103058800135
F-845,-1.07,-3.415241948995307,2.3452419489953074,2.3452419489953074,2.3244938208874477,3,5.5001597993273075,0.2678023671394894,0.5343977703191838,254.337,2.15637,3,2,1,0.2666666666666666,2.345241948995307,2.345241948995307,High-error + high-uncertainty,Underprediction,-2 to < 0,6.8414268015681
A-5621,-7.905255356199999,-5.568427608168413,-2.3368277480315864,2.3368277480315864,2.0730242122006306,3,5.460763923970376,0.5880699826166443,1.0837565691926478,627.1190000000001,4.817300000000004,4,3,11,0.2333333333333333,2.3368277480315855,-2.3368277480315855,High-error + high-uncertainty,Overprediction,< -6,10.530103399647079
F-727,-1.68,-4.001472542880707,2.3214725428807075,2.3214725428807075,2.3812092545365138,4,5.389234767349018,0.1713719843069073,0.3719469893340545,301.43000000000006,3.7878000000000025,2,2,7,0.4736842105263157,2.3214725428807075,2.3214725428807075,High-error + high-uncertainty,Underprediction,-2 to < 0,5.68878108780197
B-1313,-2.3837,-4.702171418476311,2.318471418476311,2.318471418476311,2.183714603310375,4,5.375309718291558,0.3164071490837692,0.6722012060932103,290.31800000000004,3.594800000000002,3,2,2,0.0,2.318471418476311,2.318471418476311,High-error + high-uncertainty,Underprediction,-4 to < -2,7.360513631053012
B-1435,-1.0277,-3.3412674587582565,2.3135674587582558,2.3135674587582558,2.1917037992529758,5,5.3525943862251335,0.3361341251178198,0.739698580391138,213.192,1.9984,3,1,0,0.0,2.313567458758256,2.313567458758256,High-error + high-uncertainty,Underprediction,-2 to < 0,7.5807139883557255
C-2540,-6.95,-4.6400189731776145,-2.3099810268223866,2.3099810268223866,2.3099810268223866,2,5.336012344279408,0.163004319496432,0.2305229193572513,438.4440000000002,2.909300000000001,4,3,5,0.2857142857142857,2.3099810268223857,-2.3099810268223857,High-error + high-uncertainty,Overprediction,< -6,5.573701480984793
A-192,-5.593122621900001,-3.28522937183009,-2.307893250069911,2.307893250069911,2.241599487904488,3,5.326371253718257,0.5440313689249212,1.0819870298627232,313.482,4.6685000000000025,0,0,16,0.8888888888888888,2.307893250069911,-2.307893250069911,High-error + high-uncertainty,Overprediction,-6 to < -4,9.97482781917595
A-2453,-4.9504317948,-7.256968757892025,2.306536963092026,2.306536963092026,2.314040405623333,5,5.320112762109786,0.3891730419002065,0.8984365897344979,713.71,6.146200000000004,8,6,7,0.048780487804878,2.306536963092025,2.306536963092025,High-error + high-uncertainty,Underprediction,-6 to < -4,8.182585397626017
H-409,-2.84,-0.5356186691433448,-2.304381330856655,2.304381330856655,2.3927841999468984,3,5.31017331800069,0.2281610391078464,0.4298658363686614,44.097,1.4163,0,0,0,1.0,2.304381330856655,-2.304381330856655,High-error + high-uncertainty,Overprediction,-4 to < -2,6.3179332041292255
A-2268,-7.516526119400001,-5.213154233521953,-2.3033718858780476,2.3033718858780476,2.1272037698043462,3,5.305522044653394,0.4400726201083586,0.8255604329867507,328.4930000000001,5.183900000000006,0,0,16,0.8947368421052632,2.3033718858780476,-2.3033718858780476,High-error + high-uncertainty,Overprediction,< -6,8.765901022300337
F-982,-5.900000000000001,-3.6023745833217924,-2.2976254166782084,2.2976254166782084,2.26859293301641,3,5.279082555365711,0.1925518799108532,0.3818065616331085,240.262,2.743400000000001,2,2,3,0.0,2.297625416678209,-2.297625416678209,High-error + high-uncertainty,Overprediction,-6 to < -4,5.895520686503818
F-363,-5.09,-2.796393274521803,-2.2936067254781967,2.2936067254781967,2.2742813562281263,3,5.260631811158816,0.2195912479065689,0.4379050752602693,232.283,1.8551,2,2,4,0.3076923076923077,2.2936067254781967,-2.2936067254781967,High-error + high-uncertainty,Overprediction,-6 to < -4,6.20166216605075
B-2397,0.3322,-1.9545003668645105,2.28670036686451,2.28670036686451,2.496465884096584,3,5.228998567818285,0.4494964039384654,0.822303685967374,355.5750000000001,1.8040000000000005,0,0,18,0.8888888888888888,2.2867003668645105,2.2867003668645105,High-error + high-uncertainty,Underprediction,>= 0,8.848207260437302
A-4589,-2.3558504459000003,-4.64221517637059,2.2863647304705896,2.2863647304705896,2.28058209849735,3,5.227463680739852,0.2561232978942466,0.5121486682588232,408.4350000000002,2.853600000000001,4,3,4,0.0476190476190476,2.28636473047059,2.28636473047059,High-error + high-uncertainty,Underprediction,-4 to < -2,6.612385567303146
B-3016,-5.0774,-7.360350044533231,2.282950044533231,2.282950044533231,2.282950044533231,2,5.211860905834281,0.2857114633656847,0.4040570264172149,382.3960000000001,6.629000000000006,3,3,6,0.1818181818181818,2.282950044533231,2.282950044533231,High-error + high-uncertainty,Underprediction,-6 to < -4,6.948954435799416
