ID,repetition,seed,training_reference_count,nearest_training_distance,nearest_training_ID,Solubility,predicted_solubility,absolute_error,novelty_region
C-1785,1,100,6912,0.5090977361171133,A-2677,-7.32,-6.796488023846802,0.5235119761531983,Moderate-high novelty
B-1045,1,100,6912,0.5090977361171133,A-2677,-7.3166,-6.796488023846802,0.5201119761531983,Moderate-high novelty
B-948,1,100,6912,0.12625600665316353,A-4496,1.055,0.8316022508380063,0.2233977491619936,Lowest novelty
C-290,1,100,6912,0.4580762772347787,C-1690,-5.8,-3.257260669518773,2.542739330481227,Moderate-high novelty
A-3866,1,100,6912,0.24403838903424951,A-3151,0.5536775573,-0.3356196257787241,0.8892971830787242,Low-moderate novelty
C-2265,1,100,6912,0.21752848309129957,B-1827,-7.48,-7.113048565080484,0.3669514349195166,Lowest novelty
C-2175,1,100,6912,0.22427410221562533,B-1827,-7.14,-6.72437449288468,0.4156255071153198,Low-moderate novelty
C-2171,1,100,6912,0.22427410221562533,B-1827,-7.14,-6.72437449288468,0.4156255071153198,Low-moderate novelty
A-5334,1,100,6912,0.2419331531383058,A-5308,0.8888753261,0.1163812125370394,0.7724941135629605,Low-moderate novelty
A-2225,1,100,6912,0.4468293270459909,A-1420,-6.3372616649,-5.408239698253404,0.9290219666465962,Moderate-high novelty
A-5675,1,100,6912,0.8965480306586021,A-2342,-6.9835711537,-5.908838884906207,1.0747322687937926,Highest novelty
A-2636,1,100,6912,0.6090135105634487,A-2751,-6.5170402935,-5.377824928610385,1.1392153648896146,Moderate-high novelty
C-1328,1,100,6912,0.2994619324796672,B-4108,-6.77,-6.3365785466131,0.4334214533868996,Low-moderate novelty
C-2258,1,100,6912,0.21752848309129957,B-1827,-7.44,-7.113048565080484,0.3269514349195166,Lowest novelty
B-611,1,100,6912,0.11957742703011554,B-569,1.0599,0.7720745126233493,0.2878254873766508,Lowest novelty
A-5583,1,100,6912,0.7756392491678109,C-1065,-7.69430966,-7.096608087957716,0.5977015720422845,Moderate-high novelty
F-562,1,100,6912,0.4647475898723509,A-5898,-6.01,-4.160705309584346,1.849294690415654,Moderate-high novelty
B-2355,1,100,6912,0.18356630035094376,B-1231,-0.0456,-2.613184571655956,2.567584571655956,Lowest novelty
C-2181,1,100,6912,0.22427410221562533,B-1827,-7.09,-6.72437449288468,0.36562550711532,Low-moderate novelty
B-2023,1,100,6912,0.2564936655901637,B-2022,-6.796,-6.970477425121564,0.1744774251215632,Low-moderate novelty
C-2172,1,100,6912,0.22427410221562533,B-1827,-7.07,-6.72437449288468,0.3456255071153205,Low-moderate novelty
A-2238,1,100,6912,0.8354504703411386,C-824,-6.5919290491,-5.934589128535561,0.6573399205644392,Moderate-high novelty
B-1892,1,100,6912,0.0,B-2021,-6.644,-7.004839714082595,0.3608397140825952,Lowest novelty
B-1859,1,100,6912,0.0,B-2021,-6.644,-7.004839714082595,0.3608397140825952,Lowest novelty
C-2200,1,100,6912,0.22427410221562533,B-1827,-7.06,-6.72437449288468,0.3356255071153198,Low-moderate novelty
D-954,1,100,6912,0.22271414689331118,B-675,0.804,-0.4887452014217798,1.2927452014217795,Low-moderate novelty
C-964,1,100,6912,0.0,B-2022,-6.78,-7.183619642309667,0.4036196423096667,Lowest novelty
C-2268,1,100,6912,0.21752848309129957,B-1827,-7.38,-7.113048565080484,0.2669514349195161,Lowest novelty
C-2165,1,100,6912,0.22427410221562533,B-1827,-7.04,-6.72437449288468,0.3156255071153202,Low-moderate novelty
D-1648,1,100,6912,0.5445744043900674,E-878,0.363,-1.5590438070944577,1.9220438070944577,Moderate-high novelty
E-886,1,100,6912,0.5445744043900674,E-878,0.36,-1.5590438070944577,1.9190438070944575,Moderate-high novelty
A-203,1,100,6912,0.35647092656556145,E-1036,-6.1787966156,-6.076381499571174,0.1024151160288253,Low-moderate novelty
F-1158,1,100,6912,0.3352858951787943,B-3006,-1.29,-4.31446284721992,3.02446284721992,Low-moderate novelty
B-2602,1,100,6912,0.1454610970140337,B-1564,-0.6835,-3.2545828937228105,2.5710828937228105,Lowest novelty
C-2202,1,100,6912,0.22427410221562533,B-1827,-7.02,-6.72437449288468,0.2956255071153197,Low-moderate novelty
C-2261,1,100,6912,0.21752848309129957,B-1827,-7.35,-7.113048565080484,0.2369514349195158,Lowest novelty
C-2173,1,100,6912,0.22427410221562533,B-1827,-7.01,-6.72437449288468,0.28562550711532,Low-moderate novelty
B-478,1,100,6912,0.3188078709507335,A-5386,0.8789,0.4205480994926988,0.4583519005073012,Low-moderate novelty
C-2547,1,100,6912,0.8179786886237127,A-3024,-0.14,-3.121042406464332,2.981042406464332,Moderate-high novelty
C-2163,1,100,6912,0.22427410221562533,B-1827,-7.0,-6.72437449288468,0.2756255071153202,Low-moderate novelty
C-2192,1,100,6912,0.22427410221562533,B-1827,-7.0,-6.72437449288468,0.2756255071153202,Low-moderate novelty
E-394,1,100,6912,0.0007605783521054683,A-3433,0.56,0.2227541226693418,0.3372458773306582,Lowest novelty
B-1315,1,100,6912,0.17358052179774172,F-74,-5.3093,-3.204484365783676,2.1048156342163247,Lowest novelty
C-2264,1,100,6912,0.21752848309129957,B-1827,-7.33,-7.113048565080484,0.2169514349195163,Lowest novelty
B-1871,1,100,6912,0.0,B-2021,-6.5648,-7.004839714082595,0.4400397140825953,Lowest novelty
A-2614,1,100,6912,0.17579947563118908,A-1121,-6.214227984500001,-4.267134941186328,1.9470930433136724,Lowest novelty
C-2153,1,100,6912,0.22427410221562533,B-1827,-6.98,-6.72437449288468,0.2556255071153206,Low-moderate novelty
A-6023,1,100,6912,0.4788586650483272,A-2483,-7.1697361359,-6.750450332953493,0.4192858029465069,Moderate-high novelty
A-5274,1,100,6912,0.4542223716649038,B-1715,1.1774501829,-0.2367928110756668,1.4142429939756669,Moderate-high novelty
A-3854,1,100,6912,0.23081723999348386,B-764,0.3906698962,-0.3701143432242673,0.7607842394242673,Low-moderate novelty
B-2877,1,100,6912,0.15232887829881028,B-2637,0.3586,-1.606063201976188,1.964663201976188,Lowest novelty
B-3050,1,100,6912,0.29142505306084837,A-539,-0.0094,-1.9236564849085545,1.9142564849085544,Low-moderate novelty
B-1815,1,100,6912,0.2744528838442616,E-1062,-5.9217,-5.08342229964629,0.8382777003537107,Low-moderate novelty
C-471,1,100,6912,0.2744528838442632,E-1062,-5.92,-5.08342229964629,0.8365777003537103,Low-moderate novelty
C-1203,1,100,6912,0.0,C-1794,-3.87,-2.2584970542897973,1.6115029457102028,Lowest novelty
C-2286,1,100,6912,0.3542956384430921,B-961,-5.19,-3.3559989422515843,1.834001057748416,Low-moderate novelty
B-289,1,100,6912,0.4178350818988811,B-684,-6.2949,-4.579773116780381,1.715126883219619,Moderate-high novelty
A-5214,1,100,6912,0.21152806799581228,A-5308,0.6515307225,0.1163812125370394,0.5351495099629605,Lowest novelty
C-1334,1,100,6912,0.2994619324796672,B-4108,-6.58,-6.3365785466131,0.2434214533869001,Low-moderate novelty
F-96,1,100,6912,0.11337049878838329,C-1958,-3.62,-2.5147488936747435,1.1052511063252566,Lowest novelty
B-862,1,100,6912,0.0,C-1508,-6.6277,-7.363340266441427,0.7356402664414272,Lowest novelty
A-5673,1,100,6912,0.8218995506887501,C-2582,-7.973611776,-7.382552128579564,0.5910596474204359,Moderate-high novelty
A-5697,1,100,6912,0.8766411381861696,A-5698,-8.1416267302,-7.534121414778405,0.6075053154215952,Moderate-high novelty
C-2271,1,100,6912,0.21752848309129957,B-1827,-7.24,-7.113048565080484,0.1269514349195164,Lowest novelty
G-549,1,100,6912,0.6032045150116476,B-3123,-7.337000000000001,-7.108719230499208,0.2282807695007926,Moderate-high novelty
C-2176,1,100,6912,0.22427410221562533,B-1827,-6.9,-6.72437449288468,0.1756255071153205,Low-moderate novelty
B-1803,1,100,6912,0.3591443180387333,B-4578,-5.6133,-3.415206209342919,2.1980937906570808,Low-moderate novelty
G-690,1,100,6912,0.3591443180387333,B-4578,-5.613,-3.415206209342919,2.197793790657081,Low-moderate novelty
C-2273,1,100,6912,0.21752848309129957,B-1827,-7.23,-7.113048565080484,0.1169514349195166,Lowest novelty
B-1577,1,100,6912,0.11232385831140067,A-3512,0.0723,-1.0741384581810722,1.1464384581810725,Lowest novelty
B-3530,1,100,6912,0.1545492670539981,E-969,-6.6782,-5.939105341270161,0.7390946587298393,Lowest novelty
A-2210,1,100,6912,0.3736083166575636,A-2229,-6.2301136188,-6.136661858009822,0.0934517607901783,Low-moderate novelty
B-304,1,100,6912,0.29391950866069483,F-685,-0.2592,-2.8559360304035133,2.5967360304035134,Low-moderate novelty
B-871,1,100,6912,0.0,B-870,-6.8786,-7.670317834304511,0.791717834304511,Lowest novelty
C-1942,1,100,6912,0.4675237361235021,A-1298,-0.18,-2.0409633268073373,1.8609633268073371,Moderate-high novelty
B-2868,1,100,6912,0.2937620250357021,B-3284,-5.9648,-4.349275738951859,1.615524261048141,Low-moderate novelty
B-1308,1,100,6912,0.29567730506343326,F-547,-5.3403,-3.6132563582178223,1.7270436417821775,Low-moderate novelty
B-3591,1,100,6912,0.0,E-66,-5.8541,-5.520407080056906,0.3336929199430942,Lowest novelty
B-4179,1,100,6912,0.13664954377658975,B-1827,-6.9004,-7.003625293760246,0.1032252937602455,Lowest novelty
C-2179,1,100,6912,0.22427410221562533,B-1827,-6.83,-6.72437449288468,0.1056255071153202,Low-moderate novelty
B-1794,1,100,6912,0.2744528838442616,E-1062,-5.7963,-5.08342229964629,0.7128777003537099,Low-moderate novelty
B-395,1,100,6912,0.0007605783521054683,B-4054,0.2069,-0.2542671149662274,0.4611671149662274,Lowest novelty
B-3593,1,100,6912,0.0,E-66,-5.8367,-5.520407080056906,0.3162929199430948,Lowest novelty
C-1378,1,100,6912,0.22427410221562533,B-1827,-6.82,-6.72437449288468,0.0956255071153204,Low-moderate novelty
D-1087,1,100,6912,0.16517483085659374,A-1956,-6.269,-5.010358694775532,1.2586413052244678,Lowest novelty
A-5819,1,100,6912,1.5073038439525064,A-5698,-8.5265601286,-7.999259539001842,0.5273005895981582,Highest novelty
A-6057,1,100,6912,1.5974693084067086,A-1505,-7.77786597,-7.356742483914544,0.421123486085456,Highest novelty
C-2272,1,100,6912,0.2175284830912955,B-1827,-7.12,-7.113048565080484,0.0069514349195163,Lowest novelty
B-4018,1,100,6912,0.23955036039087296,F-67,-5.8359,-4.788445626786611,1.0474543732133883,Low-moderate novelty
C-2182,1,100,6912,0.22427410221562533,B-1827,-6.77,-6.72437449288468,0.0456255071153197,Low-moderate novelty
B-879,1,100,6912,0.12623843483589783,A-4392,0.3827,0.0807140273119934,0.3019859726880065,Lowest novelty
B-1953,1,100,6912,0.4329940040692727,A-5196,-4.888999999999999,-2.2580525784497687,2.63094742155023,Moderate-high novelty
A-296,1,100,6912,0.28450194140266327,B-2585,-0.288092629,-1.5326438385765813,1.2445512095765814,Low-moderate novelty
B-3074,1,100,6912,0.3454823034824261,C-2497,-0.3188,-2.8723050631586338,2.553505063158634,Low-moderate novelty
D-306,1,100,6912,0.6612669552107868,A-2312,-6.99,-6.444998896622695,0.545001103377305,Moderate-high novelty
A-3847,1,100,6912,0.191319246664885,B-2937,0.3975093207,-0.0868696330221518,0.4843789537221518,Lowest novelty
C-2194,1,100,6912,0.22427410221562533,B-1827,-6.74,-6.72437449288468,0.0156255071153204,Low-moderate novelty
B-70,1,100,6912,0.6911881621595539,B-210,-6.8644,-6.552492038567294,0.3119079614327056,Moderate-high novelty
C-1001,1,100,6912,2.1860626249700505,E-1018,-2.2,-4.123490783660436,1.923490783660436,Highest novelty
C-477,1,100,6912,0.2744528838442632,E-1062,-5.7,-5.08342229964629,0.6165777003537105,Low-moderate novelty
A-5627,1,100,6912,1.0290281531964294,C-1523,-7.8250730454,-7.213911903357652,0.6111611420423477,Highest novelty
F-1054,1,100,6912,0.38113355567972235,B-1799,-5.82,-4.0109017091182,1.8090982908818,Moderate-high novelty
F-1094,1,100,6912,0.6017889015088611,B-3189,-0.28,-1.952970770122109,1.672970770122109,Moderate-high novelty
B-709,1,100,6912,0.7185942689797823,C-1921,-6.2155,-5.115593375750365,1.099906624249635,Moderate-high novelty
B-3299,1,100,6912,0.16394856975653435,C-1065,-7.4033,-7.096608087957716,0.3066919120422842,Lowest novelty
F-72,1,100,6912,0.14996796379799576,C-69,-4.53,-1.0497691025213869,3.480230897478614,Lowest novelty
F-1079,1,100,6912,0.44326925234101044,B-82,-5.09,-3.601939755938555,1.4880602440614448,Moderate-high novelty
F-963,1,100,6912,0.3422507902650778,C-1394,-0.82,-2.931409700442152,2.111409700442152,Low-moderate novelty
A-3678,1,100,6912,0.31052919615985597,C-1096,0.6181158071,-1.60654088741476,2.22465669451476,Low-moderate novelty
H-556,1,100,6912,0.7070680129493501,E-849,-6.08,-4.962159176464161,1.1178408235358388,Moderate-high novelty
A-5614,1,100,6912,0.16121802690167153,A-2267,-5.5960586261000005,-3.724356496544111,1.871702129555889,Lowest novelty
A-1799,1,100,6912,2.5267208286307996,A-5812,-4.8187034651,-7.40441341873242,2.5857099536324206,Highest novelty
B-3303,1,100,6912,0.6021522777267972,F-878,-6.3508,-5.728087056435529,0.6227129435644709,Moderate-high novelty
E-786,1,100,6912,0.1321113581763193,B-1780,0.06,-1.53966874744985,1.59966874744985,Lowest novelty
A-5147,1,100,6912,0.22480586076356424,B-444,0.3887739198,0.5405868050658478,0.1518128852658478,Low-moderate novelty
C-2106,1,100,6912,0.6007634104182494,B-1040,-6.22,-5.028637242466434,1.1913627575335657,Moderate-high novelty
B-714,1,100,6912,0.3728606987611909,A-2846,-3.5706,-0.2320706368195036,3.3385293631804966,Low-moderate novelty
F-152,1,100,6912,0.6038953232635728,B-4495,-3.46,-2.034295549359518,1.425704450640482,Moderate-high novelty
B-1585,1,100,6912,0.41654058127105487,C-1860,-6.2893,-5.537741775010752,0.7515582249892478,Moderate-high novelty
B-4377,1,100,6912,0.10152288195884485,B-3284,-6.013999999999999,-4.735457050412019,1.2785429495879803,Lowest novelty
A-4484,1,100,6912,0.06849958794700023,B-4054,0.0901312493,-0.1934620483628439,0.2835932976628439,Lowest novelty
B-4017,1,100,6912,0.23955036039087296,F-67,-5.7196,-4.788445626786611,0.9311543732133885,Low-moderate novelty
F-729,1,100,6912,0.2704512250522375,F-960,-1.49,-4.3248150844165565,2.8348150844165563,Low-moderate novelty
C-2186,1,100,6912,0.22427410221562533,B-1827,-6.65,-6.72437449288468,0.0743744928846794,Low-moderate novelty
A-2538,1,100,6912,0.17313556880705172,F-20,-5.238695803500001,-3.670955710717463,1.5677400927825378,Lowest novelty
B-3381,1,100,6912,0.8964978071449267,B-3123,-7.4325,-7.146201443603949,0.2862985563960514,Highest novelty
C-958,1,100,6912,0.46284456588138634,C-1355,-6.21,-5.079677536304319,1.1303224636956817,Moderate-high novelty
C-2188,1,100,6912,0.22427410221562533,B-1827,-6.64,-6.72437449288468,0.0843744928846801,Low-moderate novelty
B-4561,1,100,6912,0.18480071983873375,A-3372,-0.0719,-0.4730304052899851,0.401130405289985,Lowest novelty
C-2498,1,100,6912,0.4233616706716023,C-1063,-2.05,-4.945792118294465,2.895792118294465,Moderate-high novelty
B-4378,1,100,6912,0.8537693067885574,E-849,-5.945,-5.210193617616489,0.7348063823835114,Moderate-high novelty
B-1977,1,100,6912,1.921376018784832,A-5553,-7.8728,-7.522522614178802,0.3502773858211974,Highest novelty
C-2578,1,100,6912,0.38954276057726933,C-2572,-1.57,-4.429212140618342,2.8592121406183413,Moderate-high novelty
C-2033,1,100,6912,0.2333418057459172,C-1987,-4.28,-1.7935610263452733,2.486438973654727,Low-moderate novelty
A-5359,1,100,6912,1.921528176603056,A-1092,0.1782048937999999,-2.624760356475276,2.802965250275276,Highest novelty
D-1331,1,100,6912,0.8539533372787801,B-802,-0.504,-2.5063949466147286,2.0023949466147286,Moderate-high novelty
A-889,1,100,6912,0.20317502887823238,A-2650,-4.6928315029,-2.725298953092236,1.9675325498077645,Lowest novelty
B-2113,1,100,6912,0.6444730347797827,C-1027,-6.7886,-6.533890445270374,0.2547095547296258,Moderate-high novelty
C-1758,1,100,6912,0.1321113581763193,B-1780,-0.01,-1.53966874744985,1.52966874744985,Lowest novelty
B-3173,1,100,6912,0.2248058607635662,B-4172,-0.9624,-2.4469538287831267,1.4845538287831266,Low-moderate novelty
C-329,1,100,6912,0.345406029545168,A-3294,-4.55,-1.7191961897883157,2.8308038102116844,Low-moderate novelty
D-2093,1,100,6912,0.47474416004938674,A-6025,-6.625,-6.819283939485556,0.1942839394855555,Moderate-high novelty
B-4016,1,100,6912,0.2010461049948686,F-67,-5.3106,-4.360653172976753,0.949946827023247,Lowest novelty
C-2167,1,100,6912,0.05551331564237711,B-3135,-5.4,-4.106936936407767,1.2930630635922338,Lowest novelty
B-2899,1,100,6912,0.3477262835175298,B-153,-6.4939,-5.976589864016008,0.5173101359839922,Low-moderate novelty
B-2768,1,100,6912,0.7070680129493501,E-849,-5.9563,-4.962159176464161,0.9941408235358384,Moderate-high novelty
B-1659,1,100,6912,0.2551885526689418,A-3372,-0.0655,-0.1370388578058295,0.0715388578058295,Low-moderate novelty
F-803,1,100,6912,0.2275350859904823,C-1662,-4.33,-1.1751641066252023,3.154835893374797,Low-moderate novelty
C-2185,1,100,6912,0.22427410221562533,B-1827,-6.56,-6.72437449288468,0.1643744928846802,Low-moderate novelty
F-754,1,100,6912,0.12856888070306632,B-988,-1.22,-3.88595821748033,2.6659582174803305,Lowest novelty
B-3038,1,100,6912,0.2994619324796672,B-4108,-6.2196,-6.3365785466131,0.1169785466131001,Low-moderate novelty
B-2809,1,100,6912,0.29946193247965824,B-4106,-8.1979,-7.675108430586507,0.5227915694134939,Low-moderate novelty
A-2490,1,100,6912,0.3389052741498744,A-6037,-6.6230386723,-6.538524616491687,0.084514055808313,Low-moderate novelty
A-4084,1,100,6912,0.055662771347853884,A-4496,0.3717171259,0.8316022508380063,0.4598851249380063,Lowest novelty
A-4204,1,100,6912,0.3211572739374359,B-708,-2.2334403365,-6.227180339613168,3.9937400031131673,Low-moderate novelty
B-2731,1,100,6912,0.05775641870617327,B-1519,-0.0651,-0.4153303203679853,0.3502303203679853,Lowest novelty
A-2647,1,100,6912,0.4713676574337167,A-2548,-6.5580902807,-5.803961034002158,0.7541292466978424,Moderate-high novelty
B-3276,1,100,6912,0.29665110645823883,E-652,-6.5209,-6.548601953516218,0.0277019535162175,Low-moderate novelty
A-2045,1,100,6912,0.048736595057663964,B-2807,-5.4019396274,-4.068826200111259,1.3331134272887413,Lowest novelty
C-1881,1,100,6912,0.15232887829881028,B-2637,-0.09,-1.606063201976188,1.516063201976188,Lowest novelty
B-4381,1,100,6912,0.7070680129493501,E-849,-5.9019,-4.962159176464161,0.9397408235358392,Moderate-high novelty
F-1011,1,100,6912,0.27692947880768215,F-320,-3.93,-0.8897131710805345,3.0402868289194656,Low-moderate novelty
A-5022,1,100,6912,3.106972669261011,A-5930,-4.672731896,-8.533393095783413,3.860661199783413,Highest novelty
F-727,1,100,6912,0.3131132488464419,B-3273,-1.68,-3.7557623365578734,2.075762336557874,Low-moderate novelty
B-2514,1,100,6912,0.378174606660278,A-2476,-5.76,-4.8793309466875465,0.8806690533124533,Moderate-high novelty
B-1875,1,100,6912,0.1321113581763193,B-1780,-0.1191,-1.53966874744985,1.42056874744985,Lowest novelty
A-2086,1,100,6912,0.18755293909533244,B-6,-5.5511481213,-4.430187549335577,1.120960571964423,Lowest novelty
B-3496,1,100,6912,0.16224022615555023,D-1913,-5.1395,-3.9515131352706088,1.1879868647293912,Lowest novelty
A-2474,1,100,6912,0.8085680774403308,F-1004,-5.0625368604,-2.636487291883304,2.426049568516696,Moderate-high novelty
C-2449,1,100,6912,0.24074797537999496,C-1018,-5.84,-4.922451963412795,0.9175480365872052,Low-moderate novelty
C-1740,1,100,6912,0.3619840304422361,C-1826,-6.46,-5.819795611299114,0.6402043887008864,Low-moderate novelty
A-2007,1,100,6912,0.2697597418573846,A-4808,-5.0103439368,-3.7062965850660654,1.3040473517339335,Low-moderate novelty
C-307,1,100,6912,0.11337049878838329,B-707,0.02,-1.1504956642377913,1.1704956642377913,Lowest novelty
B-3480,1,100,6912,0.2800418999849476,A-5028,-4.6349,-3.018745475464649,1.6161545245353517,Low-moderate novelty
D-1894,1,100,6912,0.2730808832321078,B-3621,-5.297999999999999,-4.870644227533552,0.4273557724664476,Low-moderate novelty
A-2792,1,100,6912,1.3682279216331472,A-5758,-8.0680715196,-7.324677980794247,0.7433935388057531,Highest novelty
