ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,prediction_sd,prediction_range,failure_mode,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
A-5423,-5.982567027000001,-3.708828104595549,-2.2737389224044517,2.2737389224044517,0.3610224402075361,0.6940068025954629,High-error + high-uncertainty,330.46500000000015,3.6221000000000014,0,0,14,0.8888888888888888
A-1893,0.652738306,-2.3423728199393894,2.995111125939389,2.995111125939389,0.2586488560424224,0.5707114136729721,High-error + high-uncertainty,222.46499999999995,2.1552,1,0,0,1.0
F-72,-4.53,-1.1700145038492638,-3.3599854961507365,3.3599854961507365,0.2044050751686554,0.3562578894990127,High-error + high-uncertainty,169.224,1.2293999999999998,1,0,2,0.7777777777777778
A-2644,-6.3846168146,-4.349103914923075,-2.035512899676925,2.035512899676925,0.381571844951529,0.7631124276942995,High-error + high-uncertainty,242.44699999999992,5.724000000000006,0,0,14,1.0
A-5459,-3.3549684893000005,-6.396961194136144,3.041992704836144,3.041992704836144,0.2393762796308202,0.4678272897757711,High-error + high-uncertainty,226.44799999999995,5.911200000000006,0,0,4,1.0
B-1435,-1.0277,-3.3412674587582565,2.3135674587582558,2.3135674587582558,0.3361341251178198,0.739698580391138,High-error + high-uncertainty,213.192,1.9984,3,1,0,0.0
B-960,-1.3269,-4.758927157818847,3.4320271578188466,3.4320271578188466,0.1812557090017348,0.2563342819278045,High-error + high-uncertainty,354.4940000000001,3.7264000000000026,5,1,2,0.6818181818181818
A-5759,-8.1667842337,-4.852432399324722,-3.314351834375278,3.314351834375278,0.1959956978118737,0.3637288933804274,High-error + high-uncertainty,440.4590000000002,3.2151,4,3,6,0.04
A-5753,-7.9969982826,-4.723972152945417,-3.273026129654583,3.273026129654583,0.2004319343724882,0.2834535599222469,High-error + high-uncertainty,327.7270000000001,3.660300000000002,3,2,3,0.0
B-1266,-5.756800000000001,-3.806354403068601,-1.9504455969313994,1.9504455969313994,0.3819613585102648,0.738967788036565,High-error + high-uncertainty,114.232,3.2227000000000023,0,0,2,1.0
B-3225,-4.5051,-7.7987463534245505,3.293646353424551,3.293646353424551,0.1954601263972532,0.390022942861763,High-error + high-uncertainty,447.91600000000017,6.5575,2,2,3,0.0
B-993,0.6484,-1.9129647559541985,2.5613647559541985,2.5613647559541985,0.2959714257795472,0.4185668044123376,High-error + high-uncertainty,204.273,0.8972,3,1,0,0.5833333333333334
B-344,-1.8871,-3.3082058163411396,1.4211058163411396,1.4211058163411396,0.4528639810448472,0.6404463839038952,High-error + high-uncertainty,234.38699999999992,2.3451000000000004,4,0,0,1.0
F-713,-0.95,-4.188342628306263,3.2383426283062624,3.2383426283062624,0.2014631602872165,0.4590101804555364,High-error + high-uncertainty,212.227,3.109300000000001,3,3,0,0.0
E-961,-1.89,-3.3082058163411396,1.4182058163411395,1.4182058163411395,0.4528639810448472,0.6404463839038952,High-error + high-uncertainty,234.38699999999997,2.3451000000000004,4,0,0,1.0
A-2790,-7.946874563300001,-4.615769168753628,-3.3311053945463724,3.3311053945463724,0.1881200483551158,0.2660419237380873,High-error + high-uncertainty,442.4300000000002,4.140600000000002,7,7,0,0.0
A-2801,-8.85998044,-7.627862999259772,-1.2321174407402273,1.2321174407402273,0.4772982261179122,0.9284936615442358,High-error + high-uncertainty,434.6420000000004,8.793500000000003,0,0,21,1.0
A-5625,-7.7579945848,-5.477068031555599,-2.2809265532444005,2.2809265532444005,0.331059038936412,0.7974511749533324,High-error + high-uncertainty,412.4080000000001,4.344000000000003,8,8,0,0.0
B-753,-2.1112,-3.7325290152356008,1.6213290152356004,1.6213290152356004,0.4219198278524149,0.8337289764009257,High-error + high-uncertainty,258.345,3.653800000000002,0,0,9,1.0
A-557,-4.6602344394,-3.1933900226406995,-1.4668444167593,1.4668444167593,0.4414163344677745,0.8554750265869964,High-error + high-uncertainty,274.40099999999995,2.8037000000000014,0,0,13,0.9333333333333332
A-2258,-6.6027992709,-3.940356264749161,-2.662443006150839,2.662443006150839,0.2757304216723372,0.5433861091031322,High-error + high-uncertainty,162.27599999999995,3.9334000000000033,1,1,2,0.5
A-2259,-6.6027992709,-3.940356264749161,-2.662443006150839,2.662443006150839,0.2757304216723372,0.5433861091031322,High-error + high-uncertainty,162.27599999999995,3.9334000000000033,1,1,2,0.5
A-5693,-6.6027992709,-3.940356264749161,-2.662443006150839,2.662443006150839,0.2757304216723372,0.5433861091031322,High-error + high-uncertainty,162.27599999999995,3.9334000000000033,1,1,2,0.5
C-1662,-3.14,-1.6609543161926836,-1.4790456838073165,1.4790456838073165,0.4390823537235297,0.8046571039918817,High-error + high-uncertainty,228.317,1.1039,1,0,4,0.7
A-6055,-6.4416841407000005,-3.6897953702927904,-2.7518887704072097,2.7518887704072097,0.2606684186382985,0.5134550407993652,High-error + high-uncertainty,276.493,4.107100000000004,0,0,9,1.0
A-1232,-4.1492593891,-6.00931217354302,1.860052784443021,1.860052784443021,0.3838542117073198,0.7066531807229461,High-error + high-uncertainty,366.63400000000007,6.091800000000006,0,0,19,0.8695652173913043
A-5930,-8.6670954079,-6.518537569713167,-2.148557838186833,2.148557838186833,0.3434383812533753,0.6262766606404799,High-error + high-uncertainty,696.926,6.172000000000007,2,2,12,0.6
A-5526,-7.3971529944,-5.134700887481952,-2.2624521069180483,2.2624521069180483,0.3267168280025444,0.6332105769705878,High-error + high-uncertainty,284.4839999999999,6.030800000000006,0,0,15,0.9444444444444444
B-2922,-3.3105,-5.854521236249806,2.544021236249805,2.544021236249805,0.2862339261171825,0.404795900326218,High-error + high-uncertainty,347.48000000000013,5.863000000000006,1,0,13,1.0
F-856,-1.15,-3.5868851525537355,2.4368851525537356,2.4368851525537356,0.3008035727977405,0.5893966794794747,High-error + high-uncertainty,239.322,2.3606,3,2,0,0.2666666666666666
B-1867,-1.5687,-4.087692051587498,2.518992051587498,2.518992051587498,0.2893655043129677,0.505772519207992,High-error + high-uncertainty,222.26499999999996,3.8328000000000033,0,0,9,1.0
B-1313,-2.3837,-4.702171418476311,2.318471418476311,2.318471418476311,0.3164071490837692,0.6722012060932103,High-error + high-uncertainty,290.31800000000004,3.594800000000002,3,2,2,0.0
F-700,-2.13,-4.882890225758155,2.752890225758156,2.752890225758156,0.2513509895874938,0.5292415463395646,High-error + high-uncertainty,285.774,4.258500000000003,4,2,0,0.2941176470588235
A-3195,-1.4062217243,-3.3227852387580525,1.9165635144580528,1.9165635144580528,0.3668970333927407,0.6579336516489098,High-error + high-uncertainty,218.11999999999995,-0.5045999999999998,3,3,0,0.0
F-714,-1.58,-4.893976544725165,3.3139765447251643,3.3139765447251643,0.1707793655546095,0.3247672832319637,High-error + high-uncertainty,228.682,3.6236000000000015,3,3,0,0.0
A-2739,-6.9257837823,-3.88317676489298,-3.04260701740702,3.04260701740702,0.2066512565088959,0.2922490096363219,High-error + high-uncertainty,337.16600000000017,2.5999800000000004,2,1,2,0.1428571428571428
A-5282,-0.1977113735,-2.724682802051832,2.526971428551832,2.526971428551832,0.2754144902859242,0.5486661702743256,High-error + high-uncertainty,299.547,3.906900000000001,0,0,17,1.0
B-714,-3.5706,-0.3590499537027134,-3.211550046297287,3.211550046297287,0.1795758720771062,0.2539586337664196,High-error + high-uncertainty,222.117,-1.6463999999999996,1,0,3,1.0
A-454,-2.7785623319,-4.233758180945824,1.4551958490458239,1.4551958490458239,0.4216721146164663,0.8273821364716327,High-error + high-uncertainty,398.47700000000026,4.594400000000005,0,0,21,1.0
B-696,0.0985,-2.8974569118229376,2.9959569118229377,2.9959569118229377,0.2048388755307594,0.4334838057380099,High-error + high-uncertainty,398.5480000000003,2.095000000000001,2,0,9,0.9
A-542,-4.788985440799999,-6.794313206822475,2.005327766022475,2.005327766022475,0.340217840685303,0.6714945232723162,High-error + high-uncertainty,393.7000000000002,8.452700000000007,0,0,21,0.8846153846153846
B-983,-2.2840000000000003,-0.8152670672367787,-1.4687329327632215,1.4687329327632215,0.4127038746521423,0.8857299091191592,High-error + high-uncertainty,173.084,-2.0023,1,0,1,0.25
A-5884,-7.563214490099999,-6.173709279801019,-1.3895052102989816,1.3895052102989816,0.4221454803782191,0.8419666430195365,High-error + high-uncertainty,460.8770000000001,4.977620000000003,4,3,5,0.0416666666666666
C-1499,-10.1,-8.389979491473918,-1.7100205085260818,1.7100205085260818,0.3729289798138862,0.989230884294412,High-error + high-uncertainty,445.7710000000001,8.7061,2,2,2,0.0
C-1501,-10.1,-8.389979491473918,-1.7100205085260818,1.7100205085260818,0.3729289798138862,0.989230884294412,High-error + high-uncertainty,445.7710000000001,8.7061,2,2,2,0.0
C-2427,-10.1,-8.389979491473918,-1.7100205085260818,1.7100205085260818,0.3729289798138862,0.989230884294412,High-error + high-uncertainty,445.771,8.7061,2,2,2,0.0
F-717,-1.73,-4.893976544725165,3.1639765447251644,3.1639765447251644,0.1707793655546095,0.3247672832319637,High-error + high-uncertainty,228.682,3.6236000000000015,3,3,0,0.0
B-751,-1.9582,0.5398286663449591,-2.4980286663449593,2.4980286663449593,0.2616504879509915,0.4969241939008761,High-error + high-uncertainty,254.27899999999997,-3.070399999999999,0,0,10,1.0
B-2913,-0.9499999999999998,-3.926608232819944,2.976608232819944,2.976608232819944,0.192203496715638,0.3558181489610263,High-error + high-uncertainty,267.375,3.697800000000002,0,0,8,1.0
A-5326,0.7794395394999999,-0.4159312853920476,1.1953708248920476,1.1953708248920476,0.4379160350518562,0.8641273812544814,High-error + high-uncertainty,166.173,-2.290599999999999,0,0,6,1.0
B-3016,-5.0774,-7.360350044533231,2.282950044533231,2.282950044533231,0.2857114633656847,0.4040570264172149,High-error + high-uncertainty,382.3960000000001,6.629000000000006,3,3,6,0.1818181818181818
A-1942,-4.5666142382,-6.471093081801473,1.904478843601473,1.904478843601473,0.3377309388313842,0.6558839244671937,High-error + high-uncertainty,368.6500000000001,6.315800000000007,0,0,20,0.9565217391304348
B-3472,0.4918,-2.5536906227971774,3.0454906227971774,3.0454906227971774,0.1781471402519353,0.2519381018422688,High-error + high-uncertainty,270.72,1.8519,1,1,6,0.3636363636363636
B-893,0.6086,-2.2277647444126836,2.8363647444126836,2.8363647444126836,0.2065029187828974,0.3890415855081108,High-error + high-uncertainty,246.29,1.8891,0,0,7,1.0
A-953,-3.9550420008999994,-5.413791820353926,1.4587498194539268,1.4587498194539268,0.3946281630114205,0.7689914165930709,High-error + high-uncertainty,324.59700000000004,5.962300000000004,0,0,19,0.9047619047619048
A-2217,-6.4889092646,-3.6121525886210772,-2.876756675978923,2.876756675978923,0.198382636562019,0.3524821539769145,High-error + high-uncertainty,351.41,1.8958,4,3,4,0.2631578947368421
A-2245,-6.649738160800001,-5.135420918118596,-1.514317242681404,1.514317242681404,0.3835182054191607,0.7590932083191522,High-error + high-uncertainty,242.40299999999996,4.8605000000000045,0,0,12,0.9333333333333332
A-6006,-6.733128222,-5.520103715284685,-1.2130245067153151,1.2130245067153151,0.4244757137382494,0.8448598674918149,High-error + high-uncertainty,270.45699999999994,5.639100000000005,0,0,13,0.9411764705882352
F-845,-1.07,-3.415241948995307,2.3452419489953074,2.3452419489953074,0.2678023671394894,0.5343977703191838,High-error + high-uncertainty,254.337,2.15637,3,2,1,0.2666666666666666
F-951,-2.94,-5.734022810171739,2.7940228101717395,2.7940228101717395,0.2026723167810626,0.2866219391093549,High-error + high-uncertainty,392.4840000000001,4.544800000000003,4,4,5,0.0952380952380952
A-2049,-5.8357203688,-7.541073829178749,1.705353460378749,1.705353460378749,0.3528673365454228,0.6487094025808391,High-error + high-uncertainty,685.047,9.095500000000005,3,1,9,0.8095238095238095
A-2016,-5.517335043099999,-7.519898875048105,2.0025638319481054,2.0025638319481054,0.3109041239970756,0.647413720149677,High-error + high-uncertainty,424.5460000000001,6.764400000000005,5,4,4,0.0
A-5057,-4.7086538251,-6.307284020265054,1.5986301951650532,1.5986301951650532,0.3642217345716965,0.6665192844013577,High-error + high-uncertainty,296.539,6.362500000000008,0,0,13,0.9
F-479,-3.14,-1.5295117278966177,-1.6104882721033826,1.6104882721033826,0.3625770290981051,0.7159767373747039,High-error + high-uncertainty,272.37000000000006,0.7123999999999999,1,0,6,0.75
A-5959,-9.2920103659,-7.58494505403336,-1.7070653118666386,1.7070653118666386,0.3457299162397324,0.7548866257290552,High-error + high-uncertainty,685.6120000000001,9.254080000000002,4,4,11,0.2222222222222222
A-5999,-6.771509906800001,-5.516692758194875,-1.2548171486051256,1.2548171486051256,0.4075446573459165,0.7901582277406458,High-error + high-uncertainty,425.4440000000002,3.5328200000000027,6,5,4,0.2
C-2460,-8.49,-6.225957033220503,-2.2640429667794972,2.2640429667794972,0.2680178517054429,0.3790344808399384,High-error + high-uncertainty,371.52400000000017,5.996100000000007,3,3,8,0.2307692307692307
B-4614,-2.7063,-1.2756459051314692,-1.430654094868531,1.430654094868531,0.3827543690236289,0.5412964197307726,High-error + high-uncertainty,187.634,0.9275,1,1,2,0.5
A-5000,-4.0572475801,-6.744455074662504,2.6872074945625037,2.6872074945625037,0.2085681979173785,0.4057649416013582,High-error + high-uncertainty,353.67900000000014,7.93760000000001,0,0,18,1.0
A-3690,-0.790860844,-2.002147889117032,1.2112870451170321,1.2112870451170321,0.4118457379732252,0.784903317918761,High-error + high-uncertainty,248.36299999999997,1.8532,0,0,12,1.0
C-231,-3.6,-1.9956314033415552,-1.6043685966584451,1.6043685966584451,0.357116589570325,0.6319859430869885,High-error + high-uncertainty,242.344,1.3499,1,0,4,0.7272727272727273
F-478,-3.09,-1.5295117278966177,-1.5604882721033821,1.5604882721033821,0.3625770290981051,0.7159767373747039,High-error + high-uncertainty,272.37000000000006,0.7123999999999999,1,0,6,0.75
A-3000,0.7779988658,-1.650262931124803,2.428261796924803,2.428261796924803,0.24261395711374,0.44624861467332,High-error + high-uncertainty,186.232,1.55014,1,1,1,0.25
A-5785,-7.304443806799999,-5.149252610116117,-2.155191196683882,2.155191196683882,0.2789299689610396,0.5536850124469588,High-error + high-uncertainty,501.9300000000002,3.8183000000000016,4,3,6,0.0384615384615384
C-2502,-1.27,-3.350750740430286,2.080750740430286,2.080750740430286,0.2879435797787221,0.5662085255176175,High-error + high-uncertainty,370.39400000000006,1.5149,3,3,5,0.0
F-1055,-7.53,-4.522056147930226,-3.0079438520697734,3.0079438520697734,0.1581181913339425,0.3372406591218491,High-error + high-uncertainty,286.371,4.295200000000004,2,2,6,0.3888888888888889
A-5335,0.6492617384,-0.8235172044444976,1.4727789428444975,1.4727789428444975,0.3693305806688847,0.6525819921115605,High-error + high-uncertainty,224.253,-1.6182999999999987,0,0,11,1.0
B-4430,-9.4728,-8.05925225031311,-1.4135477496868896,1.4135477496868896,0.3768077345565538,0.8178351011219798,High-error + high-uncertainty,356.4190000000001,6.851600000000001,3,2,0,0.0
A-4589,-2.3558504459000003,-4.64221517637059,2.2863647304705896,2.2863647304705896,0.2561232978942466,0.5121486682588232,High-error + high-uncertainty,408.4350000000002,2.853600000000001,4,3,4,0.0476190476190476
F-803,-4.33,-1.4193710144860996,-2.9106289855139003,2.9106289855139003,0.1684337437969415,0.3613766889843146,High-error + high-uncertainty,214.221,0.7617999999999998,1,0,4,0.6666666666666666
A-63,-3.8937390711,-6.503945991731767,2.610206920631767,2.610206920631767,0.2092275048511966,0.2958923749820448,High-error + high-uncertainty,344.502,6.115200000000006,2,2,11,0.25
A-5824,-6.0559466089,-4.574479123410906,-1.4814674854890943,1.4814674854890943,0.3635150563177636,0.6957186046959754,High-error + high-uncertainty,226.36,4.102300000000003,0,0,9,0.7857142857142857
I-93,-3.98,-6.258084783683903,2.278084783683903,2.278084783683903,0.2531003750317032,0.5629096781677205,High-error + high-uncertainty,454.6110000000002,5.093080000000005,2,2,13,0.5185185185185185
D-16,-7.456,-6.29016293512414,-1.1658370648758598,1.1658370648758598,0.4057804226536114,0.800687999205083,High-error + high-uncertainty,198.39399999999995,5.707400000000006,0,0,11,1.0
F-1124,-2.33,-0.985878536133426,-1.344121463866574,1.344121463866574,0.3809958242485736,0.5388094618598489,High-error + high-uncertainty,206.154,0.7142,1,0,4,1.0
A-5700,-4.8617411072,-6.307284020265054,1.4455429130650528,1.4455429130650528,0.3642217345716965,0.6665192844013577,High-error + high-uncertainty,296.539,6.364100000000008,0,0,13,0.9
D-1331,-0.504,-2.281481561251156,1.7774815612511559,1.7774815612511559,0.3180755599404109,0.4498267707271455,High-error + high-uncertainty,303.358,0.9180999999999993,4,1,4,0.5882352941176471
B-4427,-7.8292,-5.894004155983254,-1.9351958440167467,1.9351958440167467,0.2962581743375898,0.6585414345808314,High-error + high-uncertainty,253.084,4.891400000000002,3,2,0,0.0
A-5196,0.5055163708,-2.3615555916578033,2.8670719624578034,2.8670719624578034,0.1668786434928349,0.2903320993133067,High-error + high-uncertainty,265.40099999999995,1.577,1,1,6,0.6
C-1001,-2.2,-4.160611162905603,1.9606111629056029,1.9606111629056029,0.291248185485562,0.5789371766682585,High-error + high-uncertainty,747.964,2.4397000000000046,3,0,8,0.9473684210526316
C-1646,-2.98,-1.6090235174862775,-1.3709764825137225,1.3709764825137225,0.372565911838015,0.5268877653992197,High-error + high-uncertainty,210.233,0.6929999999999998,2,0,0,0.7
