ID,scaffold_key,split
B-2022,c1ccc2c(c1)ccc1c3ccccc3ccc21,train
B-2993,c1ccc(-c2ccccc2)cc1,train
C-2252,c1ccc(Oc2ccccc2)cc1,train
A-5728,O=c1c2ccccc2[nH]c2cc3c(=O)c4ccccc4[nH]c3cc12,train
C-2178,c1ccc(Oc2ccccc2)cc1,train
A-3098,ACYCLIC_A-3098,train
A-6020,ACYCLIC_A-6020,train
A-5803,ACYCLIC_A-5803,train
B-4164,ACYCLIC_B-4164,train
A-3615,c1ccccc1,train
A-4540,ACYCLIC_A-4540,train
A-6055,ACYCLIC_A-6055,train
B-47,ACYCLIC_B-47,train
A-2674,c1ccccc1,train
B-2846,c1ccc(-c2ccccc2)cc1,train
B-1755,c1ccccc1,train
A-5600,O=C(Nc1ccccc1)C1=Cc2ccccc2/C(=N\Nc2cccc(C(=O)Nc3ccccc3)c2)C1=O,train
C-724,c1ccc(-c2ccccc2)cc1,train
A-3348,c1c[nH]cn1,train
B-2844,c1ccc(-c2ccccc2)cc1,train
B-582,ACYCLIC_B-582,train
B-3056,c1ccc(-c2ccccc2)cc1,train
A-5602,c1ccccc1,train
A-5995,O=c1c2ccc3cccc4c(=O)c5ccc6cccc1c6c5-c2c34,train
G-14,c1ccccc1,train
B-608,ACYCLIC_B-608,train
A-4512,ACYCLIC_A-4512,train
A-2404,ACYCLIC_A-2404,train
G-613,C1=C2CCCCC2CC2CCC3C4CC5OCCCC5OC4CC3C12,train
B-4129,c1ccc(-c2ccccc2)cc1,train
A-3250,ACYCLIC_A-3250,train
A-5091,O=C1C=CC=C/C1=N\Nc1ccccc1,train
H-475,c1ccc(-c2ccccc2)cc1,train
A-2699,O=C(c1ccccc1)c1ccccc1,train
B-4371,c1ccccc1,train
B-2943,c1ccc(-c2ccccc2)cc1,train
B-1164,O=C1CC2CCCC(C1)N2,train
B-2382,O=C1C=CC(=CNOc2ccccc2)C=C1,train
B-1054,ACYCLIC_B-1054,train
B-3046,c1ccc(-c2ccccc2)cc1,train
B-3141,c1ccc(-c2ccccc2)cc1,train
B-2379,c1ccccc1,train
A-3821,c1cnccn1,train
C-2259,c1ccc(Oc2ccccc2)cc1,train
B-3191,c1ccc(-c2ccccc2)cc1,train
A-5160,ACYCLIC_A-5160,train
G-1086,O=C(OCc1ccccc1)C1CC1,train
B-3251,O=C(OCc1ccccc1)C1CC1,train
A-5337,ACYCLIC_A-5337,train
C-2319,c1ccc(Oc2ccccc2)cc1,train
B-648,ACYCLIC_B-648,train
A-5367,ACYCLIC_A-5367,train
C-1146,c1ccccc1,train
E-990,O=C1CCC2C1CCC1C3CCCCC3CCC21,train
B-89,C1COCCN1,train
B-567,C1COCCN1,train
A-5199,ACYCLIC_A-5199,train
A-2403,C1COCCN1,train
B-318,c1ccccc1,train
F-266,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,train
B-2987,c1ccc(-c2ccccc2)cc1,train
A-4520,ACYCLIC_A-4520,train
A-4527,ACYCLIC_A-4527,train
B-2815,ACYCLIC_B-2815,train
B-3497,O=C1OC(c2ccc(Oc3ccccc3)cc2)C(=O)N1Nc1ccccc1,train
B-1309,c1ccccc1,train
G-127,c1ccc(-c2ccccc2)cc1,train
A-5712,O=C(Cn1cncn1)Nc1ccccc1,train
B-1102,ACYCLIC_B-1102,train
A-5303,ACYCLIC_A-5303,train
C-1009,O=c1cccc2c(c1)CCCc1ccccc1-2,train
F-987,O=c1ccn(C2CC2)c2cc(N3CCC3)ccc12,train
B-408,ACYCLIC_B-408,train
B-1357,c1ccccc1,train
B-121,O=c1cccc2c(c1)CCCc1ccccc1-2,train
B-1948,c1ccc(-c2ccccc2)cc1,train
A-2732,ACYCLIC_A-2732,train
B-1202,C1O[C@@H]1[C@H]1CO1,train
B-2732,C1O[C@H]1[C@H]1CO1,train
B-2728,C1O[C@@H]1[C@@H]1CO1,train
C-2291,O=c1[nH]c(=O)c2[nH]c(-c3ccccc3)nc2[nH]1,train
C-1785,C1=C2CCCCC2C2CCC3C4CC5(CCCCO5)OC4CC3C2C1,train
B-3235,c1ccc(-c2ccccc2)cc1,train
B-4081,c1ccc(-c2ccccc2)cc1,train
B-948,C1CCOC1,train
B-3621,c1ccc(-c2ccccc2)cc1,train
B-3192,c1ccc(-c2ccccc2)cc1,train
B-3057,c1ccc(-c2ccccc2)cc1,train
A-2262,ACYCLIC_A-2262,train
A-5311,C1CNCCN1,train
B-533,ACYCLIC_B-533,train
A-1892,ACYCLIC_A-1892,train
A-4529,ACYCLIC_A-4529,train
C-2265,c1ccc(Oc2ccccc2)cc1,train
C-2175,c1ccc(Oc2ccccc2)cc1,train
C-2171,c1ccc(Oc2ccccc2)cc1,train
B-4090,c1ccc(-c2ccccc2)cc1,train
A-5334,C1COCCN1,train
C-1589,ACYCLIC_C-1589,train
A-5211,ACYCLIC_A-5211,train
B-2794,c1ccc(-c2ccccc2)cc1,train
B-744,ACYCLIC_B-744,train
B-391,ACYCLIC_B-391,train
B-2401,ACYCLIC_B-2401,train
A-3301,ACYCLIC_A-3301,train
A-2225,C=C1CCC=CCC[C@H]2CC[C@H]12,train
B-586,ACYCLIC_B-586,train
B-1391,ACYCLIC_B-1391,train
B-634,ACYCLIC_B-634,train
C-721,c1ccc(-c2ccccc2)cc1,train
A-3162,ACYCLIC_A-3162,train
A-5675,O=C1OC(c2ccc(C3=N/C(=C/c4ccccc4)C(=O)O3)cc2)=N/C1=C/c1ccccc1,train
F-890,c1ccccc1,train
A-3503,ACYCLIC_A-3503,train
B-2775,c1ccccc1,train
B-1017,ACYCLIC_B-1017,train
A-2728,ACYCLIC_A-2728,train
B-61,ACYCLIC_B-61,train
B-2885,c1ccc(-c2ccccc2)cc1,train
B-1589,ACYCLIC_B-1589,train
B-95,ACYCLIC_B-95,train
C-1328,c1ccc(Oc2ccccc2)cc1,train
B-1307,ACYCLIC_B-1307,train
B-1100,ACYCLIC_B-1100,train
B-2913,ACYCLIC_B-2913,train
C-2258,c1ccc(Oc2ccccc2)cc1,train
A-5698,O=C(Nc1ccccc1)C1=Cc2ccccc2/C(=N/Nc2cccc(C(=O)Nc3ccccc3)c2)C1=O,train
A-5049,ACYCLIC_A-5049,train
B-502,ACYCLIC_B-502,train
B-4249,S=[PH](Oc1ccccc1)c1ccccc1,train
A-5709,S=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,train
A-5340,ACYCLIC_A-5340,train
B-611,C1COCCN1,train
A-5853,C1=CC2CCC1C2,train
C-1219,c1ccccc1,train
B-2958,c1ccc(-c2ccccc2)cc1,train
A-6088,O=C(Oc1ccccc1C1C(=O)Oc2ccccc21)c1ccccc1,train
F-918,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,train
F-562,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,train
F-993,O=c1ccn(C2CC2)c2cc(N3CCC3)ccc12,train
A-2924,O=C1CCNCC1,train
B-2355,c1ccc2ncccc2c1,train
A-4513,ACYCLIC_A-4513,train
H-393,C1CCCCC1,train
C-2181,c1ccc(Oc2ccccc2)cc1,train
A-4525,ACYCLIC_A-4525,train
B-2793,c1ccc(-c2ccccc2)cc1,train
A-5919,S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1,train
B-3461,O=C(OCc1ccccc1)C1CC1,train
B-1122,ACYCLIC_B-1122,train
A-4500,ACYCLIC_A-4500,train
A-5457,C1=CC2=C(c3ccccc3)c3ccccc3O[C@H]2C=C1,train
C-1322,O=C(OCc1ccccc1)C1CC1,train
B-4109,c1ccc(-c2ccccc2)cc1,train
A-5507,O=C1CCC(C2CCCCC2)CC1,train
B-3544,O=C(Cc1ccccc1)OCc1cccc(Oc2ccccc2)c1,train
A-5338,ACYCLIC_A-5338,train
C-2172,c1ccc(Oc2ccccc2)cc1,train
B-3011,c1ccc(-c2ccccc2)cc1,train
A-3464,ACYCLIC_A-3464,train
A-5959,O=C(CN=Nc1ccc(-c2ccc(N=NCC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,train
B-3170,c1ccc(-c2ccccc2)cc1,train
B-544,ACYCLIC_B-544,train
B-3206,c1ccc(-c2ccccc2)cc1,train
B-2843,c1ccc(-c2ccccc2)cc1,train
C-81,c1ccccc1,train
A-3264,c1nc[nH]n1,train
A-2155,O=C(Nc1ccccc1)C(=O)Nc1ccccc1,train
A-4537,ACYCLIC_A-4537,train
B-3204,c1ccc(-c2ccccc2)cc1,train
B-633,ACYCLIC_B-633,train
C-1841,c1ccccc1,train
B-1449,ACYCLIC_B-1449,train
C-2200,c1ccc(Oc2ccccc2)cc1,train
B-4341,ACYCLIC_B-4341,train
F-985,O=c1ccn(C2CC2)c2cc(N3CCC3)ccc12,train
A-5145,ACYCLIC_A-5145,train
A-5126,ACYCLIC_A-5126,train
B-392,ACYCLIC_B-392,train
C-2268,c1ccc(Oc2ccccc2)cc1,train
A-3490,O=c1occo1,train
A-4535,ACYCLIC_A-4535,train
A-5345,ACYCLIC_A-5345,train
A-5660,ACYCLIC_A-5660,train
C-2165,c1ccc(Oc2ccccc2)cc1,train
D-1648,O=c1cccc2n1C[C@@H]1CNC[C@@H]2C1,train
E-886,O=c1cccc2n1CC1CNCC2C1,train
A-5368,ACYCLIC_A-5368,train
B-5,ACYCLIC_B-5,train
A-203,c1cc2ccc3cccc4ccc(c1)c2c34,train
H-450,c1ccc(-c2ccccc2)cc1,train
F-1158,O=C(Cc1ccc2ccccc2c1)OCCCCN1CCNCC1,train
B-707,c1ncc2[nH]cnc2n1,train
A-3765,c1cscn1,train
C-2202,c1ccc(Oc2ccccc2)cc1,train
A-5824,ACYCLIC_A-5824,train
A-5601,O=C(Nc1ccccc1)C1=Cc2ccccc2/C(=N/Nc2cccc(C(=O)Nc3ccccc3)c2)C1=O,train
B-2942,c1ccc(-c2ccccc2)cc1,train
A-4544,ACYCLIC_A-4544,train
C-2261,c1ccc(Oc2ccccc2)cc1,train
F-986,O=c1ccn(C2CC2)c2cc(N3CCC3)ccc12,train
B-2021,c1ccc2c(c1)ccc1c3ccccc3ccc21,train
C-2173,c1ccc(Oc2ccccc2)cc1,train
B-478,C1CCOC1,train
B-2013,ACYCLIC_B-2013,train
A-6006,ACYCLIC_A-6006,train
C-2163,c1ccc(Oc2ccccc2)cc1,train
C-2192,c1ccc(Oc2ccccc2)cc1,train
A-4223,c1ccccc1,train
B-3169,c1ccc(-c2ccccc2)cc1,train
C-951,c1ccc(-c2ccccc2)cc1,train
A-5940,O=C(CN=Nc1ccc(-c2ccc(N=NCC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,train
A-3653,ACYCLIC_A-3653,train
E-394,C1CCOC1,train
C-1954,O=c1cnc2[nH]cnc(=O)c2[nH]1,train
C-2264,c1ccc(Oc2ccccc2)cc1,train
B-3051,c1ccccc1,train
B-1710,c1ccc2c(c1)ccc1c3ccccc3ccc21,train
B-4091,c1ccc(-c2ccccc2)cc1,train
A-5868,ACYCLIC_A-5868,train
C-1264,c1ccccc1,train
H-392,C1CCCCC1,train
B-4122,c1ccc(-c2ccccc2)cc1,train
A-5090,O=C(CC(=O)c1ccccc1)c1ccccc1,train
C-2153,c1ccc(Oc2ccccc2)cc1,train
A-6023,O=C(OCCNc1ccc(N=Nc2ccccc2)cc1)c1ccccc1,train
B-2226,ACYCLIC_B-2226,train
A-3006,ACYCLIC_A-3006,train
B-1251,C(=C\c1ccccc1)/c1ccccc1,train
A-5274,C1C[C@H]2OCC[C@H]2O1,train
C-1541,ACYCLIC_C-1541,train
B-2094,c1ccccc1,train
A-5217,ACYCLIC_A-5217,train
B-2877,c1cnc2ncncc2n1,train
B-4094,c1ccc(-c2ccccc2)cc1,train
G-126,c1ccc(-c2ccccc2)cc1,train
B-457,ACYCLIC_B-457,train
F-895,c1ccccc1,train
B-1286,ACYCLIC_B-1286,train
B-1392,ACYCLIC_B-1392,train
B-4034,ACYCLIC_B-4034,train
A-3220,ACYCLIC_A-3220,train
B-3050,O=c1cccc[nH]1,train
B-227,ACYCLIC_B-227,train
C-1203,O=c1[nH]c(=O)c2nc[nH]c2[nH]1,train
A-6042,c1c[nH]cn1,train
B-486,ACYCLIC_B-486,train
A-4242,ACYCLIC_A-4242,train
B-1424,ACYCLIC_B-1424,train
A-4073,c1ccccc1,train
B-4069,ACYCLIC_B-4069,train
A-5922,O=C(Nc1ccccc1)C1=Cc2ccccc2/C(=N/Nc2cccc(C(=O)Nc3ccccc3)c2)C1=O,train
A-3988,c1c[nH]cn1,train
B-3102,ACYCLIC_B-3102,train
B-4092,c1ccc(-c2ccccc2)cc1,train
B-4110,c1ccc(-c2ccccc2)cc1,train
B-609,C1CNCCN1,train
B-3507,O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1,train
C-2345,O=c1[nH]c(=O)c2[nH]c(C34CC5CC(CC3C5)C4)nc2[nH]1,train
A-2545,c1ccc(-n2nc3ccccc3n2)cc1,train
B-1807,O=c1nc[nH]cn1,train
B-2588,c1ccccc1,train
A-5505,ACYCLIC_A-5505,train
B-2375,ACYCLIC_B-2375,train
B-819,ACYCLIC_B-819,train
A-5737,ACYCLIC_A-5737,train
B-2875,c1ccccc1,train
B-4127,c1ccc(-c2ccccc2)cc1,train
B-4108,c1ccc(-c2ccccc2)cc1,train
C-1334,c1ccc(Oc2ccccc2)cc1,train
B-756,ACYCLIC_B-756,train
A-2250,ACYCLIC_A-2250,train
F-775,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,train
F-96,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,train
B-4247,c1ccccc1,train
B-862,c1ccc2c(c1)ccc1[nH]c3ccc4ccccc4c3c12,train
A-5673,O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(C(=O)c2ccc(Oc3ccccc3)cc2)cc1,train
B-675,O=C1CNC(=O)N1,train
B-930,ACYCLIC_B-930,train
B-3242,ACYCLIC_B-3242,train
A-5697,O=C1/C(=N/Nc2ccc(-c3ccc(N/N=C4\C=NN(c5ccccc5)C4=O)cc3)cc2)C=NN1c1ccccc1,train
B-1852,c1ccccc1,train
F-991,O=c1ccn(C2CC2)c2cc(N3CCC3)ccc12,train
C-2271,c1ccc(Oc2ccccc2)cc1,train
G-549,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,train
C-2176,c1ccc(Oc2ccccc2)cc1,train
A-780,c1ccc(-c2ccccc2)cc1,train
B-1803,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,train
G-690,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,train
A-5299,ACYCLIC_A-5299,train
C-2273,c1ccc(Oc2ccccc2)cc1,train
A-2221,C1CCCCC1,train
E-1067,c1ccc(-c2ccccc2)cc1,train
A-777,c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3cnc4ccccc43)cc2)c1,train
A-2638,c1ccc(C(c2ccccc2)c2ccccc2)cc1,train
B-3007,c1ccc(-c2ccccc2)cc1,train
C-2429,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,train
A-3144,ACYCLIC_A-3144,train
B-1922,c1ccc2c(c1)ccc1c3ccccc3ccc21,train
A-5638,C1CCCCC1,train
C-2564,O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1,train
B-1577,C1CCOC1,train
B-3530,c1ccc(C2=NC(c3ccccc3)CO2)cc1,train
A-4536,ACYCLIC_A-4536,train
G-115,ACYCLIC_G-115,train
A-1871,c1ccccc1,train
F-363,c1ccc2[nH]ccc2c1,train
B-3546,c1ccc(-c2cc[nH]n2)cc1,train
B-871,c1ccc2c3c(ccc2c1)Nc1ccc2ccccc2c1S3,train
B-3202,c1ccc(-c2ccccc2)cc1,train
B-3201,c1ccc(-c2ccccc2)cc1,train
A-5325,ACYCLIC_A-5325,train
B-1827,c1ccc(Sc2ccccc2)cc1,train
C-1942,c1cnc2ncncc2n1,train
C-1569,ACYCLIC_C-1569,train
G-640,c1ccccc1,train
E-573,C1CCNCC1,train
G-281,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,train
B-1409,ACYCLIC_B-1409,train
A-2677,C1=C2CC3(CCC2C2CCC4C(CCC4C4OCCO4)C2=C1)OCCO3,train
B-1308,c1cc2c3c(cccc3c1)CC2,train
B-2941,c1ccc(-c2ccccc2)cc1,train
A-5408,ACYCLIC_A-5408,train
B-3591,c1ccc2c(c1)ccc1ccccc12,train
A-5770,c1ccc(Sc2ccccc2)cc1,train
A-420,c1ccccc1,train
B-2821,c1ccccc1,train
A-5190,ACYCLIC_A-5190,train
A-5423,ACYCLIC_A-5423,train
A-5162,ACYCLIC_A-5162,train
C-2179,c1ccc(Oc2ccccc2)cc1,train
B-3309,ACYCLIC_B-3309,train
A-2891,O=C1CCO1,train
C-2199,O=C1NC2CCCCC2c2cc3c(cc21)OCO3,train
B-259,ACYCLIC_B-259,train
B-395,C1CCOC1,train
B-3181,ACYCLIC_B-3181,train
B-3593,c1ccc2c(c1)ccc1ccccc12,train
B-2505,c1ccccc1,train
C-1378,c1ccc(Oc2ccccc2)cc1,train
B-1324,ACYCLIC_B-1324,train
D-1087,O=S(=O)(Nc1ccccc1)c1ccc(Nc2ccccc2)cc1,train
A-2696,ACYCLIC_A-2696,train
A-4114,ACYCLIC_A-4114,train
A-1635,O=C1CCC(=O)CC1,train
A-5317,ACYCLIC_A-5317,train
F-994,O=c1ccn(C2CC2)c2cc(N3CCC3)ccc12,train
B-1996,ACYCLIC_B-1996,train
B-290,C1CCCCC1,train
A-5310,C1CN2CCN1CC2,train
A-2137,O=C(OC1CCCCC1)c1ccccc1,train
A-153,ACYCLIC_A-153,train
B-2940,c1ccc(-c2ccccc2)cc1,train
F-747,c1ccccc1,train
A-4100,ACYCLIC_A-4100,train
B-1604,ACYCLIC_B-1604,train
A-201,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,train
B-618,ACYCLIC_B-618,train
C-2503,c1ccccc1,train
A-5233,C1COOC1,train
D-1920,O=C1C=CC=C/C1=N\Nc1ccccc1,train
A-2100,C1CCCCC1,train
F-1082,O=c1ccn(C2CC2)c2cc(N3CCC3)ccc12,train
B-2144,C1=CNCC1,train
A-4040,ACYCLIC_A-4040,train
B-3557,ACYCLIC_B-3557,train
B-3334,ACYCLIC_B-3334,train
B-683,c1ccccc1,train
A-2438,ACYCLIC_A-2438,train
A-6057,O=C1c2ccccc2C(=O)c2c(Nc3nc(Nc4cccc5c4C(=O)c4ccccc4C5=O)nc(-c4ccccc4)n3)cccc21,train
B-456,ACYCLIC_B-456,train
C-2272,c1ccc(Oc2ccccc2)cc1,train
G-79,ACYCLIC_G-79,train
A-3437,c1nc[nH]n1,train
A-3376,ACYCLIC_A-3376,train
A-3077,ACYCLIC_A-3077,train
A-1648,ACYCLIC_A-1648,train
B-1050,ACYCLIC_B-1050,train
B-2699,c1ccc(-c2ccccc2)cc1,train
B-3182,ACYCLIC_B-3182,train
B-2143,ACYCLIC_B-2143,train
B-2811,c1ccc(-c2ccccc2)cc1,train
B-4018,c1ccc2c(c1)Oc1ccccc1O2,train
C-2536,O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccccc2)cc1,train
B-1192,ACYCLIC_B-1192,train
C-2182,c1ccc(Oc2ccccc2)cc1,train
F-734,O=C1CCC2C1CCC1C3CCCCC3=CCC21,train
A-2755,ACYCLIC_A-2755,train
F-521,c1ccccc1,train
A-4620,ACYCLIC_A-4620,train
B-879,c1cnoc1,train
A-5982,c1ccccc1,train
C-2308,O=S(=O)(Nc1ccccc1)c1ccccc1,train
A-5216,ACYCLIC_A-5216,train
A-2873,c1ccccc1,train
B-3232,c1ccc(Oc2cnc3ccccc3n2)cc1,train
B-2538,ACYCLIC_B-2538,train
A-3651,c1cncnc1,train
A-2561,c1ccccc1,train
D-306,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,train
A-2666,c1ccccc1,train
B-1458,ACYCLIC_B-1458,train
B-4559,ACYCLIC_B-4559,train
A-5161,ACYCLIC_A-5161,train
F-715,C1CCNCC1,train
A-4450,ACYCLIC_A-4450,train
B-735,ACYCLIC_B-735,train
B-3078,c1ccc(-c2ccccc2)cc1,train
B-3136,c1ccc(-c2ccccc2)cc1,train
C-2194,c1ccc(Oc2ccccc2)cc1,train
G-1072,ACYCLIC_G-1072,train
E-296,ACYCLIC_E-296,train
B-3226,ACYCLIC_B-3226,train
A-2218,O=C(Nc1ccccc1)Nc1ccccc1,train
C-1531,C1CNCCN1,train
B-1780,c1ncc2[nH]cnc2n1,train
B-70,C1=CC2CC1C1CCCC21,train
F-713,c1ccc2nc3ccccc3cc2c1,train
A-2494,ACYCLIC_A-2494,train
H-391,C1CCCCC1,train
A-2151,c1ccc2sc(SNC3CCCCC3)nc2c1,train
B-2828,c1ccc(-c2ccccc2)cc1,train
A-5627,O=C1c2ccccc2C(=O)c2c(Nc3ccccc3)ccc(Nc3ccccc3)c21,train
B-1763,C1CCCCC1,train
A-3869,ACYCLIC_A-3869,train
B-663,ACYCLIC_B-663,train
F-1094,O=C1CC2CC=CN12,train
B-4151,c1ccccc1,train
B-709,O=C1C=C[C@@H](OC(=O)C2CC2)C1,train
A-2136,c1ccccc1,train
A-6070,c1ccc(C2CCCCC2)cc1,train
B-219,ACYCLIC_B-219,train
B-3299,O=C(NC(=O)c1ccccc1)Nc1cccc(Oc2ccccn2)c1,train
C-1536,ACYCLIC_C-1536,train
B-3473,c1ccc(CCOc2ncnc3ccccc23)cc1,train
G-152,c1ccc(-c2ccccc2)cc1,train
C-648,c1ccc(-c2ccccc2)cc1,train
A-3151,O=C1CCCCC1,train
A-4283,ACYCLIC_A-4283,train
A-4463,ACYCLIC_A-4463,train
B-4121,c1ccc(-c2ccccc2)cc1,train
A-1128,O=C(Nc1ccccc1)c1ccccc1,train
B-2343,ACYCLIC_B-2343,train
F-72,O=C1CCCC(=O)N1,train
B-877,C1CN2CCN1CC2,train
C-2230,c1ccc(-c2ccccc2)cc1,train
B-3452,O=C(NC(=O)c1ccccc1)Nc1ccccc1,train
B-4258,O=C(Cc1ccccc1)OCc1cccc(Oc2ccccc2)c1,train
B-1634,C1CCCCC1,train
A-2200,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,train
D-1666,ACYCLIC_D-1666,train
B-1706,c1ccccc1,train
B-2083,O=c1ccnc[nH]1,train
C-1647,c1ccccc1,train
A-3831,C1COCC[NH2+]1,train
B-2052,ACYCLIC_B-2052,train
B-1789,ACYCLIC_B-1789,train
B-2788,c1ccccc1,train
A-1139,ACYCLIC_A-1139,train
C-283,c1ccccc1,train
B-3941,ACYCLIC_B-3941,train
A-617,ACYCLIC_A-617,train
B-794,c1ccccc1,train
B-398,ACYCLIC_B-398,train
B-3332,ACYCLIC_B-3332,train
A-680,ACYCLIC_A-680,train
G-167,c1ccc(-c2ccccc2)cc1,train
E-183,c1ccc(-c2ccccc2)cc1,train
F-798,c1ccc(-c2cn3ccccc3n2)cc1,train
F-1079,O=c1[nH]c(Nc2ccccc2)nc2[nH]cnc12,train
B-2627,ACYCLIC_B-2627,train
G-906,ACYCLIC_G-906,train
B-569,C1CNCCN1,train
B-692,c1ccc(Nc2ccccc2)cc1,train
B-2733,C1COC2(C1)CCCO2,train
B-585,ACYCLIC_B-585,train
F-963,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,train
A-3678,O=C1C=CC(=O)O1,train
C-758,c1ccccc1,train
A-191,c1ccccc1,train
C-23,ACYCLIC_C-23,train
A-5614,C1COCCN1,train
B-99,C1=CC2CC1C1C3CC(C4OC34)C21,train
G-238,ACYCLIC_G-238,train
F-725,c1ccc2c(CCN3CCCCC3)cccc2c1,train
D-1355,ACYCLIC_D-1355,train
F-694,c1ccccc1,train
A-5230,ACYCLIC_A-5230,train
A-4486,ACYCLIC_A-4486,train
C-1794,O=c1ncc2[nH]c(=O)[nH]c2[nH]1,train
B-3303,O=C1C2=C(CCCC2)C(=O)N1c1ccccc1,train
E-786,c1cnc2ncncc2n1,train
C-63,c1ccccc1,train
B-2462,ACYCLIC_B-2462,train
G-811,ACYCLIC_G-811,train
A-5147,C1CCOC1,train
B-858,C1COC2(C1)CCCO2,train
C-2106,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,train
E-458,c1ccccc1,train
A-4296,ACYCLIC_A-4296,train
B-174,ACYCLIC_B-174,train
F-152,O=c1nc2[nH]c(=O)[nH]cc-2[nH]1,train
A-2688,ACYCLIC_A-2688,train
B-1585,C1=CC2CC1C1CC3OC3C21,train
A-4507,ACYCLIC_A-4507,train
A-3566,ACYCLIC_A-3566,train
A-1345,c1cncnc1,train
B-1595,c1ccccc1,train
E-652,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,train
A-5872,O=c1c2ccccc2[nH]c2cc3c(=O)c4ccccc4[nH]c3cc12,train
A-2605,ACYCLIC_A-2605,train
A-2142,ACYCLIC_A-2142,train
C-1653,O=C1CCC2C(CCC3C4CC=CC4CCC23)C1,train
A-5792,O=C1c2ccccc2C(=O)c2c1cccc2-c1cccc2c1C(=O)c1ccccc1C2=O,train
A-3089,ACYCLIC_A-3089,train
A-2748,c1ccc(Oc2ccc(Cc3ccc(Oc4ccccc4)cc3)cc2)cc1,train
A-5385,C1CCNCC1,train
B-623,ACYCLIC_B-623,train
B-4377,S=C(Nc1ccccn1)Oc1ccccc1,train
A-4484,C1CCOC1,train
B-4017,c1ccc2c(c1)Oc1ccccc1O2,train
F-729,O=C(OCCNCc1ccccc1)c1ccccc1,train
C-2186,c1ccc(Oc2ccccc2)cc1,train
B-2994,ACYCLIC_B-2994,train
B-3381,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,train
C-958,C=C1OC(=O)N(c2cccc(OC3CCCC3)c2)C1=O,train
C-2188,c1ccc(Oc2ccccc2)cc1,train
A-2157,O=C1CCCCCCCCCCCCCCO1,train
A-2993,ACYCLIC_A-2993,train
A-5813,O=C(CN=Nc1ccc(-c2ccc(N=NCC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,train
B-4117,c1ccc(-c2ccccc2)cc1,train
B-4378,O=S1(=O)OCC2C3C=CC(C3)C2CO1,train
B-4242,S=[PH](Oc1ccccc1)c1ccccc1,train
B-1977,C1CCCCCCCCCCC1,train
C-1969,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,train
F-1114,c1ccc(Nc2ncnc3cc4[nH]ccc4cc23)cc1,train
B-1333,c1ccccc1,train
A-4356,c1ccccc1,train
F-172,ACYCLIC_F-172,train
A-3353,ACYCLIC_A-3353,train
A-2037,c1ccc2c(c1)[nH]c1ccccc12,train
C-2578,O=S(=O)(Nc1nccc(Nc2ccccc2)n1)c1ccccc1,train
C-2033,O=c1[nH]cnc2nccnc12,train
F-811,c1ccc2nc3ccccc3cc2c1,train
A-2763,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,train
B-1240,ACYCLIC_B-1240,train
A-2257,c1ccccc1,train
D-1331,O=C(Cc1ccccc1)OC1C[C@@H]2N[C@H](C1)C1OC12,train
B-2691,ACYCLIC_B-2691,train
B-2266,ACYCLIC_B-2266,train
A-3084,ACYCLIC_A-3084,train
B-1407,ACYCLIC_B-1407,train
A-2113,O=C(Nc1ccccc1)c1ccccc1,train
G-284,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,train
C-927,c1ccccc1,train
A-889,O=C1NC(=O)c2cccc3cccc1c23,train
A-5335,ACYCLIC_A-5335,train
B-4186,c1ccccc1,train
B-2113,c1ccc2sc(SN(C3CCCCC3)C3CCCCC3)nc2c1,train
B-4060,ACYCLIC_B-4060,train
A-3073,ACYCLIC_A-3073,train
B-58,ACYCLIC_B-58,train
