repetition,seed,ID,scaffold,observed_solubility,predicted_solubility,rdkit_molwt_value,rdkit_molwt_shap,rdkit_mollogp_value,rdkit_mollogp_shap,rdkit_ring_count_value,rdkit_ring_count_shap,rdkit_aromatic_rings_value,rdkit_aromatic_rings_shap,rdkit_rotatable_bonds_value,rdkit_rotatable_bonds_shap,rdkit_fraction_csp3_value,rdkit_fraction_csp3_shap
1,100,H-491,c1ccc2c(c1)Oc1ccccc1O2,-7.58,-6.721350570704005,287.529,-0.024031239178571938,5.5448,-3.1316845984126425,3,-0.21293922057243272,2,-0.0028946199928824657,0,-0.2228497439959993,0.0,-0.33467451807676596
1,100,B-3002,c1ccc2ccccc2c1,-7.1419,-5.437021067328867,231.509,0.08733606906230944,4.800000000000001,-2.1796680966137525,2,-0.17303713339532437,2,-0.0010308525758941816,0,-0.10221016731337783,0.0,-0.2761342560181132
1,100,C-814,c1ccc2c(c1)Oc1ccccc1O2,-7.23,-5.735430618112747,253.084,0.031431512162545694,4.891400000000002,-2.3422988929535338,3,-0.2162759866307498,2,-0.002893434988664561,0,-0.10303907875798014,0.0,-0.3100781064696547
1,100,D-1081,O=C1c2ccccc2C(=O)c2ccccc21,-6.3,-3.6024044193018794,237.258,-0.10663240410070743,2.5037000000000003,-0.011526020004204426,3,-0.36251111970997374,2,0.0010507377553961692,1,-0.03810447084375869,0.0666666666666666,-0.29240451192392136
1,100,A-5747,O=c1c2ccccc2c2ccc3sc4ccccc4c4ccc1c2c34,-7.9828073074,-7.9974202326672295,336.41500000000013,-0.19079906325727708,6.312100000000003,-3.350012852877671,6,-0.3977017439516977,6,-0.5315223940261443,0,-0.41916746675508865,0.0,-0.3159400813246449
1,100,A-5928,c1ccc(Nc2cccc3ccccc23)cc1,-8.2900385416,-6.640229312290099,331.5030000000001,-0.22679337079826659,7.192700000000007,-3.579940266315823,3,-0.16158210079159593,3,-0.00401727751758882,4,0.055526672771456245,0.3333333333333333,0.0688536608364257
1,100,B-1654,c1ccc(C(c2ccccc2)(c2ccccc2)N2CCOCC2)cc1,-7.2168,-5.0281144052864635,329.44300000000004,-0.18080928630180626,4.310700000000003,-1.596093755641756,4,-0.3903744966806069,3,-0.0033398323244048177,4,-0.033192510343389735,0.217391304347826,-0.03202789351978765
1,100,C-2303,c1ccc(Oc2ccccc2)cc1,-8.49,-7.618851886867812,376.881,-0.27077394387628007,7.399300000000001,-4.112947261806552,2,-0.16472668514055433,2,-0.021321937344771627,2,0.049899327479250424,0.0,-0.3067047557041864
1,100,F-1069,c1ccc2ccccc2c1,-7.36,-5.108114700356689,312.40900000000005,-0.09162916482269502,4.851400000000004,-2.3148611509657937,2,-0.13929575414182874,2,0.056346942425939066,7,0.08290850543252748,0.35,0.0906925521898755
1,100,A-5670,O=C(Nc1ccccc1)C1=Cc2ccccc2C(=NNc2ccccc2)C1=O,-7.9073894624,-6.489389063794768,436.2980000000001,-0.2809795438288372,5.414400000000004,-2.813977321560003,4,-0.41775732833778656,3,-0.0036301140732630114,4,0.08569347358266247,0.0,-0.2664615991028377
1,100,C-2316,c1ccc(Oc2ccccc2)cc1,-8.47,-7.618851886867812,376.881,-0.27077394387628007,7.399300000000001,-4.112947261806552,2,-0.16472668514055433,2,-0.021321937344771627,2,0.049899327479250424,0.0,-0.3067047557041864
1,100,B-2856,c1ccc2c(c1)Oc1ccccc1O2,-7.1806,-5.735430618112747,253.084,0.031431512162545694,4.891400000000002,-2.3422988929535338,3,-0.2162759866307498,2,-0.002893434988664561,0,-0.10303907875798014,0.0,-0.3100781064696547
1,100,B-1071,c1ccc2ccccc2c1,0.5402,-2.926797553150517,288.302,-0.44662632512695044,1.3332000000000002,1.0252125073907412,2,-0.2564370377374579,2,-0.061494908656371666,2,-0.05521858367831186,0.0,-0.33995657486746156
1,100,C-1449,c1ccc(Oc2ccccc2)cc1,-8.44,-7.618851886867812,376.881,-0.27077394387628007,7.399300000000001,-4.112947261806552,2,-0.16472668514055433,2,-0.021321937344771627,2,0.049899327479250424,0.0,-0.3067047557041864
1,100,B-1899,c1ccc2cc3c(ccc4ccccc43)cc2c1,-7.343,-7.004839714082595,242.321,0.010530333149686369,5.454620000000004,-2.9559267569527328,4,-0.4468290685485808,4,-0.29909036368611075,0,-0.20448222164459254,0.0526315789473684,-0.3167650059255557
1,100,C-2540,O=C(Nc1ccccc1)N1CCN(c2ncnc3ccccc23)CC1,-6.95,-4.75528043285624,438.4440000000002,-0.7542446724414983,2.909300000000001,-0.4157912206362052,4,-0.5631017858977113,3,0.005936007883369827,5,-0.11212426779104027,0.2857142857142857,-0.12367786349844258
1,100,A-2201,c1ccc2ccccc2c1,-6.211736201,-3.4514770921996023,244.246,-0.25383522079293175,2.4130000000000003,0.10752190764769867,2,-0.29202211478150636,2,-0.0037221472456915395,2,-0.051082062044825204,0.1428571428571428,-0.16606082450763773
1,100,C-2323,c1ccc(Oc2ccccc2)cc1,-8.42,-7.618851886867812,376.881,-0.27077394387628007,7.399300000000001,-4.112947261806552,2,-0.16472668514055433,2,-0.021321937344771627,2,0.049899327479250424,0.0,-0.3067047557041864
1,100,C-2311,c1ccc(Oc2ccccc2)cc1,-8.41,-7.618851886867812,376.881,-0.27077394387628007,7.3993,-4.112947261806552,2,-0.16472668514055433,2,-0.021321937344771627,2,0.049899327479250424,0.0,-0.3067047557041864
1,100,C-2250,c1ccc(Oc2ccccc2)cc1,-8.06,-7.113048565080484,342.43600000000004,-0.24103006543181518,6.745900000000001,-3.66537530313185,2,-0.15803440462037133,2,-0.0007627942886276798,2,0.04744403407964806,0.0,-0.30301340121276177
1,100,C-2254,c1ccc(Oc2ccccc2)cc1,-8.06,-7.113048565080484,342.4359999999999,-0.24103006543181518,6.745900000000002,-3.66537530313185,2,-0.15803440462037133,2,-0.0007627942886276798,2,0.04744403407964806,0.0,-0.30301340121276177
1,100,D-1082,O=C1c2ccccc2C(=O)c2ccccc21,-5.859,-2.9953493594973226,238.246,-0.253403009119323,1.6264,0.8427008416431367,3,-0.35191673027247145,2,-0.030771887616694013,0,-0.07358993107406159,0.0,-0.3360920125831996
1,100,B-2963,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,-8.4024,-7.231900303746266,505.2060000000002,-0.5385743344314804,6.490180000000005,-3.5871536910135573,3,-0.2141817451482195,2,0.004097254482930428,6,-0.03671888886649881,0.2727272727272727,-0.06709226829473477
1,100,G-560,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,-8.402000000000001,-7.231900303746266,505.2060000000002,-0.5385743344314804,6.490180000000005,-3.5871536910135573,3,-0.2141817451482195,2,0.004097254482930428,6,-0.03671888886649881,0.2727272727272727,-0.06709226829473477
1,100,C-1442,c1ccc(Oc2ccccc2)cc1,-8.36,-7.618851886867812,376.881,-0.27077394387628007,7.399300000000001,-4.112947261806552,2,-0.16472668514055433,2,-0.021321937344771627,2,0.049899327479250424,0.0,-0.3067047557041864
1,100,A-6051,O=c1oc2ccccc2cc1-c1nc2ccccc2o1,-7.4876332175,-6.187374002825258,368.8200000000001,-0.10904109717717822,5.100800000000003,-2.5346075334437517,4,-0.40322791644206885,4,-0.24590685104801446,4,0.00757125740400808,0.2,-0.10988523164354635
1,100,F-251,O=c1cnc2c(=O)[nH]cnc2[nH]1,-4.55,-2.597534555381185,179.13899999999998,0.008580629235247567,-1.4114000000000009,1.326927018188791,2,-0.30729119883254336,2,-0.09078912907267972,0,-0.19203393294431279,0.0,-0.5506513114809795
1,100,B-3118,O=C1CCCC1,0.9095,-0.7762533881386814,123.155,0.4873861978803325,1.26928,1.4717051333727642,1,0.04731865511021234,0,0.029310975000926696,0,-0.05065559278983407,0.7142857142857143,0.030957873761631116
1,100,A-5545,O=C1c2ccccc2C(=O)c2ccccc21,-6.0397604981,-3.3391547631039056,208.216,0.03985820571774244,2.4620000000000006,0.09512384207035914,3,-0.35906552758218085,2,0.0006017505084904889,0,-0.07238714452548464,0.0,-0.2510092588181229
1,100,B-3347,O=c1cc(SCc2ccccc2)cn[nH]1,-7.483,-5.9522755106618375,364.9420000000001,-0.202430458627888,5.241500000000005,-2.950592398283549,2,-0.12985540094779408,2,0.007684673955275414,3,-0.0003474871991379032,0.4736842105263157,0.1155421909159618
1,100,B-294,O=C1c2ccccc2C(=O)c2ccccc21,-5.8892,-3.3559989422515843,240.214,-0.3345175575686208,1.8732,0.6090974388095488,3,-0.39270114283868024,2,-0.02543534660590271,0,-0.07441876388167334,0.0,-0.34574693969154424
1,100,C-1445,c1ccc(Oc2ccccc2)cc1,-8.31,-7.618851886867812,376.881,-0.27077394387628007,7.399300000000001,-4.112947261806552,2,-0.16472668514055433,2,-0.021321937344771627,2,0.049899327479250424,0.0,-0.3067047557041864
1,100,C-2571,O=C(NC(=O)c1ccccc1)Nc1ccc(Oc2ccccn2)cc1,-8.65,-7.096608087957716,540.6590000000001,-0.3493036026282488,7.093000000000002,-3.604639017823862,3,-0.22640392292735406,3,-0.0031984684458842773,4,0.14005856674454262,0.05,-0.2608450124022055
1,100,B-1898,c1ccc2cc3c(ccc4ccccc43)cc2c1,-7.31,-6.973251018314624,260.311,0.027942896548722736,5.593720000000003,-2.9417468019576614,4,-0.4468290685485808,4,-0.29909036368611075,0,-0.20448222164459254,0.0526315789473684,-0.3167688285516924
1,100,B-1891,c1ccc2cc3c(ccc4ccccc43)cc2c1,-7.31,-6.973251018314624,260.311,0.027942896548722736,5.593720000000003,-2.9417468019576614,4,-0.4468290685485808,4,-0.29909036368611075,0,-0.20448222164459254,0.0526315789473684,-0.3167688285516924
1,100,C-2315,c1ccc(Oc2ccccc2)cc1,-8.3,-7.618851886867812,376.881,-0.27077394387628007,7.399300000000001,-4.112947261806552,2,-0.16472668514055433,2,-0.021321937344771627,2,0.049899327479250424,0.0,-0.3067047557041864
1,100,C-2471,O=C(OCCOCn1cnc2c(=O)[nH]cnc21)c1ccccc1,-0.35,-3.828849420884919,442.5200000000002,-1.0085547748701362,2.1549,0.2933230785929194,3,-0.3391183600141641,3,0.016266877289612798,12,-0.11115952183607891,0.4545454545454545,0.11266991042763645
1,100,G-550,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,-8.176,-7.129644985632749,449.8560000000001,-0.4752707551450088,6.543980000000005,-3.628194581726828,3,-0.20009806647553288,2,0.006325007782068608,6,-0.03281753757265957,0.3043478260869565,-0.0073124220200804085
1,100,A-5361,O=C1CCCCCO1,0.9425469123,-0.532755726778285,114.144,0.44743241101256664,1.1036,1.5973223992531533,1,0.07678380827931118,0,0.05763585906242641,0,-0.05058093950634448,0.8333333333333334,0.13092736559531515
1,100,A-5785,O=C(Nc1ccccc1)C1=Cc2ccccc2C(=NNc2ccccc2)C1=O,-7.304443806799999,-5.445760265991619,501.9300000000002,-0.6468083819410508,3.8183000000000016,-1.1881616188076287,4,-0.4890048367814972,3,0.01162966044602117,6,-0.11315777850611711,0.0384615384615384,-0.22798067992664067
1,100,A-2685,C1CCOC1,-6.9058735609,-3.4752184798033388,402.57200000000006,-0.6608353184017313,3.492400000000002,-1.0845229559793061,1,0.10257076428174694,0,0.012841556331738682,17,0.756577434675185,0.9545454545454546,0.1904266697637407
1,100,C-2276,c1ccc(Oc2ccccc2)cc1,-7.94,-7.113048565080484,342.4359999999999,-0.24103006543181518,6.745900000000001,-3.66537530313185,2,-0.15803440462037133,2,-0.0007627942886276798,2,0.04744403407964806,0.0,-0.30301340121276177
1,100,A-2193,O=C1c2ccccc2C(=O)c2ccccc21,-6.1171462485,-3.7984989408007674,222.243,0.038858297769409814,2.770420000000001,-0.35952824219903223,3,-0.3336288500756147,2,0.001621609589809227,0,-0.07344175555020946,0.0666666666666666,-0.2801033698604202
1,100,B-679,O=C1c2ccccc2C(=O)c2ccccc21,0.2572,-3.208676844866079,368.3440000000001,-0.7264008566921509,0.9554000000000002,1.1873197666214141,3,-0.4185434537952711,2,-0.07262284907207271,2,-0.04617870406663179,0.0,-0.3399741173866592
1,100,A-5266,S=[PH](Oc1ccccc1)Oc1ccccc1,-1.0605299646,-5.1509887298520844,310.38000000000005,0.28519000097443503,4.915540000000004,-2.2311126933648953,2,-0.17198305586728813,2,0.0003852669169458219,4,-0.04180917720710113,0.1428571428571428,-0.19938244082947085
1,100,C-2247,c1ccc(Oc2ccccc2)cc1,-7.89,-7.113048565080484,342.43600000000004,-0.24103006543181518,6.745900000000002,-3.66537530313185,2,-0.15803440462037133,2,-0.0007627942886276798,2,0.04744403407964806,0.0,-0.30301340121276177
1,100,A-5666,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,-7.779843060399999,-6.871441418477381,352.3700000000001,-0.1679508761635278,6.375560000000005,-3.6164592072151294,3,-0.20086668753745027,3,0.025623459971086948,6,0.11216869428159389,0.1428571428571428,-0.2316801713392482
1,100,A-5884,O=C(Nc1ccccc1)C1=Cc2ccccc2C(=NNc2ccccc2)C1=O,-7.5632144901,-6.612765136775413,460.8770000000001,-0.44973468602280237,4.977620000000003,-2.629387326743188,4,-0.4107591939031935,3,0.008866658020905168,5,-0.05512512353109371,0.0416666666666666,-0.28434883412134004
1,100,B-2025,c1cc[nH+]cc1,0.9095,-0.7566487910569001,123.155,0.5984016641810392,0.93684,1.492849147952505,1,0.11437497388211557,1,-0.07129017913963902,0,-0.056700100319042365,0.2857142857142857,-0.0420076671391667
1,100,B-3429,C(=NOCc1ccccc1)c1cn[nH]c1Oc1ccccc1,-7.4604,-6.653557585157211,421.4970000000002,-0.854407942487926,5.026820000000005,-2.689818310967618,3,-0.22321004903145572,3,0.0032389010919637792,7,-0.032304273614432166,0.2916666666666667,-0.06477927967303848
1,100,A-6040,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1CCc1ccccc1)c64)C(=O)N(CCc1ccccc1)C5=O,-8.4761487948,-5.75974362955955,598.6580000000001,-0.1898937882574162,7.414600000000006,-3.0036354451149947,9,-0.24782882616665844,7,0.7460004277633886,6,-0.08291244389799338,0.1,-0.18919692341117483
1,100,A-5429,C1COCCN1,0.7860892979999999,-0.8009146362936425,163.648,0.115873079310628,0.9475,1.4073896172357796,1,0.08301866327023777,0,0.09502258376471273,3,-0.059885864034910835,1.0,0.34994391463461955
1,100,C-2253,c1ccc(Oc2ccccc2)cc1,-7.86,-7.113048565080484,342.4359999999999,-0.24103006543181518,6.745900000000001,-3.66537530313185,2,-0.15803440462037133,2,-0.0007627942886276798,2,0.04744403407964806,0.0,-0.30301340121276177
1,100,A-3799,c1ccc2ccccc2c1,0.230443278,-3.0031503424849517,208.238,-0.004826047807987385,2.0865,0.41978418431897274,2,-0.30420592041118805,2,-0.004909668755508616,1,-0.036901605658191186,0.0,-0.279814653696341
1,100,C-2404,c1ccc2cc3c(ccc4ccccc43)cc2c1,-7.44,-7.516082695288536,276.766,-0.0176446189446793,6.108020000000003,-3.419194383833311,4,-0.38626115548764944,4,-0.3030234058681391,0,-0.2660848891257319,0.0526315789473684,-0.3315976115543188
1,100,C-2196,c1ccc(Oc2ccccc2)cc1,-7.52,-6.72437449288468,307.991,-0.1458342041010359,6.092500000000001,-3.326329043680797,2,-0.1583023913636397,2,0.00040861987305961455,2,0.024818885320656767,0.0,-0.32685972845821815
1,100,A-2184,O=c1cc(-c2ccccc2)oc2ccccc12,-6.1987525576,-3.9618722571861085,300.266,-0.3666257749277472,2.5854,-0.05331203336144166,3,-0.3659074418050957,3,-0.007763705027804426,2,-0.055131059650758006,0.0625,-0.32085561193855155
1,100,F-1058,c1ccc2ccccc2c1,-6.97,-4.66309476952837,300.398,0.011440197092592776,4.685300000000004,-2.0119433258512562,2,-0.1384550675715668,2,0.05796696198072598,7,0.07964779509658258,0.4210526315789473,0.13052530019926525
1,100,B-1555,O=C1CCCCCCCN1,0.6329,-1.2759649213661246,141.21400000000003,0.2745685146435662,1.4568,0.9835697474826957,1,0.06148144783684491,0,0.049613167106828095,0,-0.05058093950634448,0.875,0.197659771544998
1,100,D-1084,O=C1c2ccccc2C(=O)c2ccccc21,-5.746,-3.197588116005734,268.272,-0.3840209844252561,1.635,0.7940453907997909,3,-0.34957497215889816,2,-0.03814254889318861,1,-0.03804730996047513,0.0666666666666666,-0.38957106089299715
1,100,A-5842,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)C1=Cc2ccccc2C(=NNc2ccccc2)C1=O,-7.461800321799999,-5.555207023399923,492.3220000000002,-0.2508909298308767,4.584000000000003,-1.71782259220845,5,-0.40296368603985383,4,-0.20619888440845854,4,0.06098170222049412,0.0,-0.2460360026580708
1,100,B-1551,C1CCNC1,0.9995,0.17098837194633748,100.121,0.5776095697383801,0.7636000000000001,2.0054393336537766,1,0.1064202255755085,0,0.011773762691872719,1,-0.042326295280874476,1.0,0.3043484060423834
1,100,C-2245,c1ccc(Oc2ccccc2)cc1,-7.83,-7.113048565080484,342.43600000000004,-0.24103006543181518,6.745900000000002,-3.66537530313185,2,-0.15803440462037133,2,-0.0007627942886276798,2,0.04744403407964806,0.0,-0.30301340121276177
1,100,C-2251,c1ccc(Oc2ccccc2)cc1,-7.83,-7.113048565080484,342.43600000000004,-0.24103006543181518,6.745900000000001,-3.66537530313185,2,-0.15803440462037133,2,-0.0007627942886276798,2,0.04744403407964806,0.0,-0.30301340121276177
1,100,B-993,O=c1cccc2n1CC1CNCC2C1,0.6484,-1.7036813537480298,204.273,-0.03921924654037616,0.8972,1.3188371755905646,3,-0.24595212153975282,1,-0.08321556343809794,0,-0.05348339416645607,0.5833333333333334,0.1916284268208029
1,100,B-2862,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,-7.5746,-5.865182152158535,375.4680000000001,-0.14940073278310803,5.825180000000005,-3.059854234565095,3,-0.15885015212879605,2,0.05882135020687444,6,0.14410548732579348,0.3333333333333333,0.09227276026050314
1,100,A-5621,O=C(Nc1ccccc1)C1=Cc2ccccc2C(=NNc2ccccc2)C1=O,-7.9052553562,-5.832231143999369,627.1190000000001,-0.5539709766899331,4.817300000000004,-1.8785411920022044,4,-0.4089160958553199,3,0.007989616201144582,11,-0.12911209422701145,0.2333333333333333,-0.07740377095133365
1,100,C-1447,c1ccc(Oc2ccccc2)cc1,-8.14,-7.618851886867812,376.881,-0.27077394387628007,7.399300000000001,-4.112947261806552,2,-0.16472668514055433,2,-0.021321937344771627,2,0.049899327479250424,0.0,-0.3067047557041864
1,100,A-6062,C1=CCCCC1,-7.5165300857,-6.380673826594274,328.4960000000002,-0.15206190558924865,6.081100000000006,-3.5251836868632678,1,0.02372458873918595,0,-0.02649638208167323,6,0.05986248107883553,0.5,0.031757708596600064
1,100,B-3337,c1ccc2cc3c(ccc4ccccc43)cc2c1,-7.5245,-7.0094551693785,284.40200000000004,-0.025949548930179568,6.488800000000005,-3.384334320229667,4,-0.38776304134721845,4,-0.3152913261340323,3,0.04244763539911211,0.1818181818181818,-0.14628793766180806
1,100,C-2400,c1ccc2cc3c(ccc4ccccc43)cc2c1,-7.52,-7.0094551693785,284.40200000000004,-0.025949548930179568,6.488800000000005,-3.384334320229667,4,-0.38776304134721845,4,-0.3152913261340323,3,0.04244763539911211,0.1818181818181818,-0.14628793766180806
1,100,B-1578,c1cc[nH+]cc1,0.9621,-0.161538951342109,109.128,0.9378001069169289,0.62842,1.730459556136509,1,0.13802150367758886,1,-0.011539960555083578,0,-0.05623757609675893,0.1666666666666666,-0.10776595094658334
1,100,B-279,O=C1c2ccccc2C(=O)c2ccccc21,-5.8541,-3.5512386549845223,237.258,-0.14826287646676756,2.35262,0.17400939619909309,3,-0.40743583710052705,2,0.0007305063502986674,0,-0.07358993107406159,0.0666666666666666,-0.30441328241784865
1,100,A-5313,O=C1CCCN1,0.9463070612,-0.27293660677261955,113.16,0.47252626314471335,0.6287,1.7833205214612047,1,0.08901371802837627,0,0.06776817163753596,1,-0.01575671974338719,0.8333333333333334,0.12246806917364886
1,100,C-2262,c1ccc(Oc2ccccc2)cc1,-7.77,-7.113048565080484,342.4359999999999,-0.24103006543181518,6.745900000000002,-3.66537530313185,2,-0.15803440462037133,2,-0.0007627942886276798,2,0.04744403407964806,0.0,-0.30301340121276177
1,100,C-1453,c1ccc(Oc2ccccc2)cc1,-8.1,-7.618851886867812,376.881,-0.27077394387628007,7.399300000000001,-4.112947261806552,2,-0.16472668514055433,2,-0.021321937344771627,2,0.049899327479250424,0.0,-0.3067047557041864
1,100,E-569,C1CCNC1,1.15,0.6519308679066955,71.123,0.7302415913280532,0.3697999999999999,2.3628891506137517,1,0.10789988496132435,0,0.008788398952974556,0,-0.09441632636072793,1.0,0.3288047988860341
1,100,C-2269,c1ccc(Oc2ccccc2)cc1,-7.76,-7.113048565080484,342.4359999999999,-0.24103006543181518,6.745900000000002,-3.66537530313185,2,-0.15803440462037133,2,-0.0007627942886276798,2,0.04744403407964806,0.0,-0.30301340121276177
1,100,A-2760,c1ccc(N=Nc2snc3ccccc23)cc1,-7.315402454199999,-6.388895530149527,413.4590000000001,-0.5888347077768915,5.009300000000004,-2.688631654964664,3,-0.22321128020972472,3,0.003442937949232667,8,-0.034603231536340914,0.2631578947368421,-0.0647809631364349
1,100,B-2031,C1CCCC1,-6.0863,-4.360776266734275,140.26999999999998,0.03754294747545116,3.7569000000000026,-1.8345410236553086,1,0.08226873657288988,0,0.017118729436061797,4,-0.0699021951437607,1.0,0.19901316905509772
1,100,A-5277,C1CC2OCCC2O1,1.0599918174,-0.31435441960490007,174.196,0.16747500626540446,-0.1860000000000001,1.9860638107375297,2,-0.24276985768153847,0,0.10535544161674819,2,-0.05412013345808377,1.0,0.5159179433897492
1,100,B-3253,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,-7.1447,-5.943697327849341,418.5740000000002,-0.8458789211273576,4.585600000000005,-2.0957609726314432,3,-0.21774096255870642,0,-0.015563955157611508,6,-0.05597480450642812,0.76,0.07949891860692294
1,100,B-3133,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,-7.9541,-7.129644985632749,449.8560000000001,-0.4752707551450088,6.543980000000005,-3.628194581726828,3,-0.20009806647553288,2,0.006325007782068608,6,-0.03281753757265957,0.3043478260869565,-0.0073124220200804085
1,100,C-991,O=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,-1.27,-3.2913800743708452,733.9370000000001,-0.9541721397510887,1.785600000000004,0.6032147323835869,3,-0.31796989949414123,0,0.038654411475259144,7,-0.09187680541115253,0.945945945945946,0.2230462569014043
1,100,B-1400,O=c1cc[nH]cc1,1.0218,0.26018668917000276,95.10099999999998,1.152028586140022,0.3749,2.0246584539259826,1,0.14579272254480502,1,0.024153891078852362,0,-0.06434092625811162,0.0,-0.22982940778683678
1,100,B-822,O=c1cccc[nH]1,1.0218,0.26018668917000276,95.10099999999998,1.152028586140022,0.3749,2.0246584539259826,1,0.14579272254480502,1,0.024153891078852362,0,-0.06434092625811162,0.0,-0.22982940778683678
1,100,C-1738,C1CCC2C(C1)CCC1C3CCCC3CCC21,-7.34,-5.819795611299114,376.5810000000002,-0.08215830552673817,5.507100000000006,-2.977265672627869,4,-0.3264049063991311,0,0.024063501328417853,4,0.01047159066153718,0.9583333333333334,0.32377481173938033
1,100,C-1450,c1ccc(Oc2ccccc2)cc1,-8.04,-7.618851886867812,376.881,-0.27077394387628007,7.399300000000001,-4.112947261806552,2,-0.16472668514055433,2,-0.021321937344771627,2,0.049899327479250424,0.0,-0.3067047557041864
1,100,A-5362,O=C1CCCO1,1.0650472922,0.2759156227538289,86.09,0.8590612649146459,0.3234,2.1985748628806214,1,0.07268228787128904,0,-0.031095863833314565,0,-0.06237699616563393,0.75,0.03134669756093209
1,100,C-2266,c1ccc(Oc2ccccc2)cc1,-7.7,-7.113048565080484,342.43600000000004,-0.24103006543181518,6.745900000000002,-3.66537530313185,2,-0.15803440462037133,2,-0.0007627942886276798,2,0.04744403407964806,0.0,-0.30301340121276177
