ID,observed_solubility,mean_prediction,residual,absolute_error,prediction_sd,prediction_range,prediction_count,nearest_neighbor_distance,mean_knn_distance,median_knn_distance,maximum_knn_distance,applicability_domain,observed_solubility_region,high_error,high_uncertainty,high_error_high_uncertainty,failure_mode,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
B-1611,-7.5505,-5.955502646990376,-1.5949973530096244,1.5949973530096244,0.0668370661786964,0.1292591754140168,3,0.34378578704977036,0.4106605465005737,0.42068887306269004,0.4887748922671087,In-domain,< -6,True,False,False,High-error + stable,156.313,4.537100000000004,0,0,8,1.0
B-867,-8.2259,-7.178198968578952,-1.047701031421047,1.047701031421047,0.0,0.0,1,0.0,0.22693162846713277,0.3473209767026516,0.4400161889303606,In-domain,< -6,False,False,False,Low-error + stable,252.316,5.640400000000003,5,4,0,0.0
C-1069,-8.83,-7.260894876191897,-1.5691051238081029,1.5691051238081029,0.4962796956883893,1.1776208313363918,4,1.2660903278481435,1.7068099933649268,1.814162530515105,1.971402545713463,Out-of-domain,< -6,True,True,True,High-error + high-uncertainty,300.36,6.919200000000003,7,7,0,0.0
A-5998,-7.7185099927,-6.352809616338202,-1.3657003763617972,1.3657003763617972,0.4878738319142502,0.8933513647101954,3,0.3285636188115327,0.8050319285487936,0.6058016886074399,1.363026600286834,Out-of-domain,< -6,True,True,True,High-error + high-uncertainty,418.4080000000002,4.188800000000003,7,5,0,0.0769230769230769
B-529,0.5373,-3.1208739936535395,3.6581739936535396,3.6581739936535396,0.2604207106430203,0.4992991948539025,3,0.3006139884264866,0.35974139327757537,0.3583720294444287,0.40511251620308253,In-domain,>= 0,True,True,True,High-error + high-uncertainty,290.189,3.3652000000000024,0,0,10,1.0
C-2381,-9.54,-8.014272351604768,-1.5257276483952307,1.5257276483952307,0.2704384948868762,0.6071127691822991,6,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,In-domain,< -6,True,True,True,High-error + high-uncertainty,411.326,8.052699999999998,2,2,2,0.0
B-1001,-5.1655,-3.3844589070341358,-1.781041092965864,1.781041092965864,0.2816706642553591,0.3983424735125673,2,0.13849278550163874,0.22865538503117183,0.2387063318310671,0.2886651441610188,In-domain,-6 to < -4,True,True,True,High-error + high-uncertainty,195.138,-2.1181000000000005,2,2,0,0.0
A-6059,-7.5829344883,-4.61188470046152,-2.9710497878384805,2.9710497878384805,0.141651305317938,0.20032519710848,2,0.30437204268941453,0.36772005271859365,0.36301752758644257,0.44867216627550727,In-domain,< -6,True,False,False,High-error + stable,382.76700000000005,3.0119000000000007,4,3,3,0.0588235294117647
A-2482,-5.5325378146,0.18424309474635014,-5.71678090934635,5.71678090934635,0.0745702793600178,0.1379991316584632,3,0.028432188259501088,0.05836983162560181,0.06265949988303537,0.08919889893875388,In-domain,-6 to < -4,True,False,False,High-error + stable,34.083,0.1128,0,0,0,0.0
A-5547,-7.1224610466,-3.4742220286046135,-3.6482390179953863,3.6482390179953863,0.0837297028513928,0.1608865190293431,3,0.2968134168013725,0.3031328857391009,0.29938667252880247,0.31310892413651814,In-domain,< -6,True,False,False,High-error + stable,184.279,3.279600000000002,0,0,5,0.7272727272727273
A-2277,-7.0443456956,-3.170939250722308,-3.8734064448776917,3.8734064448776917,0.108221440804289,0.1980962813294224,3,0.024736811011748284,0.17174924293173427,0.12585271805523837,0.3083652305465265,In-domain,< -6,True,False,False,High-error + stable,221.50099999999995,2.807400000000001,0,0,4,1.0
A-2293,-7.591458633999999,-5.54188040678616,-2.049578227213839,2.049578227213839,0.071318524084846,0.1299338788932527,3,0.40896702443994515,0.912367270167967,0.9173859309744801,1.4348263177555658,Out-of-domain,< -6,True,False,False,High-error + stable,390.35400000000016,3.504400000000002,7,5,0,0.0
A-5941,-8.797313426799999,-6.26347866896382,-2.5338347578361784,2.5338347578361784,0.1123144827686654,0.158836664782366,2,0.44192874289977774,0.7079142756866948,0.7670619054199768,0.8948163858673313,Borderline,< -6,True,False,False,High-error + stable,501.6530000000004,5.444200000000005,2,2,13,0.52
C-1481,-9.5,-8.014272351604768,-1.4857276483952315,1.4857276483952315,0.2704384948868762,0.6071127691822991,6,0.0,1.7763568394002506e-16,0.0,8.881784197001252e-16,In-domain,< -6,True,True,True,High-error + high-uncertainty,411.326,8.0527,2,2,2,0.0
B-1151,-8.4007,-6.979271588071888,-1.4214284119281126,1.4214284119281126,0.360540639358317,0.7115182555020159,3,0.34378578704977014,0.4856766123483546,0.5116807090506373,0.5740740409115612,In-domain,< -6,True,True,True,High-error + high-uncertainty,226.44799999999992,6.487600000000007,0,0,13,1.0
B-3563,-8.1924,-7.717736622761266,-0.4746633772387332,0.4746633772387332,0.1822782187615248,0.3377559641787977,3,0.0,0.15063052394184293,0.14062193260008263,0.23619981771931212,In-domain,< -6,False,True,False,Low-error + high-uncertainty,252.316,5.737200000000003,5,5,0,0.0
B-476,-7.959,-5.764123601767394,-2.194876398232606,2.194876398232606,0.1794962665413995,0.3264639277946166,3,0.4258337804608771,0.6163300898620493,0.6608640453546956,0.7049855832159032,Borderline,< -6,True,True,True,High-error + high-uncertainty,218.384,5.369800000000005,1,1,9,0.625
B-455,-7.0641,-3.412225638399827,-3.6518743616001728,3.6518743616001728,0.2721886947430079,0.5348983218186394,3,0.24487081279670245,0.2946989425545923,0.29793038577894854,0.3182496748140877,In-domain,< -6,True,True,True,High-error + high-uncertainty,162.27599999999998,3.373800000000002,1,1,3,0.5
F-460,-8.56,-6.180642040498178,-2.3793579595018226,2.3793579595018226,0.0233947412934193,0.0463603149442892,3,0.3501264613905721,0.4311128961516285,0.3501264613905721,0.667764516487907,In-domain,< -6,True,False,False,High-error + stable,362.5100000000001,5.941000000000007,1,1,14,0.6363636363636364
C-1483,-9.46,-8.014272351604768,-1.4457276483952324,1.4457276483952324,0.2704384948868762,0.6071127691822991,6,0.0,1.7763568394002506e-16,0.0,8.881784197001252e-16,In-domain,< -6,True,True,True,High-error + high-uncertainty,411.326,8.0527,2,2,2,0.0
A-6026,-7.9318475776,-5.479428340009328,-2.4524192375906724,2.4524192375906724,0.4599589426157076,0.8636292453442689,3,0.14302712535021306,0.214633748254807,0.2282609805838315,0.2706490413904879,In-domain,< -6,True,True,True,High-error + high-uncertainty,256.42999999999995,5.106500000000005,0,0,12,0.9375
B-3583,-8.4318,-8.230455760755008,-0.20134423924499245,0.20134423924499245,0.2745783561280254,0.496490693424044,3,0.0,0.08465953034563026,4.440892098500626e-16,0.2116488258640754,In-domain,< -6,False,True,False,Low-error + high-uncertainty,278.354,6.299400000000003,5,5,0,0.0
A-1890,0.6452233386,-3.5400492641453827,4.185272602745383,4.185272602745383,0.038469019896617,0.0697866336406076,3,0.8516993806726795,0.904985484553897,0.9060406046074474,0.9433251143741588,Out-of-domain,>= 0,True,False,False,High-error + stable,226.34799999999996,3.3011000000000017,0,0,7,0.2727272727272727
C-1070,-8.9,-6.522003356792231,-2.3779966432077693,2.3779966432077693,0.0,0.0,1,0.221118885094778,0.49878223338453387,0.5238503728754478,0.7432777010827953,In-domain,< -6,True,False,False,High-error + stable,546.3380000000002,5.553980000000005,2,2,11,0.238095238095238
B-4427,-7.8292,-5.894004155983254,-1.9351958440167465,1.9351958440167465,0.2962581743375898,0.6585414345808314,4,0.0,0.2137320843188168,0.24508868864951097,0.4327869492964804,In-domain,< -6,True,True,True,High-error + high-uncertainty,253.084,4.891400000000002,3,2,0,0.0
A-5663,-6.815976001,-3.0848885362061456,-3.7310874647938546,3.7310874647938546,0.0068526785374444,0.0096911509262369,2,0.42464503308611,0.47808250500681015,0.4635380714464643,0.5425709083080397,In-domain,< -6,True,False,False,High-error + stable,327.3000000000001,1.59148,2,1,4,0.2
A-6025,-8.1027530485,-5.279049853786959,-2.8237031947130413,2.8237031947130413,0.0,0.0,1,0.17622285368326107,0.31575013639430166,0.31689560897140157,0.3911256822186539,In-domain,< -6,True,False,False,High-error + stable,405.4180000000001,4.558160000000004,2,2,7,0.25
A-6038,-8.2787650296,-6.541055936725896,-1.7377090928741046,1.7377090928741046,0.0,0.0,1,0.21312618308480893,0.3541195643481255,0.367717695673822,0.45903316175566794,In-domain,< -6,True,False,False,High-error + stable,380.01,5.229000000000002,2,2,2,0.0
B-863,-7.8207,-6.81837067613074,-1.0023293238692608,1.0023293238692608,0.0851301934650552,0.1508396319134091,3,0.0,0.0477412663662134,0.0,0.238706331831067,In-domain,< -6,False,False,False,Low-error + stable,228.294,5.146200000000003,4,4,0,0.0
A-2796,-8.0974343241,-5.557152002577239,-2.540282321522761,2.540282321522761,0.1109862003027567,0.2518931013358463,5,0.16293338735951682,0.41990767999334294,0.4248875969090638,0.6737184015811859,In-domain,< -6,True,False,False,High-error + stable,375.453,4.787580000000004,4,4,4,0.1904761904761904
B-815,-7.6637,-4.263859480902457,-3.399840519097544,3.399840519097544,0.1019228712181441,0.1992521548077874,3,0.0,0.284340348668856,0.3766966643347881,0.42895660284871984,In-domain,< -6,True,False,False,High-error + stable,310.69100000000003,4.109600000000003,0,0,6,1.0
A-2775,-7.4250889383,-4.464049345935585,-2.961039592364415,2.961039592364415,0.0959610577098022,0.1739684102718008,3,0.1374992969361791,0.18806372948217528,0.1830481944183598,0.22549769186099017,In-domain,< -6,True,False,False,High-error + stable,266.127,3.806600000000001,2,2,2,0.0
C-2460,-8.49,-6.225957033220503,-2.2640429667794972,2.2640429667794972,0.2680178517054429,0.3790344808399384,2,0.350985431430062,0.49387555147194356,0.5164825306734513,0.5963212810990106,In-domain,< -6,True,True,True,High-error + high-uncertainty,371.52400000000017,5.996100000000007,3,3,8,0.2307692307692307
A-6050,-7.397875398099999,-2.9442107594338345,-4.453664638666165,4.453664638666165,0.1152323729305039,0.2158343873014296,3,0.3347542179312098,0.403764262400812,0.3887936900539113,0.5026153490389665,In-domain,< -6,True,False,False,High-error + stable,302.455,3.583900000000002,0,0,15,0.9411764705882352
A-5977,-8.1939864578,-4.886965060327942,-3.3070213974720577,3.3070213974720577,0.3757000197014968,0.7509139888020195,3,0.07540613863230639,0.2152981871147423,0.2706490413904877,0.29008823701696307,In-domain,< -6,True,True,True,High-error + high-uncertainty,284.484,5.886700000000007,0,0,14,0.9444444444444444
A-5541,-7.573831768200001,-5.637665057818683,-1.9361667103813174,1.9361667103813174,0.118231084669586,0.2330065615672119,3,0.27813180065599086,0.29711756896383024,0.29175835589608556,0.3296531932463151,In-domain,< -6,True,False,False,High-error + stable,202.407,4.837100000000006,0,0,10,1.0
A-3018,0.8673994761,-2.631099440580998,3.4984989166809983,3.4984989166809983,0.0740243469381088,0.1381561163100224,3,0.12746343780754418,0.15131695080948657,0.15560236863056406,0.16143701008566824,In-domain,>= 0,True,False,False,High-error + stable,193.24600000000004,2.6694000000000013,1,1,3,0.3636363636363636
A-5958,-9.1359660934,-6.6822954622172,-2.4536706311828,2.4536706311828,0.1009946673457661,0.1806892978150145,3,0.24308448933343696,0.839948037705879,0.8443863112918297,1.292450110318451,Out-of-domain,< -6,True,False,False,High-error + stable,521.064,6.659600000000003,0,0,6,1.0
A-2319,-9.4195398078,-7.24201344380809,-2.17752636399191,2.17752636399191,0.1149786902367206,0.2294580010040325,3,0.0,0.4686961309913005,0.5412980827809757,0.6905332688092765,In-domain,< -6,True,False,False,High-error + stable,446.6720000000004,7.993400000000009,1,1,18,0.7142857142857143
A-5110,-9.129966133,-6.980858175101524,-2.149107957898476,2.149107957898476,0.0907181874365345,0.1685662142479653,3,1.2545138321683111,1.3611423490345826,1.3554501289168328,1.4958568249096829,Out-of-domain,< -6,True,False,False,High-error + stable,350.70300000000015,7.937600000000008,0,0,6,1.0
B-866,-8.004,-7.506486686054085,-0.49751331394591425,0.49751331394591425,0.0,0.0,1,0.0,0.22693162846713277,0.3473209767026516,0.4400161889303606,In-domain,< -6,False,False,False,Low-error + stable,252.316,5.640400000000003,5,4,0,0.0
B-976,-7.8613,-6.359255095033403,-1.5020449049665974,1.5020449049665974,0.0,0.0,1,0.0,0.2302737656998052,0.2283634375468616,0.3473209767026516,In-domain,< -6,True,False,False,High-error + stable,254.332,5.244800000000003,5,4,0,0.1
B-2371,-8.8336,-4.994119645262189,-3.8394803547378116,3.8394803547378116,0.0,0.0,1,0.3527437684245065,0.8573318161595747,0.9497552897826139,1.2275105577725522,Out-of-domain,< -6,True,False,False,High-error + stable,639.4160000000002,4.970600000000005,2,2,14,0.375
A-5923,-8.2876520693,-5.8739316998604885,-2.4137203694395115,2.4137203694395115,0.0831979984266648,0.1546888246265929,3,0.2664240264331162,0.4034329007015008,0.44623506422139775,0.5314435478522459,In-domain,< -6,True,False,False,High-error + stable,368.4730000000001,5.5609000000000055,2,2,11,0.391304347826087
A-5925,-8.4790833317,-5.636692962827326,-2.8423903688726737,2.8423903688726737,0.0,0.0,1,1.337080225562828,1.4100308010011353,1.4186231323180074,1.4531825916098633,Out-of-domain,< -6,True,False,False,High-error + stable,572.5810000000002,4.538100000000002,6,5,7,0.03125
B-2381,0.5233,-3.6075985783279094,4.130898578327909,4.130898578327909,0.0710136078749765,0.1253694047106046,3,0.0,0.23796149957239363,0.2506440682236132,0.3784262050437034,In-domain,>= 0,True,False,False,High-error + stable,299.69100000000003,2.7426000000000013,0,0,7,0.7
B-884,0.5233,-3.6075985783279094,4.130898578327909,4.130898578327909,0.0710136078749765,0.1253694047106046,3,0.0,0.23796149957239363,0.2506440682236132,0.3784262050437034,In-domain,>= 0,True,False,False,High-error + stable,299.69100000000003,2.7426000000000013,0,0,7,0.7
C-2426,-8.57,-6.830424705888987,-1.7395752941110132,1.7395752941110132,0.0309912407669404,0.0581836236070261,3,0.35900057805962127,0.709688568965198,0.9172155084896517,0.9801040331257557,Borderline,< -6,True,False,False,High-error + stable,298.429,6.878900000000006,4,4,4,0.217391304347826
A-5755,-8.2138073561,-5.526762975607635,-2.687044380492365,2.687044380492365,0.1254810664223007,0.1774570259554568,2,0.9299118037443606,1.0006201649467195,1.0094023033431094,1.0785876953149027,Out-of-domain,< -6,True,False,False,High-error + stable,523.5490000000002,4.2341000000000015,5,4,8,0.1379310344827586
B-1932,0.7286,-2.9090013085921993,3.6376013085921994,3.6376013085921994,0.0551428213664277,0.127758916326734,4,0.24391610878938377,0.2718253921383491,0.2732827276418502,0.2973591548976223,In-domain,>= 0,True,False,False,High-error + stable,280.238,2.2825,1,1,6,0.4444444444444444
A-2790,-7.946874563300001,-4.615769168753628,-3.3311053945463724,3.3311053945463724,0.1881200483551158,0.2660419237380873,2,1.2239220817979244,1.4758273404922575,1.287258529753361,1.8298714785969723,Out-of-domain,< -6,True,True,True,High-error + high-uncertainty,442.4300000000002,4.140600000000002,7,7,0,0.0
H-437,-8.36,-6.658125074615818,-1.7018749253841818,1.7018749253841818,0.2049856036775919,0.2898934208120867,2,0.0,0.0,0.0,0.0,In-domain,< -6,True,True,True,High-error + high-uncertainty,320.04600000000005,6.199420000000003,2,2,2,0.1428571428571428
B-3256,-8.5758,-6.59869885458964,-1.9771011454103595,1.9771011454103595,0.2186029047089515,0.4330684359517684,3,0.2937206412198661,0.5030848292537106,0.5296943750951988,0.678096006513042,In-domain,< -6,True,True,True,High-error + high-uncertainty,376.496,6.372000000000007,3,3,9,0.28
A-5818,-8.2716565948,-6.509893223637027,-1.7617633711629725,1.7617633711629725,0.0,0.0,1,0.6772450987220733,0.778203269020492,0.8032009765397066,0.8410957089036455,Borderline,< -6,True,False,False,High-error + stable,422.4400000000002,5.211000000000004,5,4,4,0.0
A-5866,-7.473779876699999,-4.580862343638452,-2.8929175330615475,2.8929175330615475,0.0,0.0,1,0.38280980140753734,0.41198250628976785,0.4001287542470068,0.46134923041472786,In-domain,< -6,True,False,False,High-error + stable,416.78100000000006,3.0977999999999994,3,3,6,0.1176470588235294
B-3565,-7.9663,-6.583989936370623,-1.3823100636293777,1.3823100636293777,0.0,0.0,1,4.440892098500626e-16,0.26735185059088906,0.2283634375468616,0.44001618893036076,In-domain,< -6,True,False,False,High-error + stable,268.359,5.553220000000004,5,4,0,0.1428571428571428
A-3306,0.2865181043,-3.2134137118252037,3.499931816125204,3.499931816125204,0.6433085011249728,1.276627851840196,3,0.3287406488240016,0.5133311861865552,0.5670194734744612,0.5824241379030882,In-domain,>= 0,True,True,True,High-error + high-uncertainty,351.55300000000005,2.889800000000001,0,0,15,1.0
A-5929,-8.4645677849,-6.540013528854234,-1.9245542560457656,1.9245542560457656,0.2610863812207154,0.5107605221462457,3,0.21829099333829333,0.4480813750886335,0.45378964893480606,0.6297024047389911,In-domain,< -6,True,True,True,High-error + high-uncertainty,466.3240000000001,5.423000000000003,4,3,5,0.0416666666666666
C-1455,-8.94,-7.682220903153852,-1.2577790968461473,1.2577790968461473,0.1768516502605078,0.4506307732368659,6,0.0,0.0,0.0,0.0,In-domain,< -6,True,True,True,High-error + high-uncertainty,376.881,7.399300000000001,2,2,2,0.0
A-3374,0.0571886956,-3.2407872947729883,3.297975990372988,3.297975990372988,0.3101512652512807,0.4386201257055364,2,1.6294349371748793,2.0615409444448147,2.132724608145067,2.277951295936788,Out-of-domain,>= 0,True,True,True,High-error + high-uncertainty,530.6180000000004,2.116999999999999,3,2,20,0.5
A-5699,-7.9318570783,-5.137254184239946,-2.794602894060054,2.794602894060054,0.1038618031565042,0.146882770636453,2,0.5643963456123258,0.6120410430721235,0.6113810999716776,0.6450257748325834,Borderline,< -6,True,False,False,High-error + stable,350.462,4.886000000000004,3,2,8,0.3636363636363636
A-5875,-7.4179683662,-4.553673674228774,-2.864294691971226,2.864294691971226,0.0878392547091586,0.1242234653184368,2,0.08273062223488632,0.18051688003679126,0.17976439874551553,0.28986209770837196,In-domain,< -6,True,False,False,High-error + stable,340.339,3.5832200000000016,2,2,6,0.1764705882352941
