ID,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,PredictedSolubility,Residual,AbsoluteResidual,Name,SMILES,abs_residual,MolWt_diff,MolLogP_diff,TPSA_diff,HBA_diff,HBD_diff,Rotatable_diff,rdkit_valid,has_metal,formal_charge,is_charged,atom_count,heavy_atom_count_rdkit,component_count,is_multicomponent,carbon_count,high_mw_95,high_mw_99,high_logp_95,high_logp_99,large_structure_95,large_structure_99,multicomponent_record,extreme_residual_95,extreme_residual_99,id_occurrences,repeated_id,smiles_occurrences,repeated_smiles,single_component,metal_free,neutral,very_high_mw,very_high_logp,standard_analytical_domain,rdkit_valid_structure,rdkit_molwt,rdkit_mollogp,rdkit_tpsa,rdkit_hbd,rdkit_hba,rdkit_rotatable_bonds,rdkit_heavy_atom_count,rdkit_heteroatom_count,rdkit_aromatic_rings,rdkit_saturated_rings,rdkit_aliphatic_rings,rdkit_ring_count,rdkit_fraction_csp3,rdkit_molmr,rdkit_labute_asa,rdkit_balaban_j,rdkit_bertz_ct,max_fused_aromatic_ring_size,n_fused_aromatic_systems
A-4449,BCYNJKQQXIODNZ-UHFFFAOYSA-N,-0.6984761494,0.0,1,G1,596.7710000000004,6.205800000000007,-5.374363489184663,4.675887339784663,4.675887339784663,"1-{bis[4-(diethylamino)phenyl]methyl}naphthalene-2,7-disulfonic acid",CCN(CC)c1ccc(cc1)C(c2ccc(cc2)N(CC)CC)c3c4cc(ccc4ccc3[S](O)(=O)=O)[S](O)(=O)=O,4.675887339784663,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,41,41,1,False,31,True,False,False,False,True,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,596.7710000000004,6.205800000000007,115.22,2,6,11,41,10,4,0,0,4,0.2903225806451613,164.52819999999963,242.2886744534177,2.0674194697063477,1667.6756728306698,2,3
B-861,SXQBHARYMNFBPS-UHFFFAOYSA-N,-9.1627,0.0,1,G1,276.338,6.2314000000000025,-4.488280989746865,-4.674419010253134,4.674419010253134,"indeno(1,2,3-cd)pyrene",c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,4.674419010253134,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,22,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,276.338,6.2314000000000025,0.0,0,0,0,22,0,5,0,1,6,0.0,94.57600000000004,127.50668464737296,2.0282017866463837,1211.21617228147,5,1
E-1036,IFLREYGFSNHWGE-UHFFFAOYSA-N,-8.6,0.2224935704439312,3,G5,228.294,5.146200000000003,-3.952990825139496,-4.647009174860504,4.647009174860504,naphthacene,c(c(cc(c1ccc2)c2)cc(c3ccc4)c4)(c1)c3,4.647009174860504,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,18,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,228.294,5.146200000000003,0.0,0,0,0,18,0,4,0,0,4,0.0,78.96000000000004,105.47639671470262,2.1970695771462627,728.2526221384026,4,1
B-4423,HGUFODBRKLSHSI-UHFFFAOYSA-N,-9.2068,0.5066000000000006,2,G2,321.97400000000005,6.198200000000001,-4.60355547032672,-4.60324452967328,4.60324452967328,"2,3,7,8-tetrachlorodibenzo-p-dioxin",Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,4.60324452967328,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,12,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,321.97400000000005,6.198200000000001,18.46,0,2,0,18,6,2,0,1,3,0.0,73.07200000000002,122.9228215385722,2.115832067928514,543.5110495664155,2,1
A-5924,UFORAEIAYCSGCR-UHFFFAOYSA-N,-8.3082430527,0.0,1,G1,386.36400000000015,3.2920000000000007,-3.709574787967372,-4.598668264732629,4.598668264732629,2-[(E)-2-(4-methoxy-2-nitrophenyl)diazen-1-yl]-N-(2-methoxyphenyl)-3-oxobutanamide,COc1ccc(N=NC(C(C)=O)C(=O)Nc2ccccc2OC)c(c1)[N+]([O-])=O,4.598668264732629,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,28,28,1,False,18,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,386.36400000000015,3.2920000000000007,132.49,1,8,8,28,10,2,0,0,2,0.2222222222222222,100.25710000000004,159.8779004216389,2.28737563375386,928.041884622406,1,2
A-5992,GUQQNFZJJXURDL-ZPHPHTNESA-N,-7.9911025111,0.0,1,G1,323.3080000000001,3.015500000000001,-3.431170682317777,-4.559931828782223,4.559931828782223,1-[(E)-2-(4-methoxy-2-nitrophenyl)diazen-1-yl]naphthalen-2-ol,COc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(c1)[N+]([O-])=O,4.559931828782223,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,24,24,1,False,17,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,323.3080000000001,3.015500000000001,93.82999999999998,1,6,4,24,7,2,0,1,3,0.0588235294117647,90.29110000000004,136.96113745358414,1.9781076436876752,887.1544351018294,1,2
A-216,ATXPWKWYLDEURI-UHFFFAOYSA-N,-7.6382805905,0.0,1,G1,291.31,2.3476800000000004,-3.0949614285445746,-4.543319161955425,4.543319161955425,"1-amino-4-(ethylamino)-9,10-dioxo-9,10-dihydroanthracene-2-carbonitrile",CCNc1cc(C#N)c(N)c2C(=O)c3ccccc3C(=O)c12,4.543319161955425,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,True,False,0,False,22,22,1,False,17,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,291.31,2.3476800000000004,95.98,2,5,2,22,5,2,0,1,3,0.1176470588235294,83.04010000000002,126.91275350619183,2.3868099542133567,862.938264047108,2,1
B-3430,WIFXJBMOTMKRMM-UHFFFAOYSA-N,-9.9799,0.0,1,G1,477.3450000000001,7.297300000000005,-5.443938438564599,-4.535961561435402,4.535961561435402,halfenprox,CC(C)(COCc1cccc(Oc2ccccc2)c1)c3ccc(OC(F)(F)Br)cc3,4.535961561435402,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,30,30,1,False,24,False,False,True,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,477.3450000000001,7.297300000000005,27.69,0,3,9,30,6,3,0,0,3,0.25,116.58400000000005,183.2744983180192,1.553677539900025,938.6697946724546,1,3
B-4430,WRNGAZFESPEMCN-UHFFFAOYSA-N,-9.4728,0.0,1,G1,356.4190000000001,6.851600000000001,-4.941274904720519,-4.5315250952794806,4.5315250952794806,"1,2,3,4,7-pentachlorodibenzo-p-dioxin",Clc1ccc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1,4.5315250952794806,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,12,False,False,True,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,356.4190000000001,6.851600000000001,18.46,0,2,0,19,7,2,0,1,3,0.0,78.08200000000001,133.22608776545388,2.2258139821235354,699.2495901709044,2,1
B-3576,GYFAGKUZYNFMBN-UHFFFAOYSA-N,-9.0265,0.0,1,G1,276.338,6.3282000000000025,-4.524051795008354,-4.502448204991646,4.502448204991646,benzo[ghi]perylene,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,4.502448204991646,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,22,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,276.338,6.3282000000000025,0.0,0,0,0,22,0,6,0,0,6,0.0,96.34400000000004,126.79777553844414,2.2122779296696886,1193.645129820059,6,1
B-1886,JSFUMBWFPQSADC-UHFFFAOYSA-N,-6.9515,0.0,1,G1,268.276,0.7908000000000002,-2.4552675524891674,-4.496232447510833,4.496232447510833,"1,4,5,8-tetraaminoanthraquinone",Nc1ccc(N)c2C(=O)c3c(N)ccc(N)c3C(=O)c12,4.496232447510833,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,20,20,1,False,14,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,268.276,0.7908000000000002,138.22,4,6,0,20,6,2,0,1,3,0.0,77.39859999999999,113.89515738896338,2.4618026573276635,666.7462922813075,2,1
A-5754,ATXLALDFCMZNHY-ZPHPHTNESA-N,-7.9690613395,0.0,1,G1,307.3090000000001,3.3153200000000016,-3.4972502746291494,-4.471811064870851,4.471811064870851,1-[(E)-2-(4-methyl-2-nitrophenyl)diazen-1-yl]naphthalen-2-ol,Cc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(c1)[N+]([O-])=O,4.471811064870851,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,23,23,1,False,17,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,307.3090000000001,3.3153200000000016,84.6,1,5,3,23,6,2,0,1,3,0.0588235294117647,88.47610000000005,131.84759222407726,1.990595778524911,869.1373559328892,1,2
C-1013,CSHWQDPOILHKBI-UHFFFAOYSA-N,-8.7,0.0499499999999999,2,G3,252.316,5.737200000000003,-4.238521310073926,-4.461478689926073,4.461478689926073,perylene,C1=CC2=C3C(=C1)C=CC=C3C4=CC=CC5=CC=CC2=C45,4.461478689926073,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,20,20,1,False,20,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,252.316,5.737200000000003,0.0,0,0,0,20,0,5,0,0,5,0.0,87.65200000000004,116.13708612657338,2.317610822177941,917.0049697160238,5,1
A-6079,GMSCBRSQMRDRCD-UHFFFAOYSA-N,-8.4055410062,0.0,1,G1,254.414,5.026600000000005,-3.981794547361668,-4.423746458838332,4.423746458838332,dodecyl 2-methylprop-2-enoate,CCCCCCCCCCCCOC(=O)C(C)=C,4.423746458838332,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,16,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,254.41399999999996,5.026600000000005,26.3,0,2,12,18,2,0,0,0,0,0.8125,77.61700000000006,112.79884704114512,3.074821696806098,221.13685006057716,0,0
B-4426,OTQFXRBLGNEOGH-UHFFFAOYSA-N,-9.0027,0.0,1,G1,321.97400000000005,6.198200000000002,-4.60355547032672,-4.399144529673281,4.399144529673281,"1,3,6,8-tetrachlorodibenzo-p-dioxin",Clc1cc(Cl)c2Oc3cc(Cl)cc(Cl)c3Oc2c1,4.399144529673281,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,12,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,321.97400000000005,6.198200000000002,18.46,0,2,0,18,6,2,0,1,3,0.0,73.072,122.9228215385722,2.1753733008191007,597.5110495664155,2,1
A-2318,HPEUJPJOZXNMSJ-UHFFFAOYSA-N,-8.9978390846,0.0,1,G1,298.511,6.420900000000007,-4.620276365711383,-4.377562718888618,4.377562718888618,methyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OC,4.377562718888618,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,19,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,298.511,6.420900000000007,26.3,0,2,16,21,2,0,0,0,0,0.9473684210526316,91.56200000000008,132.5832764165192,2.9775135900228027,213.61189310154847,0,0
C-1998,VAPSMQAHNAZRKC-UHFFFAOYSA-N,-8.76,0.0,1,G1,399.5750000000002,5.101000000000004,-4.414982142270981,-4.345017857729019,4.345017857729019,epristeride; skf-105657,CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(CCC4(C)C3CCC12C)C(O)=O,4.345017857729019,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,29,29,1,False,25,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,399.5750000000002,5.101000000000004,66.4,2,2,2,29,4,0,2,4,4,0.76,114.19050000000009,174.7624712307543,1.6005826459768338,788.3804053631567,0,0
H-517,FPEYJPVHPGDXDD-UHFFFAOYSA-N,-10.55,0.4749999999999996,2,G3,480.2160000000002,9.3595,-6.21401346108806,-4.335986538911941,4.335986538911941,"2,2',3,3',4,4',5,5',6'-Nonachlorodiphenyl ether  ",ClC1=C(Cl)C(Cl)=C(Cl)C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)=C1,4.335986538911941,5.684341886080804e-14,1.7763568394002505e-15,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,12,False,False,True,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,480.2160000000002,9.3595,9.23,0,1,2,22,10,2,0,0,2,0.0,98.048,170.3314385970029,2.6281734618237107,743.1629649738061,1,2
A-5759,TXUYHEFIZXRHFX-IADYIPOJSA-N,-8.1667842337,0.0,1,G1,440.4590000000002,3.2151,-3.832341789674645,-4.334442444025354,4.334442444025354,4-[(E)-2-(4-carbamoylphenyl)diazen-1-yl]-3-hydroxy-N-(2-methoxyphenyl)naphthalene-2-carboxamide,COc1ccccc1NC(=O)C2=Cc3ccccc3C(=N/Nc4ccc(cc4)C(N)=O)/C2=O,4.334442444025354,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,True,False,0,False,33,33,1,False,25,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,440.4590000000002,3.2151,122.88,3,6,6,33,8,3,0,1,4,0.04,126.16930000000002,189.30793724664983,1.64418476963934,1309.9920299797864,1,3
A-5753,WJJZURXPOSMHKT-MNDPQUGUSA-N,-7.9969982826,0.0,1,G1,327.7270000000001,3.660300000000002,-3.681795804603507,-4.315202477996493,4.315202477996493,1-[(E)-2-(2-chloro-4-nitrophenyl)diazen-1-yl]naphthalen-2-ol,[O-][N+](=O)c1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(Cl)c1,4.315202477996493,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,23,23,1,False,16,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,327.7270000000001,3.660300000000002,84.6,1,5,3,23,7,2,0,1,3,0.0,88.74910000000001,135.78591633656234,1.9241773550034715,874.624224234145,1,2
A-5104,MEZZCSHVIGVWFI-UHFFFAOYSA-N,-7.2738841077,0.0,1,G1,244.246,2.337400000000001,-2.959628689895065,-4.314255417804935,4.314255417804935,2-(2-hydroxybenzoyl)-5-methoxyphenol,COc1ccc(c(O)c1)C(=O)c2ccccc2O,4.314255417804935,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,14,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,244.246,2.337400000000001,66.76,2,4,3,18,4,2,0,0,2,0.0714285714285714,66.19810000000003,104.08191638829688,2.437975300422153,590.0979048590729,1,2
A-5750,ICDJQHYMSIFZRR-GIBOGKFOSA-N,-8.2171679788,0.0,1,G1,560.5920000000001,2.50232,-3.904692336203315,-4.312475642596684,4.312475642596684,"3-hydroxy-4-[(E)-2-[2-methoxy-5-methyl-4-(methylsulfamoyl)phenyl]diazen-1-yl]-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)naphthalene-2-carboxamide",CN[S](=O)(=O)c1cc(OC)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4)cc1C,4.312475642596684,0.0,0.0,2.8421709430404014e-14,0.0,0.0,0.0,True,False,0,False,40,40,1,False,27,True,False,False,False,True,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,560.5920000000001,2.50232,174.61,5,8,7,40,13,4,0,1,5,0.1111111111111111,151.11129999999983,227.75409967375288,1.4817115077025418,1919.177247747219,2,3
A-5988,XMIJDTGORVPYLW-UHFFFAOYSA-N,-5.6631600565,1.473177123959093,4,G4,28.086,-0.3808,-1.3510422456821147,-4.312117810817885,4.312117810817885,silicon,[Si],4.312117810817885,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,1,1,1,False,0,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,28.086,-0.3808,0.0,0,0,0,1,1,0,0,0,0,0.0,5.754,12.14199463402282,0.0,0.0,0,0
B-868,HAXBIWFMXWRORI-UHFFFAOYSA-N,-8.4989,0.0105499999999993,2,G3,252.316,5.640400000000003,-4.202750504812435,-4.296149495187565,4.296149495187565,benzo(k)fluoranthene,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,4.296149495187565,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,20,20,1,False,20,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,252.316,5.640400000000003,0.0,0,0,0,20,0,4,0,1,5,0.0,85.88400000000003,116.8459952355022,2.022617790879174,915.8657323868964,4,1
B-2954,XIFFTDRFWYFAPO-UHFFFAOYSA-N,-10.4115,0.0,1,G1,464.2170000000002,9.2342,-6.1229971367386415,-4.288502863261359,4.288502863261359,"2,3,4,5,6,2',3',5',6'-pcb",Clc1cc(Cl)c(Cl)c(c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,4.288502863261359,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,12,False,False,True,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,464.2170000000002,9.2342,0.0,0,0,1,21,9,2,0,0,2,0.0,96.968,165.21789336749603,2.995573143688301,696.1140379903331,1,2
B-3186,ARSKJXYLLONUAJ-UHFFFAOYSA-N,-8.8809,0.0,1,G1,448.4830000000002,5.231580000000005,-4.59992330479442,-4.28097669520558,4.28097669520558,azo dye n5,CCCCN(CCOC(C)=O)c1ccc(N=Nc2c(cc(cc2C#N)[N+]([O-])=O)C#N)c(C)c1,4.28097669520558,5.684341886080804e-14,8.881784197001252e-16,0.0,0.0,0.0,0.0,True,False,0,False,33,33,1,False,23,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,448.4830000000002,5.231580000000005,144.98,0,9,10,33,10,2,0,0,2,0.3478260869565217,121.63540000000006,191.4226745136041,2.327513212350579,1111.6113426912652,1,2
B-4432,SKGXYFVQZVPEFP-UHFFFAOYSA-N,-8.8744,0.0078000000000004,2,G3,321.97400000000005,6.198200000000002,-4.60355547032672,-4.27084452967328,4.27084452967328,"1,2,3,7-tetrachlorodibenzodioxin",Clc1ccc2Oc3c(Cl)c(Cl)c(Cl)cc3Oc2c1,4.27084452967328,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,12,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,321.97400000000005,6.198200000000002,18.46,0,2,0,18,6,2,0,1,3,0.0,73.07200000000002,122.9228215385722,2.163125974777752,655.0110495664154,2,1
A-5267,QSFOWAYMMZCQNF-UHFFFAOYSA-N,0.9642581623,0.0,1,G1,271.44499999999994,3.0662000000000016,-3.304959881585667,4.269218043885667,4.269218043885667,2-[3-(4-propylheptyl)morpholin-4-yl]ethan-1-ol hydrochloride,CCCC(CCC)CCCC1COCCN1CCO,4.269218043885667,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,16,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,271.44499999999994,3.0662000000000016,32.7,1,3,10,19,3,0,1,1,1,1.0,80.42280000000007,118.87516424215576,2.241838945607729,202.9256139754692,0,0
B-320,CAYGQBVSOZLICD-UHFFFAOYSA-N,-9.5374,0.1013000000000001,2,G3,551.49,6.261600000000001,-5.268432606950865,-4.268967393049135,4.268967393049135,hexabromobenzene,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,4.268967393049135,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,1,False,6,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,551.49,6.261600000000001,0.0,0,0,0,12,6,1,0,0,1,0.0,72.642,120.6366887533451,3.603567451474548,226.30309024251744,1,1
B-3020,OGBQILNBLMPPDP-UHFFFAOYSA-N,-9.1609,0.0195499999999997,2,G3,340.4200000000001,6.853,-4.897078425687535,-4.263821574312465,4.263821574312465,"2,3,4,7,8-pentachlorodibenzofuran",Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,4.263821574312465,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,12,False,False,True,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,340.4200000000001,6.853,13.14,0,1,0,18,6,3,0,0,3,0.0,78.77000000000001,127.10539258145256,2.5601781520814355,790.34839029179,3,1
A-5603,BWCSCOGVOJAQRL-UHFFFAOYSA-N,-7.6305993261,0.0,1,G1,367.36500000000007,2.5447999999999995,-3.38036145485384,-4.25023787124616,4.25023787124616,"2-[(E)-2-(2-methoxyphenyl)diazen-1-yl]-3-oxo-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)butanamide",COc1ccccc1N=NC(C(C)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,4.25023787124616,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,27,27,1,False,18,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,367.36500000000007,2.5447999999999995,128.76999999999998,3,6,6,27,9,3,0,0,3,0.1666666666666666,99.52810000000004,153.01843238897536,1.806591105288056,1082.54555215354,2,2
A-6010,IAJNXBNRYMEYAZ-UHFFFAOYSA-N,-7.7440158853,0.0,1,G1,277.32300000000004,3.5751800000000022,-3.509472613374207,-4.2345432719257925,4.2345432719257925,"ethyl 2-cyano-3,3-diphenylprop-2-enoate",CCOC(=O)C(C#N)=C(c1ccccc1)c2ccccc2,4.2345432719257925,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,18,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,277.32300000000004,3.5751800000000022,50.09,0,3,4,21,3,2,0,0,2,0.1111111111111111,81.15200000000004,123.6561939907758,2.662526257390072,640.6631951343118,1,2
A-5743,GLLYQJVICPAIGW-UHFFFAOYSA-N,-8.0544153113,0.0,1,G1,419.3890000000002,3.3442000000000025,-3.821162315262371,-4.233252996037629,4.233252996037629,"2-[(1-amino-4-hydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy]ethyl phenyl carbonate",Nc1c(OCCOC(=O)Oc2ccccc2)cc(O)c3C(=O)c4ccccc4C(=O)c13,4.233252996037629,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,31,31,1,False,23,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,419.3890000000002,3.3442000000000025,125.15,2,8,5,31,8,3,0,1,4,0.0869565217391304,109.7392,176.32379738793952,1.458539184773559,1188.029421173832,2,2
C-2427,IXZVOZCULZBCDY-UHFFFAOYSA-N,-10.1,0.0150000000000005,2,G3,445.771,8.7061,-5.876294026694259,-4.223705973305741,4.223705973305741,"2,2',3,3',4,4',5,5'-octachlorodiphenyl  ether",ClC1=CC(=C(Cl)C(=C1Cl)Cl)OC2=CC(=C(Cl)C(=C2Cl)Cl)Cl,4.223705973305741,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,12,False,False,True,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,445.771,8.7061,9.23,0,1,2,21,9,2,0,0,2,0.0,93.038,160.02817237012124,2.538645074216888,666.6729701386387,1,2
C-1501,MRHQOXCYYPFGEE-UHFFFAOYSA-N,-10.1,0.0,1,G1,445.7710000000001,8.7061,-5.87629402669426,-4.22370597330574,4.22370597330574,"2,2',3,3',4,5,5',6'-octachlorodiphenyl  ether",ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl,4.22370597330574,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,12,False,False,True,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,445.7710000000001,8.7061,9.23,0,1,2,21,9,2,0,0,2,0.0,93.03799999999998,160.02817237012124,2.5890498289297224,701.9229701386389,1,2
C-1499,PKOSPVZTRLMBSK-UHFFFAOYSA-N,-10.1,0.0200000000000004,2,G3,445.7710000000001,8.7061,-5.87629402669426,-4.22370597330574,4.22370597330574,"2,2',3,4,4',5,5',6-octachlorodiphenyl  ether",ClC1=C(Cl)C=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C(=C1)Cl,4.22370597330574,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,12,False,False,True,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,445.7710000000001,8.7061,9.23,0,1,2,21,9,2,0,0,2,0.0,93.038,160.0281723701212,2.576110067493981,698.9229701386387,1,2
A-5695,QPAPQRFSPBUJAU-CPNJWEJPSA-N,-7.8822713548,0.0,1,G1,358.40100000000007,3.3744000000000023,-3.661873638284309,-4.220397716515691,4.220397716515691,"4-[(1,5-dihydro-3-methyl-5-oxo-1-phenyl-4H-pyrazol-4-ylidene)methyl]-2,4-dihydro-5-methyl-2-phenyl-3H-pyrazol-3-one",CC1=NN(c2ccccc2)C(=O)C1/C=C/3C(=NN(c4ccccc4)C3=O)C,4.220397716515691,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,27,27,1,False,21,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,358.40100000000007,3.3744000000000023,65.34,0,4,3,27,6,2,0,2,4,0.1428571428571428,105.64700000000002,156.6453395685722,1.6262360742183612,993.3563807341048,1,2
B-1830,RTNLUFLDZOAXIC-UHFFFAOYSA-N,-9.703,0.0,1,G1,403.734,8.067,-5.522640879530142,-4.180359120469857,4.180359120469857,octachloronaphthalene,Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,4.180359120469857,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,10,False,False,True,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,403.734,8.067,0.0,0,0,0,18,8,2,0,0,2,0.0,84.028,142.53919746628554,3.2161246449441507,562.85273182753,2,1
A-5133,YQLZOAVZWJBZSY-UHFFFAOYSA-N,1.5277010030000002,0.0,1,G1,172.31599999999997,2.0246,-2.643009576805725,4.170710579805725,4.170710579805725,"decane-1,10-diamine",NCCCCCCCCCCN,4.170710579805725,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,1,False,10,False,False,False,False,False,False,False,True,False,1,False,1.0,False,True,True,True,False,False,True,True,172.31599999999997,2.0246,52.04,2,2,9,12,2,0,0,0,0,1.0,55.044800000000045,76.70351145142448,2.72724281291869,64.2388309575275,0,0
